Date,ABN
2021-09-01 00:00:00,36.05
2021-08-31 00:00:00,36.36
2021-08-30 00:00:00,36.35
2021-08-27 00:00:00,36.38
2021-08-26 00:00:00,36.38
2021-08-25 00:00:00,36.34
2021-08-24 00:00:00,36.36
2021-08-23 00:00:00,36.85
2021-08-20 00:00:00,36.84
2021-08-19 00:00:00,36.38
2021-08-18 00:00:00,36.36
2021-08-17 00:00:00,36.41
2021-08-16 00:00:00,35.21
2021-08-13 00:00:00,35.22
2021-08-12 00:00:00,35.22
2021-08-11 00:00:00,35.24
2021-08-10 00:00:00,35.23
2021-08-09 00:00:00,35.19
2021-08-06 00:00:00,35.22
2021-08-05 00:00:00,36.05
2021-08-04 00:00:00,36.04
2021-08-03 00:00:00,35.99
2021-08-02 00:00:00,36.79
2021-07-30 00:00:00,36.81
2021-07-29 00:00:00,37.13
2021-07-28 00:00:00,37.48
2021-07-27 00:00:00,36.96
2021-07-26 00:00:00,36.95
2021-07-23 00:00:00,37.44
2021-07-22 00:00:00,37.95
2021-07-21 00:00:00,38.25
2021-07-20 00:00:00,38.1
2021-07-19 00:00:00,37.11
2021-07-16 00:00:00,37.11
2021-07-15 00:00:00,37.11
2021-07-14 00:00:00,37.15
2021-07-13 00:00:00,37.14
2021-07-12 00:00:00,37.11
2021-07-09 00:00:00,37.81
2021-07-08 00:00:00,36.8
2021-07-07 00:00:00,36.75
2021-07-06 00:00:00,36.12
2021-07-05 00:00:00,36.09
2021-07-02 00:00:00,36.09
2021-07-01 00:00:00,36.07
2021-06-30 00:00:00,36.07
2021-06-29 00:00:00,36.09
2021-06-28 00:00:00,35.78
2021-06-25 00:00:00,35.79
2021-06-24 00:00:00,35.8
2021-06-23 00:00:00,35.94
2021-06-22 00:00:00,36.25
2021-06-21 00:00:00,35.63
2021-06-18 00:00:00,35.61
2021-06-17 00:00:00,35.47
2021-06-16 00:00:00,35.88
2021-06-15 00:00:00,35.8
2021-06-14 00:00:00,35.84
2021-06-11 00:00:00,36.55
2021-06-10 00:00:00,36.56
2021-06-09 00:00:00,36.54
2021-06-08 00:00:00,36.54
2021-06-07 00:00:00,36.79
2021-06-04 00:00:00,36.78
2021-06-03 00:00:00,36.79
2021-06-02 00:00:00,37.6
2021-06-01 00:00:00,38.26
2021-05-31 00:00:00,38.26
2021-05-28 00:00:00,38.59
2021-05-27 00:00:00,38.59
2021-05-26 00:00:00,38.57
2021-05-25 00:00:00,38.57
2021-05-24 00:00:00,38.57
2021-05-21 00:00:00,38.56
2021-05-20 00:00:00,39.22
2021-05-19 00:00:00,39.54
2021-05-18 00:00:00,39.38
2021-05-17 00:00:00,40.54
2021-05-14 00:00:00,42.51
2021-05-13 00:00:00,42.51
2021-05-12 00:00:00,42.51
2021-05-11 00:00:00,40.88
2021-05-10 00:00:00,40.88
2021-05-07 00:00:00,40.88
2021-05-06 00:00:00,40.88
2021-05-05 00:00:00,41.37
2021-05-04 00:00:00,40.87
2021-05-03 00:00:00,40.86
2021-04-30 00:00:00,40.86
2021-04-29 00:00:00,42.52
2021-04-28 00:00:00,42.51
2021-04-27 00:00:00,42.52
2021-04-26 00:00:00,42.52
2021-04-23 00:00:00,42.53
2021-04-22 00:00:00,44.17
2021-04-21 00:00:00,44.15
2021-04-20 00:00:00,42.51
2021-04-19 00:00:00,42.52
2021-04-16 00:00:00,44.16
2021-04-15 00:00:00,44.16
2021-04-14 00:00:00,44.16
2021-04-13 00:00:00,42.52
2021-04-12 00:00:00,42.52
2021-04-09 00:00:00,39.24
2021-04-08 00:00:00,39.24
2021-04-07 00:00:00,39.22
2021-04-06 00:00:00,39.24
2021-04-05 00:00:00,39.23
2021-04-02 00:00:00,39.23
2021-04-01 00:00:00,40.87
2021-03-31 00:00:00,42.5
2021-03-30 00:00:00,42.52
2021-03-29 00:00:00,39.24
2021-03-26 00:00:00,40.89
2021-03-25 00:00:00,40.87
2021-03-24 00:00:00,42.51
2021-03-23 00:00:00,42.49
2021-03-22 00:00:00,37.27
2021-03-19 00:00:00,34.02
2021-03-18 00:00:00,34.03
2021-03-17 00:00:00,34.02
2021-03-16 00:00:00,34.03
2021-03-15 00:00:00,34.02
2021-03-12 00:00:00,34.03
2021-03-11 00:00:00,34.02
2021-03-10 00:00:00,34.83
2021-03-09 00:00:00,35.65
2021-03-08 00:00:00,35.65
2021-03-05 00:00:00,34.03
2021-03-04 00:00:00,34.03
2021-03-03 00:00:00,33.21
2021-03-02 00:00:00,33.21
2021-03-01 00:00:00,34.01
2021-02-26 00:00:00,34
2021-02-25 00:00:00,34.02
2021-02-24 00:00:00,34.01
2021-02-23 00:00:00,34.02
2021-02-22 00:00:00,34.02
2021-02-19 00:00:00,34.02
2021-02-18 00:00:00,34.03
2021-02-17 00:00:00,34.02
2021-02-16 00:00:00,32.4
2021-02-15 00:00:00,32.41
2021-02-12 00:00:00,34.05
2021-02-11 00:00:00,34.04
2021-02-10 00:00:00,34.03
2021-02-09 00:00:00,34.03
2021-02-08 00:00:00,34.04
2021-02-05 00:00:00,34.04
2021-02-04 00:00:00,34.04
2021-02-03 00:00:00,35.66
2021-02-02 00:00:00,35.67
2021-02-01 00:00:00,35.68
2021-01-29 00:00:00,35.68
2021-01-28 00:00:00,35.68
2021-01-27 00:00:00,34.04
2021-01-26 00:00:00,34.05
2021-01-25 00:00:00,34.05
2021-01-22 00:00:00,34.04
2021-01-21 00:00:00,34.05
2021-01-20 00:00:00,35.66
2021-01-19 00:00:00,37.3
2021-01-18 00:00:00,37.3
2021-01-15 00:00:00,35.68
2021-01-14 00:00:00,35.67
2021-01-13 00:00:00,37.28
2021-01-12 00:00:00,37.3
2021-01-11 00:00:00,35.67
2021-01-08 00:00:00,35.67
2021-01-07 00:00:00,32.42
2021-01-06 00:00:00,32.42
2021-01-05 00:00:00,34.05
2021-01-04 00:00:00,34.05
2021-01-01 00:00:00,34.05
2020-12-31 00:00:00,34.05
2020-12-30 00:00:00,34.03
2020-12-29 00:00:00,34.04
2020-12-28 00:00:00,34.04
2020-12-25 00:00:00,34.03
2020-12-24 00:00:00,34.03
2020-12-23 00:00:00,37.28
2020-12-22 00:00:00,37.29
2020-12-21 00:00:00,35.67
2020-12-18 00:00:00,34.04
2020-12-17 00:00:00,34.04
2020-12-16 00:00:00,34.04
2020-12-15 00:00:00,34.86
2020-12-14 00:00:00,36.49
2020-12-11 00:00:00,35.67
2020-12-10 00:00:00,35.66
2020-12-09 00:00:00,35.66
2020-12-08 00:00:00,35.66
2020-12-07 00:00:00,34.03
2020-12-04 00:00:00,35.66
2020-12-03 00:00:00,35.65
2020-12-02 00:00:00,35.65
2020-12-01 00:00:00,35.66
2020-11-30 00:00:00,34.03
2020-11-27 00:00:00,34.03
2020-11-26 00:00:00,34.03
2020-11-25 00:00:00,34.02
2020-11-24 00:00:00,34.03
2020-11-23 00:00:00,35.65
2020-11-20 00:00:00,35.65
2020-11-19 00:00:00,35.65
2020-11-18 00:00:00,35.64
2020-11-17 00:00:00,35.65
2020-11-16 00:00:00,37.27
2020-11-13 00:00:00,37.27
2020-11-12 00:00:00,34.01
2020-11-11 00:00:00,34
2020-11-10 00:00:00,34.01
2020-11-09 00:00:00,37.28
2020-11-06 00:00:00,35.65
2020-11-05 00:00:00,40.53
2020-11-04 00:00:00,43.77
2020-11-03 00:00:00,47.03
2020-11-02 00:00:00,48.65
2020-10-30 00:00:00,47.03
2020-10-29 00:00:00,47.03
2020-10-28 00:00:00,43.77
2020-10-27 00:00:00,43.77
2020-10-26 00:00:00,41.33
2020-10-23 00:00:00,42.14
2020-10-22 00:00:00,40.52
2020-10-21 00:00:00,40.51
2020-10-20 00:00:00,40.52
2020-10-19 00:00:00,40.52
2020-10-16 00:00:00,42.15
2020-10-15 00:00:00,40.52
2020-10-14 00:00:00,40.5
2020-10-13 00:00:00,38.88
2020-10-12 00:00:00,38.88
2020-10-09 00:00:00,39.69
2020-10-08 00:00:00,42.12
2020-10-07 00:00:00,42.12
2020-10-06 00:00:00,43.75
2020-10-05 00:00:00,45.38
2020-10-02 00:00:00,45.37
2020-10-01 00:00:00,45.37
2020-09-30 00:00:00,46.99
2020-09-29 00:00:00,47
2020-09-28 00:00:00,48.62
2020-09-25 00:00:00,47
2020-09-24 00:00:00,45.37
2020-09-23 00:00:00,45.36
2020-09-22 00:00:00,45.33
2020-09-21 00:00:00,44.51
2020-09-18 00:00:00,39.91
2020-09-17 00:00:00,39.91
2020-09-16 00:00:00,39.9
2020-09-15 00:00:00,41.51
2020-09-14 00:00:00,41.51
2020-09-11 00:00:00,39.9
2020-09-10 00:00:00,39.9
2020-09-09 00:00:00,39.9
2020-09-08 00:00:00,38.31
2020-09-07 00:00:00,38.3
2020-09-04 00:00:00,38.31
2020-09-03 00:00:00,36.7
2020-09-02 00:00:00,38.29
2020-09-01 00:00:00,39.89
2020-08-31 00:00:00,39.89
2020-08-28 00:00:00,39.89
2020-08-27 00:00:00,39.89
2020-08-26 00:00:00,43.09
2020-08-25 00:00:00,41.5
2020-08-24 00:00:00,41.5
2020-08-21 00:00:00,41.5
2020-08-20 00:00:00,41.5
2020-08-19 00:00:00,41.48
2020-08-18 00:00:00,41.49
2020-08-17 00:00:00,43.08
2020-08-14 00:00:00,41.48
2020-08-13 00:00:00,39.89
2020-08-12 00:00:00,41.48
2020-08-11 00:00:00,43.1
2020-08-10 00:00:00,43.1
2020-08-07 00:00:00,44.71
2020-08-06 00:00:00,41.5
2020-08-05 00:00:00,41.5
2020-08-04 00:00:00,43.1
2020-08-03 00:00:00,44.7
2020-07-31 00:00:00,44.71
2020-07-30 00:00:00,43.1
2020-07-29 00:00:00,43.1
2020-07-28 00:00:00,41.5
2020-07-27 00:00:00,41.49
2020-07-24 00:00:00,41.5
2020-07-23 00:00:00,41.51
2020-07-22 00:00:00,41.49
2020-07-21 00:00:00,43.1
2020-07-20 00:00:00,44.69
2020-07-17 00:00:00,44.69
2020-07-16 00:00:00,44.69
2020-07-15 00:00:00,46.28
2020-07-14 00:00:00,46.28
2020-07-13 00:00:00,47.89
2020-07-10 00:00:00,46.29
2020-07-09 00:00:00,43.09
2020-07-08 00:00:00,41.48
2020-07-07 00:00:00,41.49
2020-07-06 00:00:00,43.09
2020-07-03 00:00:00,43.09
2020-07-02 00:00:00,44.68
2020-07-01 00:00:00,46.29
2020-06-30 00:00:00,49.49
2020-06-29 00:00:00,47.89
2020-06-26 00:00:00,46.29
2020-06-25 00:00:00,46.29
2020-06-24 00:00:00,43.08
2020-06-23 00:00:00,44.7
2020-06-22 00:00:00,41.49
2020-06-19 00:00:00,41.49
2020-06-18 00:00:00,39.89
2020-06-17 00:00:00,39.88
2020-06-16 00:00:00,44.69
2020-06-15 00:00:00,44.69
2020-06-12 00:00:00,46.29
2020-06-11 00:00:00,43.11
2020-06-10 00:00:00,43.11
2020-06-09 00:00:00,39.92
2020-06-08 00:00:00,38.3
2020-06-05 00:00:00,39.94
2020-06-04 00:00:00,42.59
2020-06-03 00:00:00,42.59
2020-06-02 00:00:00,45.24
2020-06-01 00:00:00,50.53
2020-05-29 00:00:00,45.24
2020-05-28 00:00:00,45.24
2020-05-27 00:00:00,47.88
2020-05-26 00:00:00,55.82
2020-05-25 00:00:00,55.82
2020-05-22 00:00:00,55.82
2020-05-21 00:00:00,55.81
2020-05-20 00:00:00,61.09
2020-05-19 00:00:00,63.75
2020-05-18 00:00:00,71.69
2020-05-15 00:00:00,71.69
2020-05-14 00:00:00,69.04
2020-05-13 00:00:00,66.38
2020-05-12 00:00:00,66.39
2020-05-11 00:00:00,69.04
2020-05-08 00:00:00,69.04
2020-05-07 00:00:00,69.03
2020-05-06 00:00:00,66.38
2020-05-05 00:00:00,69.02
2020-05-04 00:00:00,66.38
2020-05-01 00:00:00,66.38
2020-04-30 00:00:00,63.72
2020-04-29 00:00:00,69
2020-04-28 00:00:00,71.65
2020-04-27 00:00:00,79.59
2020-04-24 00:00:00,74.3
2020-04-23 00:00:00,74.3
2020-04-22 00:00:00,84.87
2020-04-21 00:00:00,76.93
2020-04-20 00:00:00,71.65
2020-04-17 00:00:00,74.29
2020-04-16 00:00:00,74.29
2020-04-15 00:00:00,66.34
2020-04-14 00:00:00,66.34
2020-04-13 00:00:00,66.34
2020-04-10 00:00:00,66.33
2020-04-09 00:00:00,79.55
2020-04-08 00:00:00,79.54
2020-04-07 00:00:00,87.49
2020-04-06 00:00:00,100.73
2020-04-03 00:00:00,95.43
2020-04-02 00:00:00,95.42
2020-04-01 00:00:00,90.13
2020-03-31 00:00:00,90.14
2020-03-30 00:00:00,90.13
2020-03-27 00:00:00,74.23
2020-03-26 00:00:00,139.6
2020-03-25 00:00:00,142.67
2020-03-24 00:00:00,150.76
2020-03-23 00:00:00,165.72
2020-03-20 00:00:00,164.15
2020-03-19 00:00:00,151.93
2020-03-18 00:00:00,133.07
2020-03-17 00:00:00,138.47
2020-03-16 00:00:00,125
2020-03-13 00:00:00,122.32
2020-03-12 00:00:00,95.43
2020-03-11 00:00:00,90.05
2020-03-10 00:00:00,98.13
2020-03-09 00:00:00,63.21
2020-03-06 00:00:00,52.48
2020-03-05 00:00:00,47.11
2020-03-04 00:00:00,47.09
2020-03-03 00:00:00,52.48
2020-03-02 00:00:00,49.79
2020-02-28 00:00:00,41.75
2020-02-27 00:00:00,39.05
2020-02-26 00:00:00,39.05
2020-02-25 00:00:00,39.06
2020-02-24 00:00:00,31.02
2020-02-21 00:00:00,31.01
2020-02-20 00:00:00,28.33
2020-02-19 00:00:00,28.32
2020-02-18 00:00:00,26.99
2020-02-17 00:00:00,28.33
2020-02-14 00:00:00,29.66
2020-02-13 00:00:00,28.32
2020-02-12 00:00:00,29.66
2020-02-11 00:00:00,31.01
2020-02-10 00:00:00,31
2020-02-07 00:00:00,28.31
2020-02-06 00:00:00,28.32
2020-02-05 00:00:00,28.31
2020-02-04 00:00:00,31.01
2020-02-03 00:00:00,31.01
2020-01-31 00:00:00,31
2020-01-30 00:00:00,29.66
2020-01-29 00:00:00,29.65
2020-01-28 00:00:00,31
2020-01-27 00:00:00,29.64
2020-01-24 00:00:00,29.64
2020-01-23 00:00:00,28.29
2020-01-22 00:00:00,28.28
2020-01-21 00:00:00,26.94
2020-01-20 00:00:00,25.6
2020-01-17 00:00:00,25.6
2020-01-16 00:00:00,25.6
2020-01-15 00:00:00,25.58
2020-01-14 00:00:00,25.59
2020-01-13 00:00:00,25.59
2020-01-10 00:00:00,25.6
2020-01-09 00:00:00,28.29
2020-01-08 00:00:00,29.63
2020-01-07 00:00:00,29.63
2020-01-06 00:00:00,28.29
2020-01-03 00:00:00,26.94
2020-01-02 00:00:00,26.93
2020-01-01 00:00:00,26.92
2019-12-31 00:00:00,26.92
2019-12-30 00:00:00,26.94
2019-12-27 00:00:00,26.93
2019-12-26 00:00:00,26.93
2019-12-25 00:00:00,26.92
2019-12-24 00:00:00,26.93
2019-12-23 00:00:00,26.93
2019-12-20 00:00:00,28.26
2019-12-19 00:00:00,28.27
2019-12-18 00:00:00,28.27
2019-12-17 00:00:00,26.94
2019-12-16 00:00:00,28.28
2019-12-13 00:00:00,28.28
2019-12-12 00:00:00,28.28
2019-12-11 00:00:00,28.27
2019-12-10 00:00:00,28.28
2019-12-09 00:00:00,28.28
2019-12-06 00:00:00,28.27
2019-12-05 00:00:00,28.29
2019-12-04 00:00:00,30.95
2019-12-03 00:00:00,29.41
2019-12-02 00:00:00,29.43
2019-11-29 00:00:00,29.43
2019-11-28 00:00:00,29.43
2019-11-27 00:00:00,29.42
2019-11-26 00:00:00,30.76
2019-11-25 00:00:00,33.44
2019-11-22 00:00:00,33.43
2019-11-21 00:00:00,34.78
2019-11-20 00:00:00,33.43
2019-11-19 00:00:00,33.44
2019-11-18 00:00:00,33.44
2019-11-15 00:00:00,36.12
2019-11-14 00:00:00,34.77
2019-11-13 00:00:00,32.06
2019-11-12 00:00:00,33.41
2019-11-11 00:00:00,32.12
2019-11-08 00:00:00,31.68
2019-11-07 00:00:00,31.86
2019-11-06 00:00:00,32.09
2019-11-05 00:00:00,30.76
2019-11-04 00:00:00,34.79
2019-11-01 00:00:00,36.13
2019-10-31 00:00:00,33.43
2019-10-30 00:00:00,36.11
2019-10-29 00:00:00,36.11
2019-10-28 00:00:00,36.12
2019-10-25 00:00:00,36.13
2019-10-24 00:00:00,36.12
2019-10-23 00:00:00,33.43
2019-10-22 00:00:00,33.42
2019-10-21 00:00:00,36.11
2019-10-18 00:00:00,38.8
2019-10-17 00:00:00,36.11
2019-10-16 00:00:00,36.12
2019-10-15 00:00:00,38.81
2019-10-14 00:00:00,36.12
2019-10-11 00:00:00,36.12
2019-10-10 00:00:00,38.82
2019-10-09 00:00:00,41.5
2019-10-08 00:00:00,38.82
2019-10-07 00:00:00,38.82
2019-10-04 00:00:00,38.82
2019-10-03 00:00:00,38.81
2019-10-02 00:00:00,38.8
2019-10-01 00:00:00,38.81
2019-09-30 00:00:00,38.82
2019-09-27 00:00:00,38.81
2019-09-26 00:00:00,38.82
2019-09-25 00:00:00,38.81
2019-09-24 00:00:00,36.14
2019-09-23 00:00:00,33.44
2019-09-20 00:00:00,36.8
2019-09-19 00:00:00,31.74
2019-09-18 00:00:00,31.72
2019-09-17 00:00:00,29
2019-09-16 00:00:00,29
2019-09-13 00:00:00,29
2019-09-12 00:00:00,31.74
2019-09-11 00:00:00,31.73
2019-09-10 00:00:00,31.74
2019-09-09 00:00:00,31.75
2019-09-06 00:00:00,31.73
2019-09-05 00:00:00,34.47
2019-09-04 00:00:00,34.47
2019-09-03 00:00:00,34.47
2019-09-02 00:00:00,34.48
2019-08-30 00:00:00,31.75
2019-08-29 00:00:00,34.48
2019-08-28 00:00:00,34.46
2019-08-27 00:00:00,39.91
2019-08-26 00:00:00,39.91
2019-08-23 00:00:00,31.72
2019-08-22 00:00:00,29.01
2019-08-21 00:00:00,31.74
2019-08-20 00:00:00,31.73
2019-08-19 00:00:00,34.47
2019-08-16 00:00:00,37.2
2019-08-15 00:00:00,39.9
2019-08-14 00:00:00,37.15
2019-08-13 00:00:00,39.89
2019-08-12 00:00:00,37.16
2019-08-09 00:00:00,34.43
2019-08-08 00:00:00,34.45
2019-08-07 00:00:00,34.42
2019-08-06 00:00:00,37.15
2019-08-05 00:00:00,39.87
2019-08-02 00:00:00,34.41
2019-08-01 00:00:00,34.4
2019-07-31 00:00:00,34.39
2019-07-30 00:00:00,34.39
2019-07-29 00:00:00,28.94
2019-07-26 00:00:00,26.21
2019-07-25 00:00:00,28.94
2019-07-24 00:00:00,28.9
2019-07-23 00:00:00,31.63
2019-07-22 00:00:00,31.63
2019-07-19 00:00:00,34.34
2019-07-18 00:00:00,31.61
2019-07-17 00:00:00,31.59
2019-07-16 00:00:00,28.87
2019-07-15 00:00:00,28.87
2019-07-12 00:00:00,28.87
2019-07-11 00:00:00,31.6
2019-07-10 00:00:00,34.33
2019-07-09 00:00:00,34.34
2019-07-08 00:00:00,31.61
2019-07-05 00:00:00,31.62
2019-07-04 00:00:00,31.62
2019-07-03 00:00:00,34.33
2019-07-02 00:00:00,34.33
2019-07-01 00:00:00,34.33
2019-06-28 00:00:00,37.04
2019-06-27 00:00:00,39.77
2019-06-26 00:00:00,42.48
2019-06-25 00:00:00,42.48
2019-06-24 00:00:00,42.47
2019-06-21 00:00:00,42.48
2019-06-20 00:00:00,42.48
2019-06-19 00:00:00,42.41
2019-06-18 00:00:00,45.11
2019-06-17 00:00:00,45.12
2019-06-14 00:00:00,45.11
2019-06-13 00:00:00,47.83
2019-06-12 00:00:00,46.46
2019-06-11 00:00:00,46.46
2019-06-10 00:00:00,47.83
2019-06-07 00:00:00,50.53
2019-06-06 00:00:00,47.81
2019-06-05 00:00:00,47.8
2019-06-04 00:00:00,50.52
2019-06-03 00:00:00,50.52
2019-05-31 00:00:00,55.88
2019-05-30 00:00:00,57.24
2019-05-29 00:00:00,55.87
2019-05-28 00:00:00,55.88
2019-05-27 00:00:00,55.87
2019-05-24 00:00:00,58.59
2019-05-23 00:00:00,61.3
2019-05-22 00:00:00,58.57
2019-05-21 00:00:00,58.57
2019-05-20 00:00:00,55.86
2019-05-17 00:00:00,55.85
2019-05-16 00:00:00,58.58
2019-05-15 00:00:00,58.56
2019-05-14 00:00:00,61.28
2019-05-13 00:00:00,61.28
2019-05-10 00:00:00,61.28
2019-05-09 00:00:00,58.56
2019-05-08 00:00:00,58.55
2019-05-07 00:00:00,53.11
2019-05-06 00:00:00,53.1
2019-05-03 00:00:00,53.1
2019-05-02 00:00:00,50.38
2019-05-01 00:00:00,50.37
2019-04-30 00:00:00,50.38
2019-04-29 00:00:00,53.1
2019-04-26 00:00:00,55.81
2019-04-25 00:00:00,53.09
2019-04-24 00:00:00,53.08
2019-04-23 00:00:00,50.37
2019-04-22 00:00:00,50.36
2019-04-19 00:00:00,50.36
2019-04-18 00:00:00,53.06
2019-04-17 00:00:00,53.06
2019-04-16 00:00:00,53.07
2019-04-15 00:00:00,50.35
2019-04-12 00:00:00,53.08
2019-04-11 00:00:00,53.08
2019-04-10 00:00:00,53.07
2019-04-09 00:00:00,55.78
2019-04-08 00:00:00,55.78
2019-04-05 00:00:00,58.5
2019-04-04 00:00:00,58.5
2019-04-03 00:00:00,61.22
2019-04-02 00:00:00,58.5
2019-04-01 00:00:00,61.22
2019-03-29 00:00:00,63.94
2019-03-28 00:00:00,63.79
2019-03-27 00:00:00,63.92
2019-03-26 00:00:00,69.37
2019-03-25 00:00:00,66.83
2019-03-22 00:00:00,64.09
2019-03-21 00:00:00,61.36
2019-03-20 00:00:00,62.63
2019-03-19 00:00:00,54.39
2019-03-18 00:00:00,54.39
2019-03-15 00:00:00,54.39
2019-03-14 00:00:00,54.39
2019-03-13 00:00:00,57.14
2019-03-12 00:00:00,59.9
2019-03-11 00:00:00,62.66
2019-03-08 00:00:00,62.66
2019-03-07 00:00:00,59.88
2019-03-06 00:00:00,57.1
2019-03-05 00:00:00,57.21
2019-03-04 00:00:00,57.2
2019-03-01 00:00:00,59.96
2019-02-28 00:00:00,57.21
2019-02-27 00:00:00,59.98
2019-02-26 00:00:00,62.74
2019-02-25 00:00:00,65.5
2019-02-22 00:00:00,70.4
2019-02-21 00:00:00,119.77
2019-02-20 00:00:00,120.64
2019-02-19 00:00:00,122.95
2019-02-18 00:00:00,124.16
2019-02-15 00:00:00,125.51
2019-02-14 00:00:00,125.3
2019-02-13 00:00:00,126.2
2019-02-12 00:00:00,127.64
2019-02-11 00:00:00,129.04
2019-02-08 00:00:00,128.78
2019-02-07 00:00:00,126.78
2019-02-06 00:00:00,125.25
2019-02-05 00:00:00,127.15
2019-02-04 00:00:00,129.15
2019-02-01 00:00:00,128.63
2019-01-31 00:00:00,129.37
2019-01-30 00:00:00,132.99
2019-01-29 00:00:00,134.73
2019-01-28 00:00:00,135.28
2019-01-25 00:00:00,135.49
2019-01-24 00:00:00,138.39
2019-01-23 00:00:00,139.61
2019-01-22 00:00:00,138.78
2019-01-21 00:00:00,137.16
2019-01-18 00:00:00,137.82
2019-01-17 00:00:00,140.88
2019-01-16 00:00:00,142.84
2019-01-15 00:00:00,147.12
2019-01-14 00:00:00,148.85
2019-01-11 00:00:00,148.55
2019-01-10 00:00:00,150.38
2019-01-09 00:00:00,150
2019-01-08 00:00:00,152.78
2019-01-07 00:00:00,156.36
2019-01-04 00:00:00,157.31
2019-01-03 00:00:00,157.95
2019-01-02 00:00:00,152.71
2019-01-01 00:00:00,149.19
2018-12-31 00:00:00,150.45
2018-12-28 00:00:00,153.25
2018-12-27 00:00:00,153.56
2018-12-26 00:00:00,153.4
2018-12-25 00:00:00,153.05
2018-12-24 00:00:00,152.45
2018-12-21 00:00:00,150.9
2018-12-20 00:00:00,148.89
2018-12-19 00:00:00,148.89
2018-12-18 00:00:00,149.36
2018-12-17 00:00:00,148.31
2018-12-14 00:00:00,146.01
2018-12-13 00:00:00,145.38
2018-12-12 00:00:00,147.99
2018-12-11 00:00:00,150.3
2018-12-10 00:00:00,149.83
2018-12-07 00:00:00,147.69
2018-12-06 00:00:00,146.53
2018-12-05 00:00:00,142.21
2018-12-04 00:00:00,141.02
2018-12-03 00:00:00,138.17
2018-11-30 00:00:00,139.7
2018-11-29 00:00:00,139.28
2018-11-28 00:00:00,139.38
2018-11-27 00:00:00,140.66
2018-11-26 00:00:00,138.81
2018-11-23 00:00:00,139.81
2018-11-22 00:00:00,139.38
2018-11-21 00:00:00,139.67
2018-11-20 00:00:00,140.13
2018-11-19 00:00:00,136.9
2018-11-16 00:00:00,134.12
2018-11-15 00:00:00,131.4
2018-11-14 00:00:00,127.19
2018-11-13 00:00:00,125.62
2018-11-12 00:00:00,124.2
2018-11-09 00:00:00,122.29
2018-11-08 00:00:00,120.15
2018-11-07 00:00:00,119.64
2018-11-06 00:00:00,121.15
2018-11-05 00:00:00,120.97
2018-11-02 00:00:00,121.53
2018-11-01 00:00:00,123.59
2018-10-31 00:00:00,124.88
2018-10-30 00:00:00,127.27
2018-10-29 00:00:00,127.43
2018-10-26 00:00:00,127.45
2018-10-25 00:00:00,125.29
2018-10-24 00:00:00,126.23
2018-10-23 00:00:00,125.56
2018-10-22 00:00:00,124.18
2018-10-19 00:00:00,124.97
2018-10-18 00:00:00,124.4
2018-10-17 00:00:00,121.8
2018-10-16 00:00:00,121.23
2018-10-15 00:00:00,123.42
2018-10-12 00:00:00,123.07
2018-10-11 00:00:00,122.57
2018-10-10 00:00:00,121.02
2018-10-09 00:00:00,121.54
2018-10-08 00:00:00,121.28
2018-10-05 00:00:00,120.34
2018-10-04 00:00:00,118.74
2018-10-03 00:00:00,118.04
2018-10-02 00:00:00,118.4
2018-10-01 00:00:00,117.11
2018-09-28 00:00:00,118.11
2018-09-27 00:00:00,116.89
2018-09-26 00:00:00,117.58
2018-09-25 00:00:00,116.56
2018-09-24 00:00:00,116.84
2018-09-21 00:00:00,115.11
2018-09-20 00:00:00,112.98
2018-09-19 00:00:00,117.6
2018-09-18 00:00:00,117.1
2018-09-17 00:00:00,116.09
2018-09-14 00:00:00,117.13
2018-09-13 00:00:00,118.73
2018-09-12 00:00:00,120.49
2018-09-11 00:00:00,121.19
2018-09-10 00:00:00,122.78
2018-09-07 00:00:00,125.48
2018-09-06 00:00:00,124.97
2018-09-05 00:00:00,126.38
2018-09-04 00:00:00,127.17
2018-09-03 00:00:00,127.79
2018-08-31 00:00:00,127.26
2018-08-30 00:00:00,126.13
2018-08-29 00:00:00,125.41
2018-08-28 00:00:00,124.73
2018-08-27 00:00:00,125.15
2018-08-24 00:00:00,125.54
2018-08-23 00:00:00,126.19
2018-08-22 00:00:00,126.93
2018-08-21 00:00:00,128.79
2018-08-20 00:00:00,130.93
2018-08-17 00:00:00,131.81
2018-08-16 00:00:00,131.06
2018-08-15 00:00:00,132.26
2018-08-14 00:00:00,130.08
2018-08-13 00:00:00,130.87
2018-08-10 00:00:00,128.22
2018-08-09 00:00:00,125.27
2018-08-08 00:00:00,125.15
2018-08-07 00:00:00,124.6
2018-08-06 00:00:00,125.34
2018-08-03 00:00:00,124.79
2018-08-02 00:00:00,123.23
2018-08-01 00:00:00,121.56
2018-07-31 00:00:00,120.87
2018-07-30 00:00:00,109.46
2018-07-27 00:00:00,109.74
2018-07-26 00:00:00,110.93
2018-07-25 00:00:00,114.46
2018-07-24 00:00:00,116.56
2018-07-23 00:00:00,119.64
2018-07-20 00:00:00,120.45
2018-07-19 00:00:00,119.63
2018-07-18 00:00:00,117.72
2018-07-17 00:00:00,117.63
2018-07-16 00:00:00,119.44
2018-07-13 00:00:00,121.62
2018-07-12 00:00:00,124.11
2018-07-11 00:00:00,124.91
2018-07-10 00:00:00,123.04
2018-07-09 00:00:00,124.2
2018-07-06 00:00:00,125.76
