Date,SEB
2023-01-12 00:00:00,131
2023-01-11 00:00:00,130.85
2023-01-10 00:00:00,133.81
2023-01-09 00:00:00,135.43
2023-01-06 00:00:00,137.72
2023-01-05 00:00:00,140.08
2023-01-04 00:00:00,141.6
2023-01-03 00:00:00,141.67
2023-01-02 00:00:00,132.83
2022-12-30 00:00:00,133.31
2022-12-29 00:00:00,135.76
2022-12-28 00:00:00,135.39
2022-12-27 00:00:00,135.79
2022-12-26 00:00:00,135.37
2022-12-23 00:00:00,136.83
2022-12-22 00:00:00,143.12
2022-12-21 00:00:00,138.84
2022-12-20 00:00:00,143.91
2022-12-19 00:00:00,143.18
2022-12-16 00:00:00,132.29
2022-12-15 00:00:00,136.68
2022-12-14 00:00:00,136.98
2022-12-13 00:00:00,132.97
2022-12-12 00:00:00,136.02
2022-12-09 00:00:00,135.86
2022-12-08 00:00:00,138.31
2022-12-07 00:00:00,133
2022-12-06 00:00:00,136.37
2022-12-05 00:00:00,136.46
2022-12-02 00:00:00,133.53
2022-12-01 00:00:00,135.46
2022-11-30 00:00:00,136.68
2022-11-29 00:00:00,135.82
2022-11-28 00:00:00,134.08
2022-11-25 00:00:00,136.46
2022-11-24 00:00:00,138.55
2022-11-23 00:00:00,135.72
2022-11-22 00:00:00,139.11
2022-11-21 00:00:00,139.3
2022-11-18 00:00:00,139.25
2022-11-17 00:00:00,139.13
2022-11-16 00:00:00,139.51
2022-11-15 00:00:00,139.51
2022-11-14 00:00:00,140.62
2022-11-11 00:00:00,140.7
2022-11-10 00:00:00,141.36
2022-11-09 00:00:00,144.32
2022-11-08 00:00:00,141.45
2022-11-07 00:00:00,144.43
2022-11-04 00:00:00,141.59
2022-11-03 00:00:00,141.36
2022-11-02 00:00:00,138.4
2022-11-01 00:00:00,141.44
2022-10-31 00:00:00,138.54
2022-10-28 00:00:00,141.2
2022-10-27 00:00:00,138.43
2022-10-26 00:00:00,141.18
2022-10-25 00:00:00,139.35
2022-10-24 00:00:00,142.35
2022-10-21 00:00:00,139.43
2022-10-20 00:00:00,144.55
2022-10-19 00:00:00,140.42
2022-10-18 00:00:00,143.05
2022-10-17 00:00:00,143.64
2022-10-14 00:00:00,143.99
2022-10-13 00:00:00,148.74
2022-10-12 00:00:00,143.83
2022-10-11 00:00:00,146.18
2022-10-10 00:00:00,147.77
2022-10-07 00:00:00,147.77
2022-10-06 00:00:00,149.79
