Date,RABO
2023-07-14 00:00:00,115.79
2023-07-13 00:00:00,114.55
2023-07-12 00:00:00,117.43
2023-07-11 00:00:00,121.99
2023-07-10 00:00:00,125.34
2023-07-07 00:00:00,126.54
2023-07-06 00:00:00,126.4
2023-07-05 00:00:00,121.59
2023-07-04 00:00:00,121.25
2023-07-03 00:00:00,121.76
2023-06-30 00:00:00,126.71
2023-06-29 00:00:00,129.2
2023-06-28 00:00:00,130.55
2023-06-27 00:00:00,133.5
2023-06-26 00:00:00,135.48
2023-06-23 00:00:00,134.52
2023-06-22 00:00:00,133.06
2023-06-21 00:00:00,134.58
2023-06-20 00:00:00,134.72
2023-06-19 00:00:00,129.54
2023-06-16 00:00:00,130.01
2023-06-15 00:00:00,130.04
2023-06-14 00:00:00,127.72
2023-06-13 00:00:00,125.42
2023-06-12 00:00:00,122.24
2023-06-09 00:00:00,120.22
2023-06-08 00:00:00,120.45
2023-06-07 00:00:00,118.5
2023-06-06 00:00:00,121.08
2023-06-05 00:00:00,122.84
2023-06-02 00:00:00,126.54
2023-06-01 00:00:00,126.56
2023-05-31 00:00:00,129.9
2023-05-30 00:00:00,126.77
2023-05-29 00:00:00,128.39
2023-05-26 00:00:00,128.24
2023-05-25 00:00:00,132.88
2023-05-24 00:00:00,134
2023-05-23 00:00:00,128.09
2023-05-22 00:00:00,131.72
2023-05-19 00:00:00,130.51
2023-05-18 00:00:00,134.47
2023-05-17 00:00:00,138
2023-05-16 00:00:00,137.54
2023-05-15 00:00:00,139.23
2023-05-12 00:00:00,140.4
2023-05-11 00:00:00,143.68
2023-05-10 00:00:00,144.14
2023-05-09 00:00:00,143.22
2023-05-08 00:00:00,137.28
2023-05-05 00:00:00,137.42
2023-05-04 00:00:00,142.32
2023-05-03 00:00:00,137.68
2023-05-02 00:00:00,134.2
2023-05-01 00:00:00,125.33
2023-04-28 00:00:00,124.83
2023-04-27 00:00:00,134.35
2023-04-26 00:00:00,135.62
2023-04-25 00:00:00,130.32
2023-04-24 00:00:00,124.91
2023-04-21 00:00:00,124.85
2023-04-20 00:00:00,122.36
2023-04-19 00:00:00,119.19
2023-04-18 00:00:00,115.19
2023-04-17 00:00:00,114.88
2023-04-14 00:00:00,117.98
2023-04-13 00:00:00,121.56
2023-04-12 00:00:00,121.76
2023-04-11 00:00:00,125.35
2023-04-10 00:00:00,129.72
2023-04-07 00:00:00,129.06
