Date,BNP
2022-10-24 00:00:00,176.9
2022-10-21 00:00:00,183.07
2022-10-20 00:00:00,184.61
2022-10-19 00:00:00,185.48
2022-10-18 00:00:00,184.06
2022-10-17 00:00:00,188.3
2022-10-14 00:00:00,195.69
2022-10-13 00:00:00,205.42
2022-10-12 00:00:00,202.48
2022-10-11 00:00:00,195.94
2022-10-10 00:00:00,192.59
2022-10-07 00:00:00,185.16
2022-10-06 00:00:00,179.48
2022-10-05 00:00:00,183.76
2022-10-04 00:00:00,177.1
2022-10-03 00:00:00,191.1
2022-09-30 00:00:00,197.09
2022-09-29 00:00:00,204.82
2022-09-28 00:00:00,191.19
2022-09-27 00:00:00,187.93
2022-09-26 00:00:00,193.23
2022-09-23 00:00:00,187.1
2022-09-22 00:00:00,181.02
2022-09-21 00:00:00,178.15
2022-09-20 00:00:00,173.96
2022-09-19 00:00:00,163.09
2022-09-16 00:00:00,162.44
2022-09-15 00:00:00,156.34
2022-09-14 00:00:00,159.15
2022-09-13 00:00:00,160.51
2022-09-12 00:00:00,152.23
2022-09-09 00:00:00,159.82
2022-09-08 00:00:00,168.22
2022-09-07 00:00:00,168.17
2022-09-06 00:00:00,170.69
2022-09-05 00:00:00,177.3
2022-09-02 00:00:00,172.5
2022-09-01 00:00:00,181.59
2022-08-31 00:00:00,175.43
2022-08-30 00:00:00,165.91
2022-08-29 00:00:00,158.92
2022-08-26 00:00:00,159.08
2022-08-25 00:00:00,155.76
2022-08-24 00:00:00,157.19
2022-08-23 00:00:00,157.4
2022-08-22 00:00:00,148.37
2022-08-19 00:00:00,144.85
2022-08-18 00:00:00,140.43
2022-08-17 00:00:00,142.67
2022-08-16 00:00:00,139.55
2022-08-15 00:00:00,135.4
2022-08-12 00:00:00,133.81
2022-08-11 00:00:00,136.04
2022-08-10 00:00:00,143.23
2022-08-09 00:00:00,147.21
2022-08-08 00:00:00,145.8
2022-08-05 00:00:00,151.09
2022-08-04 00:00:00,151.85
2022-08-03 00:00:00,154.87
2022-08-02 00:00:00,159.63
2022-08-01 00:00:00,155.14
2022-07-29 00:00:00,154.6
2022-07-28 00:00:00,161.75
2022-07-27 00:00:00,166.71
2022-07-26 00:00:00,171.87
2022-07-25 00:00:00,156.29
2022-07-22 00:00:00,162.62
2022-07-21 00:00:00,168.14
2022-07-20 00:00:00,168.67
2022-07-19 00:00:00,172.15
2022-07-18 00:00:00,184.61
2022-07-15 00:00:00,188.75
2022-07-14 00:00:00,194.76
2022-07-13 00:00:00,188.37
2022-07-12 00:00:00,186.61
2022-07-11 00:00:00,184.64
2022-07-08 00:00:00,182.13
2022-07-07 00:00:00,180.28
2022-07-06 00:00:00,193.98
2022-07-05 00:00:00,194.05
2022-07-04 00:00:00,186.89
2022-07-01 00:00:00,186.27
2022-06-30 00:00:00,191.12
2022-06-29 00:00:00,183.13
2022-06-28 00:00:00,178.59
2022-06-27 00:00:00,173.59
2022-06-24 00:00:00,179.12
2022-06-23 00:00:00,182.94
2022-06-22 00:00:00,171.5
2022-06-21 00:00:00,166.97
2022-06-20 00:00:00,174.91
2022-06-17 00:00:00,179.79
2022-06-16 00:00:00,180.64
2022-06-15 00:00:00,173.09
2022-06-14 00:00:00,183.4
2022-06-13 00:00:00,179.09
2022-06-10 00:00:00,163.89
2022-06-09 00:00:00,152.2
2022-06-08 00:00:00,146.43
2022-06-07 00:00:00,143.63
2022-06-06 00:00:00,140.85
2022-06-03 00:00:00,142.65
2022-06-02 00:00:00,142.39
2022-06-01 00:00:00,142.6
2022-05-31 00:00:00,143.14
2022-05-30 00:00:00,138.77
2022-05-27 00:00:00,145.07
2022-05-26 00:00:00,151.93
2022-05-25 00:00:00,159.07
2022-05-24 00:00:00,161.79
2022-05-23 00:00:00,159.77
2022-05-20 00:00:00,165.16
2022-05-19 00:00:00,163
2022-05-18 00:00:00,159.43
2022-05-17 00:00:00,153.42
2022-05-16 00:00:00,157.72
2022-05-13 00:00:00,158.14
2022-05-12 00:00:00,161.94
2022-05-11 00:00:00,158.2
2022-05-10 00:00:00,163.27
2022-05-09 00:00:00,168.04
2022-05-06 00:00:00,166.23
2022-05-05 00:00:00,157.42
2022-05-04 00:00:00,157.18
2022-05-03 00:00:00,156.7
2022-05-02 00:00:00,157.42
2022-04-29 00:00:00,158.11
2022-04-28 00:00:00,149.26
2022-04-27 00:00:00,149.3
2022-04-26 00:00:00,145.9
2022-04-25 00:00:00,137.9
2022-04-22 00:00:00,133.26
2022-04-21 00:00:00,131.64
2022-04-20 00:00:00,136.46
2022-04-19 00:00:00,139.88
2022-04-18 00:00:00,138.02
2022-04-15 00:00:00,138.14
2022-04-14 00:00:00,138.32
2022-04-13 00:00:00,139.46
2022-04-12 00:00:00,138.26
2022-04-11 00:00:00,138.32
2022-04-08 00:00:00,138.99
2022-04-07 00:00:00,142.22
2022-04-06 00:00:00,143.86
2022-04-05 00:00:00,140.69
2022-04-04 00:00:00,128.32
2022-04-01 00:00:00,122.7
2022-03-31 00:00:00,122.77
2022-03-30 00:00:00,123.97
2022-03-29 00:00:00,122.78
2022-03-28 00:00:00,133.64
2022-03-25 00:00:00,136.05
2022-03-24 00:00:00,140.39
2022-03-23 00:00:00,138.57
2022-03-22 00:00:00,135.09
2022-03-21 00:00:00,137.81
2022-03-18 00:00:00,127.52
2022-03-17 00:00:00,126.27
2022-03-16 00:00:00,132.6
2022-03-15 00:00:00,142.63
2022-03-14 00:00:00,141.69
2022-03-11 00:00:00,142.79
2022-03-10 00:00:00,147.21
2022-03-09 00:00:00,148.49
2022-03-08 00:00:00,165.43
2022-03-07 00:00:00,171.39
2022-03-04 00:00:00,151.81
2022-03-03 00:00:00,129.63
2022-03-02 00:00:00,132.37
2022-03-01 00:00:00,131.45
