Date,CRMU
2023-03-21 00:00:00,171.59
2023-03-20 00:00:00,175.38
2023-03-17 00:00:00,175.79
2023-03-16 00:00:00,174.12
2023-03-15 00:00:00,173.08
2023-03-14 00:00:00,166.89
2023-03-13 00:00:00,164.43
2023-03-10 00:00:00,159.32
2023-03-09 00:00:00,155.7
2023-03-08 00:00:00,160.42
2023-03-07 00:00:00,161.98
2023-03-06 00:00:00,156.62
2023-03-03 00:00:00,157.19
2023-03-02 00:00:00,153.52
2023-03-01 00:00:00,161.53
2023-02-28 00:00:00,154.71
2023-02-27 00:00:00,151.56
2023-02-24 00:00:00,164.95
2023-02-23 00:00:00,160.88
2023-02-22 00:00:00,161.73
2023-02-21 00:00:00,162.12
2023-02-20 00:00:00,157.21
2023-02-17 00:00:00,156.9
2023-02-16 00:00:00,157.09
2023-02-15 00:00:00,157.05
2023-02-14 00:00:00,158.11
2023-02-13 00:00:00,162.98
2023-02-10 00:00:00,162.27
2023-02-09 00:00:00,159.27
2023-02-08 00:00:00,160.32
2023-02-07 00:00:00,160.81
2023-02-06 00:00:00,161.77
2023-02-03 00:00:00,160.4
2023-02-02 00:00:00,161.65
2023-02-01 00:00:00,164.64
2023-01-31 00:00:00,165.89
2023-01-30 00:00:00,165.82
2023-01-27 00:00:00,171.35
2023-01-26 00:00:00,172.18
2023-01-25 00:00:00,173.34
2023-01-24 00:00:00,173.61
2023-01-23 00:00:00,174.93
2023-01-20 00:00:00,176.67
2023-01-19 00:00:00,171.51
2023-01-18 00:00:00,161.73
2023-01-17 00:00:00,161.64
2023-01-16 00:00:00,162.22
2023-01-13 00:00:00,161.31
2023-01-12 00:00:00,156.15
2023-01-11 00:00:00,157.71
2023-01-10 00:00:00,165.22
2023-01-09 00:00:00,163.89
2023-01-06 00:00:00,167.25
2023-01-05 00:00:00,157.29
2023-01-04 00:00:00,156.45
2023-01-03 00:00:00,158.8
2023-01-02 00:00:00,161.67
2022-12-30 00:00:00,162.19
2022-12-29 00:00:00,177.61
2022-12-28 00:00:00,179.5
2022-12-27 00:00:00,195.34
2022-12-26 00:00:00,181.2
2022-12-23 00:00:00,191.88
2022-12-22 00:00:00,190.1
2022-12-21 00:00:00,192.06
2022-12-20 00:00:00,209.37
2022-12-19 00:00:00,209.38
2022-12-16 00:00:00,207.92
2022-12-15 00:00:00,197.5
2022-12-14 00:00:00,195.58
2022-12-13 00:00:00,196.11
2022-12-12 00:00:00,200.54
2022-12-09 00:00:00,191.12
2022-12-08 00:00:00,190.44
2022-12-07 00:00:00,202.88
2022-12-06 00:00:00,202.29
