Date,BAY
2022-11-25 00:00:00,54.1
2022-11-24 00:00:00,54.41
2022-11-23 00:00:00,54.73
2022-11-22 00:00:00,55.13
2022-11-21 00:00:00,57.03
2022-11-18 00:00:00,56.97
2022-11-17 00:00:00,57.06
2022-11-16 00:00:00,57.05
2022-11-15 00:00:00,57.05
2022-11-14 00:00:00,58.36
2022-11-11 00:00:00,58.74
2022-11-10 00:00:00,58.61
2022-11-09 00:00:00,58.62
2022-11-08 00:00:00,58.61
2022-11-07 00:00:00,58.6
2022-11-04 00:00:00,58.57
2022-11-03 00:00:00,58.62
2022-11-02 00:00:00,58.62
2022-11-01 00:00:00,58.58
2022-10-31 00:00:00,58.58
2022-10-28 00:00:00,60.6
2022-10-27 00:00:00,60.55
2022-10-26 00:00:00,59.64
2022-10-25 00:00:00,59.57
2022-10-24 00:00:00,59.52
2022-10-21 00:00:00,63.7
2022-10-20 00:00:00,62.08
2022-10-19 00:00:00,62.13
2022-10-18 00:00:00,62.17
2022-10-17 00:00:00,62.14
2022-10-14 00:00:00,62.1
2022-10-13 00:00:00,62.1
2022-10-12 00:00:00,62.03
2022-10-11 00:00:00,62.14
2022-10-10 00:00:00,62.04
2022-10-07 00:00:00,62.07
2022-10-06 00:00:00,62.04
2022-10-05 00:00:00,62.2
2022-10-04 00:00:00,62.17
2022-10-03 00:00:00,62.22
2022-09-30 00:00:00,62.08
2022-09-29 00:00:00,62.13
2022-09-28 00:00:00,62.07
2022-09-27 00:00:00,72.6
2022-09-26 00:00:00,72.43
2022-09-23 00:00:00,70.56
2022-09-22 00:00:00,69.16
2022-09-21 00:00:00,68.52
2022-09-20 00:00:00,67.89
2022-09-19 00:00:00,63.01
2022-09-16 00:00:00,63.1
2022-09-15 00:00:00,63.03
2022-09-14 00:00:00,63.03
2022-09-13 00:00:00,63.09
2022-09-12 00:00:00,63.08
2022-09-09 00:00:00,63.05
2022-09-08 00:00:00,63.1
2022-09-07 00:00:00,63.06
2022-09-06 00:00:00,63.03
2022-09-05 00:00:00,63.11
2022-09-02 00:00:00,63.04
2022-09-01 00:00:00,62.7
2022-08-31 00:00:00,62.72
2022-08-30 00:00:00,59.02
2022-08-29 00:00:00,59.19
2022-08-26 00:00:00,59.21
2022-08-25 00:00:00,59.14
2022-08-24 00:00:00,60.13
2022-08-23 00:00:00,60.14
2022-08-22 00:00:00,60.08
2022-08-19 00:00:00,60.19
2022-08-18 00:00:00,60.08
2022-08-17 00:00:00,57.03
2022-08-16 00:00:00,57.32
2022-08-15 00:00:00,57.29
2022-08-12 00:00:00,57.53
2022-08-11 00:00:00,57.85
2022-08-10 00:00:00,58.01
2022-08-09 00:00:00,60.34
2022-08-08 00:00:00,60.3
2022-08-05 00:00:00,60.32
2022-08-04 00:00:00,60.3
2022-08-03 00:00:00,60.33
2022-08-02 00:00:00,60.32
2022-08-01 00:00:00,60.29
2022-07-29 00:00:00,60.36
2022-07-28 00:00:00,60.35
2022-07-27 00:00:00,60.32
2022-07-26 00:00:00,60.27
2022-07-25 00:00:00,60.38
2022-07-22 00:00:00,60.3
2022-07-21 00:00:00,60.29
2022-07-20 00:00:00,60.09
2022-07-19 00:00:00,60.05
2022-07-18 00:00:00,60.11
2022-07-15 00:00:00,60.03
2022-07-14 00:00:00,60.07
2022-07-13 00:00:00,60.16
2022-07-12 00:00:00,60.13
2022-07-11 00:00:00,60.09
2022-07-08 00:00:00,60.09
2022-07-07 00:00:00,60.4
2022-07-06 00:00:00,60.38
2022-07-05 00:00:00,60.31
2022-07-04 00:00:00,63.5
2022-07-01 00:00:00,63.41
2022-06-30 00:00:00,60.33
2022-06-29 00:00:00,60.28
2022-06-28 00:00:00,59.83
2022-06-27 00:00:00,60.1
2022-06-24 00:00:00,60.27
2022-06-23 00:00:00,59.85
2022-06-22 00:00:00,59.82
2022-06-21 00:00:00,59.49
2022-06-20 00:00:00,59.89
2022-06-17 00:00:00,59.88
2022-06-16 00:00:00,59.95
2022-06-15 00:00:00,60.07
2022-06-14 00:00:00,60
2022-06-13 00:00:00,59.99
2022-06-10 00:00:00,59.99
2022-06-09 00:00:00,59.95
2022-06-08 00:00:00,59.98
2022-06-07 00:00:00,59.98
2022-06-06 00:00:00,59.97
2022-06-03 00:00:00,59.98
2022-06-02 00:00:00,60.01
2022-06-01 00:00:00,59.95
2022-05-31 00:00:00,60.47
2022-05-30 00:00:00,61.49
2022-05-27 00:00:00,61.99
2022-05-26 00:00:00,62.48
2022-05-25 00:00:00,62.46
2022-05-24 00:00:00,62.5
2022-05-23 00:00:00,62.43
2022-05-20 00:00:00,62.49
2022-05-19 00:00:00,62.45
2022-05-18 00:00:00,62.46
2022-05-17 00:00:00,62.97
2022-05-16 00:00:00,62.96
2022-05-13 00:00:00,62.95
2022-05-12 00:00:00,63.39
2022-05-11 00:00:00,63.45
2022-05-10 00:00:00,63.43
2022-05-09 00:00:00,62.46
2022-05-06 00:00:00,62.48
2022-05-05 00:00:00,62.44
2022-05-04 00:00:00,61.51
2022-05-03 00:00:00,61.46
2022-05-02 00:00:00,61.46
2022-04-29 00:00:00,61.05
2022-04-28 00:00:00,47.91
2022-04-27 00:00:00,47.04
2022-04-26 00:00:00,46.31
2022-04-25 00:00:00,45.88
2022-04-22 00:00:00,44.91
2022-04-21 00:00:00,44.44
2022-04-20 00:00:00,44.69
2022-04-19 00:00:00,45.06
2022-04-18 00:00:00,44.49
2022-04-15 00:00:00,44.54
2022-04-14 00:00:00,44.6
2022-04-13 00:00:00,44.42
2022-04-12 00:00:00,44.13
2022-04-11 00:00:00,44.05
2022-04-08 00:00:00,43.97
2022-04-07 00:00:00,43.71
2022-04-06 00:00:00,43.85
2022-04-05 00:00:00,42.98
2022-04-04 00:00:00,42.43
2022-04-01 00:00:00,42.04
2022-03-31 00:00:00,42.22
2022-03-30 00:00:00,42.3
2022-03-29 00:00:00,42.42
2022-03-28 00:00:00,43.94
2022-03-25 00:00:00,44.45
2022-03-24 00:00:00,44.74
2022-03-23 00:00:00,44.24
2022-03-22 00:00:00,44.07
2022-03-21 00:00:00,44.55
2022-03-18 00:00:00,42.17
2022-03-17 00:00:00,42.19
2022-03-16 00:00:00,43.47
2022-03-15 00:00:00,45.15
2022-03-14 00:00:00,44.63
2022-03-11 00:00:00,45.28
2022-03-10 00:00:00,45.59
2022-03-09 00:00:00,45.51
2022-03-08 00:00:00,47.93
2022-03-07 00:00:00,48.21
2022-03-04 00:00:00,45.74
2022-03-03 00:00:00,43.61
2022-03-02 00:00:00,43.56
2022-03-01 00:00:00,42.93
2022-02-28 00:00:00,42.23
2022-02-25 00:00:00,41.41
2022-02-24 00:00:00,42.96
2022-02-23 00:00:00,41.28
2022-02-22 00:00:00,41.45
2022-02-21 00:00:00,41.1
2022-02-18 00:00:00,40.36
2022-02-17 00:00:00,39.77
2022-02-16 00:00:00,39.3
2022-02-15 00:00:00,39.83
2022-02-14 00:00:00,40.13
2022-02-11 00:00:00,39.42
2022-02-10 00:00:00,39.01
2022-02-09 00:00:00,38.67
2022-02-08 00:00:00,39.45
2022-02-07 00:00:00,40.37
2022-02-04 00:00:00,38.93
2022-02-03 00:00:00,37.19
2022-02-02 00:00:00,36.17
2022-02-01 00:00:00,36.49
2022-01-31 00:00:00,37.29
2022-01-28 00:00:00,37.12
2022-01-27 00:00:00,36.28
2022-01-26 00:00:00,35.84
2022-01-25 00:00:00,36.19
2022-01-24 00:00:00,36.3
2022-01-21 00:00:00,35.55
2022-01-20 00:00:00,35.02
2022-01-19 00:00:00,35.13
2022-01-18 00:00:00,35.1
2022-01-17 00:00:00,34.72
2022-01-14 00:00:00,34.36
2022-01-13 00:00:00,33.74
2022-01-12 00:00:00,33.7
2022-01-11 00:00:00,34.2
2022-01-10 00:00:00,34.4
2022-01-07 00:00:00,34.13
2022-01-06 00:00:00,33.64
2022-01-05 00:00:00,33.03
2022-01-04 00:00:00,32.89
2022-01-03 00:00:00,33.36
2021-12-31 00:00:00,33.31
2021-12-30 00:00:00,33.3
2021-12-29 00:00:00,33.01
2021-12-28 00:00:00,33.05
2021-12-27 00:00:00,32.21
2021-12-24 00:00:00,32.19
2021-12-23 00:00:00,32.36
2021-12-22 00:00:00,32.56
2021-12-21 00:00:00,32.54
2021-12-20 00:00:00,33.02
2021-12-17 00:00:00,32.56
2021-12-16 00:00:00,32.52
2021-12-15 00:00:00,32.83
2021-12-14 00:00:00,32.8
2021-12-13 00:00:00,32.67
2021-12-10 00:00:00,32.86
2021-12-09 00:00:00,32.89
2021-12-08 00:00:00,33.26
2021-12-07 00:00:00,33.46
2021-12-06 00:00:00,33.99
2021-12-03 00:00:00,33.95
2021-12-02 00:00:00,34.22
2021-12-01 00:00:00,34.26
2021-11-30 00:00:00,34.63
2021-11-29 00:00:00,34.6
2021-11-26 00:00:00,34.7
2021-11-25 00:00:00,33.38
2021-11-24 00:00:00,33.36
2021-11-23 00:00:00,32.96
2021-11-22 00:00:00,30.26
2021-11-19 00:00:00,30
2021-11-18 00:00:00,29.79
2021-11-17 00:00:00,29.93
2021-11-16 00:00:00,30.05
2021-11-15 00:00:00,29.82
2021-11-12 00:00:00,29.73
2021-11-11 00:00:00,29.75
2021-11-10 00:00:00,29.74
