Date,INTE
2023-08-02 00:00:00,213.41
2023-08-01 00:00:00,208.14
2023-07-31 00:00:00,197.64
2023-07-28 00:00:00,203.8
2023-07-27 00:00:00,207
2023-07-26 00:00:00,214.92
2023-07-25 00:00:00,206.81
2023-07-24 00:00:00,208.94
2023-07-21 00:00:00,203.68
2023-07-20 00:00:00,205.52
2023-07-19 00:00:00,203.03
2023-07-18 00:00:00,204.65
2023-07-17 00:00:00,207.52
2023-07-14 00:00:00,204.64
2023-07-13 00:00:00,200.49
2023-07-12 00:00:00,206.55
2023-07-11 00:00:00,216.8
2023-07-10 00:00:00,227.06
2023-07-07 00:00:00,230.15
2023-07-06 00:00:00,228.92
2023-07-05 00:00:00,219.12
2023-07-04 00:00:00,219.69
2023-07-03 00:00:00,218.32
2023-06-30 00:00:00,221.74
2023-06-29 00:00:00,235.32
2023-06-28 00:00:00,241.83
2023-06-27 00:00:00,246.05
2023-06-26 00:00:00,248.34
2023-06-23 00:00:00,250.31
2023-06-22 00:00:00,248.22
2023-06-21 00:00:00,248.5
2023-06-20 00:00:00,247.07
2023-06-19 00:00:00,242.37
2023-06-16 00:00:00,241.36
2023-06-15 00:00:00,248.85
2023-06-14 00:00:00,242.64
2023-06-13 00:00:00,236.92
2023-06-12 00:00:00,231.11
2023-06-09 00:00:00,231.87
2023-06-08 00:00:00,232.58
2023-06-07 00:00:00,229.77
2023-06-06 00:00:00,234.81
2023-06-05 00:00:00,236.74
2023-06-02 00:00:00,236.29
2023-06-01 00:00:00,239.31
2023-05-31 00:00:00,242.24
2023-05-30 00:00:00,234.71
2023-05-29 00:00:00,236.76
2023-05-26 00:00:00,238.89
2023-05-25 00:00:00,247.25
2023-05-24 00:00:00,251.74
2023-05-23 00:00:00,233.69
2023-05-22 00:00:00,237.49
2023-05-19 00:00:00,239.02
2023-05-18 00:00:00,250.59
2023-05-17 00:00:00,258.51
2023-05-16 00:00:00,256.89
2023-05-15 00:00:00,259.5
2023-05-12 00:00:00,261.35
2023-05-11 00:00:00,270.33
2023-05-10 00:00:00,272.79
2023-05-09 00:00:00,273.89
2023-05-08 00:00:00,266.94
2023-05-05 00:00:00,267.32
2023-05-04 00:00:00,278.87
2023-05-03 00:00:00,267.25
2023-05-02 00:00:00,265.37
2023-05-01 00:00:00,258.82
2023-04-28 00:00:00,256.96
2023-04-27 00:00:00,263.36
2023-04-26 00:00:00,266.9
2023-04-25 00:00:00,250.88
2023-04-24 00:00:00,246.56
2023-04-21 00:00:00,246.46
2023-04-20 00:00:00,243.2
2023-04-19 00:00:00,237.88
2023-04-18 00:00:00,232.95
2023-04-17 00:00:00,234.07
2023-04-14 00:00:00,233.8
2023-04-13 00:00:00,239.98
2023-04-12 00:00:00,242.92
2023-04-11 00:00:00,251.49
2023-04-10 00:00:00,257.87
2023-04-07 00:00:00,257.78
2023-04-06 00:00:00,257.05
2023-04-05 00:00:00,262.72
2023-04-04 00:00:00,244.81
2023-04-03 00:00:00,237.96
2023-03-31 00:00:00,251.49
2023-03-30 00:00:00,261.27
2023-03-29 00:00:00,288.42
2023-03-28 00:00:00,305.19
2023-03-27 00:00:00,307.85
2023-03-24 00:00:00,313.83
2023-03-23 00:00:00,300.03
2023-03-22 00:00:00,268.91
2023-03-21 00:00:00,269.09
2023-03-20 00:00:00,309.68
2023-03-17 00:00:00,306.2
2023-03-16 00:00:00,291.15
2023-03-15 00:00:00,290.38
2023-03-14 00:00:00,251.23
2023-03-13 00:00:00,267.16
2023-03-10 00:00:00,230.82
2023-03-09 00:00:00,211.64
2023-03-08 00:00:00,208.53
2023-03-07 00:00:00,207.56
2023-03-06 00:00:00,204.73
2023-03-03 00:00:00,210.38
2023-03-02 00:00:00,215.52
2023-03-01 00:00:00,211.19
2023-02-28 00:00:00,211.15
2023-02-27 00:00:00,212.01
2023-02-24 00:00:00,216.38
2023-02-23 00:00:00,211.44
2023-02-22 00:00:00,217.28
2023-02-21 00:00:00,209.74
2023-02-20 00:00:00,200.89
2023-02-17 00:00:00,201.11
2023-02-16 00:00:00,197.8
2023-02-15 00:00:00,200.37
2023-02-14 00:00:00,203.46
2023-02-13 00:00:00,207.66
2023-02-10 00:00:00,199.39
2023-02-09 00:00:00,189.65
2023-02-08 00:00:00,192.12
2023-02-07 00:00:00,191.49
2023-02-06 00:00:00,196.59
2023-02-03 00:00:00,195.01
2023-02-02 00:00:00,199.02
2023-02-01 00:00:00,222.3
2023-01-31 00:00:00,226.04
2023-01-30 00:00:00,232.14
2023-01-27 00:00:00,227.26
2023-01-26 00:00:00,225.2
2023-01-25 00:00:00,230.94
2023-01-24 00:00:00,232.76
2023-01-23 00:00:00,233.53
2023-01-20 00:00:00,240.46
2023-01-19 00:00:00,239.9
2023-01-18 00:00:00,232.73
2023-01-17 00:00:00,238.76
2023-01-16 00:00:00,241.03
2023-01-13 00:00:00,236.94
2023-01-12 00:00:00,232.26
2023-01-11 00:00:00,236.08
2023-01-10 00:00:00,236.45
2023-01-09 00:00:00,230.29
2023-01-06 00:00:00,241.55
2023-01-05 00:00:00,246.58
2023-01-04 00:00:00,244.19
2023-01-03 00:00:00,255.14
2023-01-02 00:00:00,262.01
2022-12-30 00:00:00,263.8
2022-12-29 00:00:00,264.19
2022-12-28 00:00:00,264.27
2022-12-27 00:00:00,272.94
2022-12-26 00:00:00,270.4
2022-12-23 00:00:00,272.04
2022-12-22 00:00:00,271.59
2022-12-21 00:00:00,271.86
2022-12-20 00:00:00,276.27
2022-12-19 00:00:00,269.08
2022-12-16 00:00:00,269.83
2022-12-15 00:00:00,247.6
2022-12-14 00:00:00,232.12
2022-12-13 00:00:00,229.48
2022-12-12 00:00:00,242.72
2022-12-09 00:00:00,242.09
2022-12-08 00:00:00,243.99
2022-12-07 00:00:00,245.37
2022-12-06 00:00:00,243.36
2022-12-05 00:00:00,238.3
2022-12-02 00:00:00,237.85
2022-12-01 00:00:00,238.39
2022-11-30 00:00:00,251.44
2022-11-29 00:00:00,256.49
2022-11-28 00:00:00,256.13
2022-11-25 00:00:00,242.18
2022-11-24 00:00:00,245.73
2022-11-23 00:00:00,252.23
2022-11-22 00:00:00,258.66
2022-11-21 00:00:00,270.25
2022-11-18 00:00:00,271.71
2022-11-17 00:00:00,285.56
2022-11-16 00:00:00,273.35
2022-11-15 00:00:00,271.16
2022-11-14 00:00:00,277.04
2022-11-11 00:00:00,260.2
2022-11-10 00:00:00,269.64
2022-11-09 00:00:00,289.63
2022-11-08 00:00:00,287.7
2022-11-07 00:00:00,294.97
2022-11-04 00:00:00,303.54
2022-11-03 00:00:00,323.03
2022-11-02 00:00:00,312.24
2022-11-01 00:00:00,297.73
2022-10-31 00:00:00,304.47
2022-10-28 00:00:00,299.36
2022-10-27 00:00:00,295
2022-10-26 00:00:00,303.42
2022-10-25 00:00:00,310.25
2022-10-24 00:00:00,330.17
2022-10-21 00:00:00,343.49
2022-10-20 00:00:00,345.52
2022-10-19 00:00:00,347.93
2022-10-18 00:00:00,343.24
2022-10-17 00:00:00,349.06
2022-10-14 00:00:00,362.33
2022-10-13 00:00:00,382.49
2022-10-12 00:00:00,386.76
2022-10-11 00:00:00,389.23
2022-10-10 00:00:00,384.59
2022-10-07 00:00:00,387.57
2022-10-06 00:00:00,378.87
2022-10-05 00:00:00,383.4
2022-10-04 00:00:00,373.57
2022-10-03 00:00:00,405.73
2022-09-30 00:00:00,403.93
2022-09-29 00:00:00,425.1
2022-09-28 00:00:00,408.3
2022-09-27 00:00:00,399.56
2022-09-26 00:00:00,395.3
2022-09-23 00:00:00,378.07
2022-09-22 00:00:00,367.79
2022-09-21 00:00:00,364.69
2022-09-20 00:00:00,358.67
2022-09-19 00:00:00,334.37
2022-09-16 00:00:00,333.69
2022-09-15 00:00:00,324.42
2022-09-14 00:00:00,325.05
2022-09-13 00:00:00,324.21
2022-09-12 00:00:00,312.93
2022-09-09 00:00:00,328.89
2022-09-08 00:00:00,334.33
2022-09-07 00:00:00,341.32
2022-09-06 00:00:00,342.9
2022-09-05 00:00:00,355.61
2022-09-02 00:00:00,339.48
2022-09-01 00:00:00,347.96
2022-08-31 00:00:00,340.66
2022-08-30 00:00:00,320.06
2022-08-29 00:00:00,317.76
2022-08-26 00:00:00,317.89
2022-08-25 00:00:00,310.1
2022-08-24 00:00:00,319
2022-08-23 00:00:00,320.7
2022-08-22 00:00:00,310.03
2022-08-19 00:00:00,300.58
2022-08-18 00:00:00,289.47
2022-08-17 00:00:00,286.86
2022-08-16 00:00:00,279.99
2022-08-15 00:00:00,267.54
2022-08-12 00:00:00,265.4
2022-08-11 00:00:00,266.89
2022-08-10 00:00:00,274.36
2022-08-09 00:00:00,277.79
2022-08-08 00:00:00,273.75
2022-08-05 00:00:00,281.29
2022-08-04 00:00:00,289
2022-08-03 00:00:00,301.78
2022-08-02 00:00:00,316.61
2022-08-01 00:00:00,311.23
2022-07-29 00:00:00,319.81
2022-07-28 00:00:00,341.79
2022-07-27 00:00:00,350.42
2022-07-26 00:00:00,363.56
2022-07-25 00:00:00,345.18
2022-07-22 00:00:00,354.11
2022-07-21 00:00:00,364.04
2022-07-20 00:00:00,339.14
2022-07-19 00:00:00,343.34
2022-07-18 00:00:00,363.06
2022-07-15 00:00:00,368.2
2022-07-14 00:00:00,369.78
2022-07-13 00:00:00,338.72
2022-07-12 00:00:00,336.14
2022-07-11 00:00:00,333.16
2022-07-08 00:00:00,332.25
2022-07-07 00:00:00,346.84
2022-07-06 00:00:00,363.18
2022-07-05 00:00:00,368.51
2022-07-04 00:00:00,362.62
2022-07-01 00:00:00,365.04
2022-06-30 00:00:00,376.5
2022-06-29 00:00:00,367.4
2022-06-28 00:00:00,362.03
2022-06-27 00:00:00,359.39
2022-06-24 00:00:00,366.35
2022-06-23 00:00:00,365.18
2022-06-22 00:00:00,345.8
2022-06-21 00:00:00,337.66
2022-06-20 00:00:00,354.1
2022-06-17 00:00:00,368.21
2022-06-16 00:00:00,373.47
2022-06-15 00:00:00,359.45
2022-06-14 00:00:00,387.61
2022-06-13 00:00:00,383.5
2022-06-10 00:00:00,348.67
2022-06-09 00:00:00,329.15
2022-06-08 00:00:00,316.6
2022-06-07 00:00:00,309.16
2022-06-06 00:00:00,306.52
2022-06-03 00:00:00,308.48
2022-06-02 00:00:00,308.63
2022-06-01 00:00:00,309.7
2022-05-31 00:00:00,306.69
2022-05-30 00:00:00,299.43
2022-05-27 00:00:00,304.5
2022-05-26 00:00:00,317.66
2022-05-25 00:00:00,342.19
2022-05-24 00:00:00,351.55
2022-05-23 00:00:00,351.49
2022-05-20 00:00:00,356.16
2022-05-19 00:00:00,353.31
2022-05-18 00:00:00,342.42
2022-05-17 00:00:00,332.18
2022-05-16 00:00:00,343.7
2022-05-13 00:00:00,343.1
2022-05-12 00:00:00,354.65
2022-05-11 00:00:00,347.29
2022-05-10 00:00:00,360.42
2022-05-09 00:00:00,368.2
2022-05-06 00:00:00,363.63
2022-05-05 00:00:00,346.1
2022-05-04 00:00:00,345.46
2022-05-03 00:00:00,334.52
2022-05-02 00:00:00,335.97
2022-04-29 00:00:00,338
2022-04-28 00:00:00,324.39
2022-04-27 00:00:00,325.18
2022-04-26 00:00:00,319.23
2022-04-25 00:00:00,305.2
2022-04-22 00:00:00,292.98
2022-04-21 00:00:00,281.49
2022-04-20 00:00:00,283.32
2022-04-19 00:00:00,286.92
2022-04-18 00:00:00,279.75
2022-04-15 00:00:00,280.35
2022-04-14 00:00:00,280.28
2022-04-13 00:00:00,272.48
2022-04-12 00:00:00,271.42
2022-04-11 00:00:00,267.78
2022-04-08 00:00:00,265.85
2022-04-07 00:00:00,262.35
2022-04-06 00:00:00,257.86
2022-04-05 00:00:00,250.16
2022-04-04 00:00:00,241.32
2022-04-01 00:00:00,237.59
2022-03-31 00:00:00,237.23
2022-03-30 00:00:00,234.1
2022-03-29 00:00:00,232.49
2022-03-28 00:00:00,254.48
2022-03-25 00:00:00,254.23
2022-03-24 00:00:00,255.82
2022-03-23 00:00:00,247.23
2022-03-22 00:00:00,242.53
2022-03-21 00:00:00,240.63
2022-03-18 00:00:00,222.42
2022-03-17 00:00:00,219.63
2022-03-16 00:00:00,234.16
2022-03-15 00:00:00,253.9
2022-03-14 00:00:00,251.96
2022-03-11 00:00:00,253.18
2022-03-10 00:00:00,257.82
2022-03-09 00:00:00,245.96
2022-03-08 00:00:00,282.03
2022-03-07 00:00:00,299.97
2022-03-04 00:00:00,268.4
2022-03-03 00:00:00,240.01
2022-03-02 00:00:00,244.71
2022-03-01 00:00:00,243
2022-02-28 00:00:00,240.98
2022-02-25 00:00:00,230.36
2022-02-24 00:00:00,245.19
2022-02-23 00:00:00,232.38
2022-02-22 00:00:00,234.26
2022-02-21 00:00:00,237.5
2022-02-18 00:00:00,231.58
2022-02-17 00:00:00,226.35
2022-02-16 00:00:00,219.3
2022-02-15 00:00:00,221.13
2022-02-14 00:00:00,232.06
2022-02-11 00:00:00,223.27
2022-02-10 00:00:00,217.3
2022-02-09 00:00:00,206.49
2022-02-08 00:00:00,214.29
2022-02-07 00:00:00,222.88
2022-02-04 00:00:00,208.41
2022-02-03 00:00:00,188.63
2022-02-02 00:00:00,175.52
2022-02-01 00:00:00,175.46
2022-01-31 00:00:00,182.58
2022-01-28 00:00:00,190.77
2022-01-27 00:00:00,183.54
2022-01-26 00:00:00,188.37
2022-01-25 00:00:00,191.91
2022-01-24 00:00:00,194.04
2022-01-21 00:00:00,186.23
2022-01-20 00:00:00,179.34
2022-01-19 00:00:00,181.45
2022-01-18 00:00:00,183.47
2022-01-17 00:00:00,177.59
2022-01-14 00:00:00,173.97
2022-01-13 00:00:00,171.42
2022-01-12 00:00:00,173.17
2022-01-11 00:00:00,178.53
2022-01-10 00:00:00,180.21
2022-01-07 00:00:00,171.99
2022-01-06 00:00:00,166.82
2022-01-05 00:00:00,162.46
2022-01-04 00:00:00,161.22
2022-01-03 00:00:00,161.57
2021-12-31 00:00:00,161.88
2021-12-30 00:00:00,164.75
2021-12-29 00:00:00,164.27
2021-12-28 00:00:00,165.87
2021-12-27 00:00:00,165.87
2021-12-24 00:00:00,165.87
2021-12-23 00:00:00,167.04
2021-12-22 00:00:00,166.97
2021-12-21 00:00:00,169.28
2021-12-20 00:00:00,173.19
2021-12-17 00:00:00,171.33
2021-12-16 00:00:00,172.65
2021-12-15 00:00:00,177.58
2021-12-14 00:00:00,179.34
2021-12-13 00:00:00,173.38
2021-12-10 00:00:00,176.86
2021-12-09 00:00:00,172.78
2021-12-08 00:00:00,177.91
2021-12-07 00:00:00,179.14
2021-12-06 00:00:00,189
2021-12-03 00:00:00,186.06
2021-12-02 00:00:00,189.41
2021-12-01 00:00:00,184.71
2021-11-30 00:00:00,184.96
2021-11-29 00:00:00,184.24
2021-11-26 00:00:00,194.66
2021-11-25 00:00:00,179.89
2021-11-24 00:00:00,179.41
2021-11-23 00:00:00,173.75
2021-11-22 00:00:00,168.83
2021-11-19 00:00:00,167.28
2021-11-18 00:00:00,165.99
2021-11-17 00:00:00,165.92
2021-11-16 00:00:00,163.76
2021-11-15 00:00:00,163.45
2021-11-12 00:00:00,162.33
2021-11-11 00:00:00,158.28
2021-11-10 00:00:00,156.05
2021-11-09 00:00:00,153.65
2021-11-08 00:00:00,153.2
2021-11-05 00:00:00,153.78
2021-11-04 00:00:00,154.98
2021-11-03 00:00:00,161.41
2021-11-02 00:00:00,163.2
2021-11-01 00:00:00,170.93
2021-10-29 00:00:00,166.39
2021-10-28 00:00:00,154.45
2021-10-27 00:00:00,148.76
2021-10-26 00:00:00,149.89
2021-10-25 00:00:00,152.36
2021-10-22 00:00:00,150.15
2021-10-21 00:00:00,151.11
2021-10-20 00:00:00,151.39
2021-10-19 00:00:00,153.33
2021-10-18 00:00:00,156.58
2021-10-15 00:00:00,152.35
2021-10-14 00:00:00,157.06
2021-10-13 00:00:00,162.12
2021-10-12 00:00:00,164.66
2021-10-11 00:00:00,164.93
2021-10-08 00:00:00,162.11
2021-10-07 00:00:00,161.15
2021-10-06 00:00:00,163.74
2021-10-05 00:00:00,159.64
2021-10-04 00:00:00,160.63
2021-10-01 00:00:00,159.2
2021-09-30 00:00:00,155.5
2021-09-29 00:00:00,154
2021-09-28 00:00:00,155.48
2021-09-27 00:00:00,151.64
2021-09-24 00:00:00,153.14
2021-09-23 00:00:00,151.96
2021-09-22 00:00:00,159.29
2021-09-21 00:00:00,165.18
2021-09-20 00:00:00,168.22
2021-09-17 00:00:00,144.99
2021-09-16 00:00:00,145.68
2021-09-15 00:00:00,146.71
2021-09-14 00:00:00,147.49
2021-09-13 00:00:00,147.29
2021-09-10 00:00:00,146.9
2021-09-09 00:00:00,149.58
2021-09-08 00:00:00,151.18
2021-09-07 00:00:00,150.04
2021-09-06 00:00:00,149.37
2021-09-03 00:00:00,148.37
2021-09-02 00:00:00,148.97
2021-09-01 00:00:00,149.3
