Date,BNP
2023-07-26 00:00:00,119.53
2023-07-25 00:00:00,121.57
2023-07-24 00:00:00,121.51
2023-07-21 00:00:00,119.99
2023-07-20 00:00:00,123.17
2023-07-19 00:00:00,120.76
2023-07-18 00:00:00,122.94
2023-07-17 00:00:00,124.98
2023-07-14 00:00:00,123.57
2023-07-13 00:00:00,121.52
2023-07-12 00:00:00,123.48
2023-07-11 00:00:00,131.03
2023-07-10 00:00:00,135.68
2023-07-07 00:00:00,139.59
2023-07-06 00:00:00,140.1
2023-07-05 00:00:00,135.67
2023-07-04 00:00:00,135.15
2023-07-03 00:00:00,134.61
2023-06-30 00:00:00,138.82
2023-06-29 00:00:00,143.22
2023-06-28 00:00:00,145.93
2023-06-27 00:00:00,149.3
2023-06-26 00:00:00,151.96
2023-06-23 00:00:00,149.96
2023-06-22 00:00:00,148.27
2023-06-21 00:00:00,148.48
2023-06-20 00:00:00,147.92
2023-06-19 00:00:00,146.41
2023-06-16 00:00:00,146.62
2023-06-15 00:00:00,150.61
2023-06-14 00:00:00,146.49
2023-06-13 00:00:00,143.46
2023-06-12 00:00:00,141.94
2023-06-09 00:00:00,141.82
2023-06-08 00:00:00,142.7
2023-06-07 00:00:00,141.64
2023-06-06 00:00:00,141.88
2023-06-05 00:00:00,145.1
2023-06-02 00:00:00,144.98
2023-06-01 00:00:00,145.33
2023-05-31 00:00:00,148.19
2023-05-30 00:00:00,144.12
2023-05-29 00:00:00,144.68
2023-05-26 00:00:00,145.86
2023-05-25 00:00:00,150.4
2023-05-24 00:00:00,153.02
2023-05-23 00:00:00,148.78
2023-05-22 00:00:00,149.86
2023-05-19 00:00:00,152.04
2023-05-18 00:00:00,158.38
2023-05-17 00:00:00,164.79
2023-05-16 00:00:00,165.59
2023-05-15 00:00:00,166
2023-05-12 00:00:00,165.51
2023-05-11 00:00:00,171.35
2023-05-10 00:00:00,174.88
2023-05-09 00:00:00,175.63
2023-05-08 00:00:00,168.83
2023-05-05 00:00:00,168.25
2023-05-04 00:00:00,177.03
2023-05-03 00:00:00,168.38
2023-05-02 00:00:00,166.67
2023-05-01 00:00:00,163.09
2023-04-28 00:00:00,162.16
2023-04-27 00:00:00,165.08
2023-04-26 00:00:00,167.7
2023-04-25 00:00:00,162.28
2023-04-24 00:00:00,160.99
2023-04-21 00:00:00,159.1
2023-04-20 00:00:00,158.13
2023-04-19 00:00:00,144.49
2023-04-18 00:00:00,144.05
2023-04-17 00:00:00,145.29
2023-04-14 00:00:00,146.56
2023-04-13 00:00:00,148.77
2023-04-12 00:00:00,150.92
2023-04-11 00:00:00,154.75
2023-04-10 00:00:00,161.45
2023-04-07 00:00:00,161.17
2023-04-06 00:00:00,160.47
2023-04-05 00:00:00,158.9
2023-04-04 00:00:00,154.06
2023-04-03 00:00:00,152.92
2023-03-31 00:00:00,158.58
2023-03-30 00:00:00,162.54
2023-03-29 00:00:00,181.2
2023-03-28 00:00:00,188.79
2023-03-27 00:00:00,188.49
2023-03-24 00:00:00,190.87
2023-03-23 00:00:00,178.36
2023-03-22 00:00:00,159.85
2023-03-21 00:00:00,161.23
2023-03-20 00:00:00,197.72
2023-03-17 00:00:00,189.43
2023-03-16 00:00:00,186.96
2023-03-15 00:00:00,173.89
2023-03-14 00:00:00,148.51
2023-03-13 00:00:00,154.7
2023-03-10 00:00:00,129.66
2023-03-09 00:00:00,119.33
2023-03-08 00:00:00,116.48
2023-03-07 00:00:00,116.11
2023-03-06 00:00:00,116.44
2023-03-03 00:00:00,118.49
2023-03-02 00:00:00,121.14
2023-03-01 00:00:00,120.53
2023-02-28 00:00:00,122.07
2023-02-27 00:00:00,121.89
2023-02-24 00:00:00,124.14
2023-02-23 00:00:00,122.04
2023-02-22 00:00:00,125.56
2023-02-21 00:00:00,124.75
2023-02-20 00:00:00,121.74
2023-02-17 00:00:00,120.64
2023-02-16 00:00:00,118.28
2023-02-15 00:00:00,119.61
2023-02-14 00:00:00,120.23
2023-02-13 00:00:00,122.75
2023-02-10 00:00:00,123.64
2023-02-09 00:00:00,115.73
2023-02-08 00:00:00,116.24
2023-02-07 00:00:00,116.87
2023-02-06 00:00:00,118.74
2023-02-03 00:00:00,116.16
