Date,SAB
2023-10-06 00:00:00,390.95
2023-10-05 00:00:00,390.57
2023-10-04 00:00:00,385.87
2023-10-03 00:00:00,385.1
2023-10-02 00:00:00,384.52
2023-09-29 00:00:00,384.41
2023-09-28 00:00:00,383.83
2023-09-27 00:00:00,385.18
2023-09-26 00:00:00,372.61
2023-09-25 00:00:00,372.57
2023-09-22 00:00:00,361.75
2023-09-21 00:00:00,393.71
2023-09-20 00:00:00,388.87
2023-09-19 00:00:00,387.83
2023-09-18 00:00:00,388.96
2023-09-15 00:00:00,392
2023-09-14 00:00:00,394.32
2023-09-13 00:00:00,394.88
2023-09-12 00:00:00,394.85
2023-09-11 00:00:00,394.97
2023-09-08 00:00:00,394.85
2023-09-07 00:00:00,394.34
2023-09-06 00:00:00,393.88
2023-09-05 00:00:00,391.3
2023-09-04 00:00:00,391.43
2023-09-01 00:00:00,390.95
2023-08-31 00:00:00,381.82
2023-08-30 00:00:00,381.8
2023-08-29 00:00:00,384.13
2023-08-28 00:00:00,384.25
2023-08-25 00:00:00,395.86
2023-08-24 00:00:00,396.49
2023-08-23 00:00:00,396.38
2023-08-22 00:00:00,398.68
2023-08-21 00:00:00,398.82
2023-08-18 00:00:00,398.75
2023-08-17 00:00:00,398.81
2023-08-16 00:00:00,398.68
2023-08-15 00:00:00,398.68
2023-08-14 00:00:00,398.67
2023-08-11 00:00:00,399.27
2023-08-10 00:00:00,399.69
2023-08-09 00:00:00,400.9
2023-08-08 00:00:00,400.66
2023-08-07 00:00:00,400.79
2023-08-04 00:00:00,402.23
2023-08-03 00:00:00,401.75
2023-08-02 00:00:00,399.27
2023-08-01 00:00:00,399.21
2023-07-31 00:00:00,397.81
2023-07-28 00:00:00,400.84
2023-07-27 00:00:00,403.71
2023-07-26 00:00:00,404.22
2023-07-25 00:00:00,403.38
2023-07-24 00:00:00,389.1
2023-07-21 00:00:00,407.71
2023-07-20 00:00:00,408.32
2023-07-19 00:00:00,410.48
2023-07-18 00:00:00,411.73
2023-07-17 00:00:00,394.02
2023-07-14 00:00:00,417.93
2023-07-13 00:00:00,419.84
2023-07-12 00:00:00,419.78
2023-07-11 00:00:00,419.8
2023-07-10 00:00:00,419.3
2023-07-07 00:00:00,418.63
2023-07-06 00:00:00,416.36
2023-07-05 00:00:00,416.27
2023-07-04 00:00:00,416.34
2023-07-03 00:00:00,416.27
2023-06-30 00:00:00,416.24
2023-06-29 00:00:00,415.73
2023-06-28 00:00:00,415.76
2023-06-27 00:00:00,415.29
2023-06-26 00:00:00,414.46
2023-06-23 00:00:00,411.23
2023-06-22 00:00:00,410.75
2023-06-21 00:00:00,407.31
2023-06-20 00:00:00,404.74
2023-06-19 00:00:00,404.25
2023-06-16 00:00:00,403.7
2023-06-15 00:00:00,401.23
2023-06-14 00:00:00,401.23
2023-06-13 00:00:00,401.77
2023-06-12 00:00:00,401.78
2023-06-09 00:00:00,402.24
2023-06-08 00:00:00,402.74
2023-06-07 00:00:00,405.76
2023-06-06 00:00:00,406.21
2023-06-05 00:00:00,409.22
2023-06-02 00:00:00,409.82
2023-06-01 00:00:00,411.83
2023-05-31 00:00:00,408.8
2023-05-30 00:00:00,388.98
2023-05-29 00:00:00,388.95
2023-05-26 00:00:00,391.37
2023-05-25 00:00:00,391.48
2023-05-24 00:00:00,386.43
2023-05-23 00:00:00,391.44
2023-05-22 00:00:00,391.29
2023-05-19 00:00:00,411.03
2023-05-18 00:00:00,413.62
2023-05-17 00:00:00,413.69
2023-05-16 00:00:00,393.82
2023-05-15 00:00:00,393.86
2023-05-12 00:00:00,398.93
2023-05-11 00:00:00,420.71
2023-05-10 00:00:00,420.66
2023-05-09 00:00:00,396.21
2023-05-08 00:00:00,396.32
2023-05-05 00:00:00,398.82
2023-05-04 00:00:00,396.38
2023-05-03 00:00:00,396.19
2023-05-02 00:00:00,393.84
2023-05-01 00:00:00,393.89
2023-04-28 00:00:00,392.97
2023-04-27 00:00:00,398.98
2023-04-26 00:00:00,417.01
2023-04-25 00:00:00,417.11
2023-04-24 00:00:00,416.3
2023-04-21 00:00:00,418.6
2023-04-20 00:00:00,414.74
2023-04-19 00:00:00,412.63
2023-04-18 00:00:00,410.82
2023-04-17 00:00:00,396.36
2023-04-14 00:00:00,415.95
2023-04-13 00:00:00,398.81
2023-04-12 00:00:00,424.37
2023-04-11 00:00:00,427.74
2023-04-10 00:00:00,426.99
2023-04-07 00:00:00,427.79
2023-04-06 00:00:00,429.09
2023-04-05 00:00:00,426.7
2023-04-04 00:00:00,423.49
2023-04-03 00:00:00,424.24
2023-03-31 00:00:00,423.35
2023-03-30 00:00:00,424.18
2023-03-29 00:00:00,423.08
2023-03-28 00:00:00,415.25
2023-03-27 00:00:00,407.56
2023-03-24 00:00:00,405.2
2023-03-23 00:00:00,400.57
2023-03-22 00:00:00,400.99
2023-03-21 00:00:00,412.7
2023-03-20 00:00:00,414.01
2023-03-17 00:00:00,416.06
2023-03-16 00:00:00,402.26
2023-03-15 00:00:00,377.08
2023-03-14 00:00:00,375.17
2023-03-13 00:00:00,359.04
2023-03-10 00:00:00,350.78
2023-03-09 00:00:00,350.67
2023-03-08 00:00:00,350.79
2023-03-07 00:00:00,350.61
2023-03-06 00:00:00,350.7
2023-03-03 00:00:00,353.19
2023-03-02 00:00:00,353.1
2023-03-01 00:00:00,355.43
2023-02-28 00:00:00,355.61
2023-02-27 00:00:00,360.41
2023-02-24 00:00:00,358.19
2023-02-23 00:00:00,360.6
2023-02-22 00:00:00,357.93
2023-02-21 00:00:00,355.73
2023-02-20 00:00:00,358.15
2023-02-17 00:00:00,358.05
2023-02-16 00:00:00,360.56
2023-02-15 00:00:00,360.54
2023-02-14 00:00:00,363.12
2023-02-13 00:00:00,363.04
2023-02-10 00:00:00,358.14
2023-02-09 00:00:00,358.08
2023-02-08 00:00:00,358.05
2023-02-07 00:00:00,360.49
2023-02-06 00:00:00,355.56
2023-02-03 00:00:00,356.32
2023-02-02 00:00:00,365.75
2023-02-01 00:00:00,368.27
2023-01-31 00:00:00,368.17
2023-01-30 00:00:00,363.19
2023-01-27 00:00:00,365.74
2023-01-26 00:00:00,370.91
