Date,ABN
2023-09-06 00:00:00,123.88
2023-09-05 00:00:00,119.78
2023-09-04 00:00:00,121.42
2023-09-01 00:00:00,121.24
2023-08-31 00:00:00,121.88
2023-08-30 00:00:00,122.78
2023-08-29 00:00:00,125.26
2023-08-28 00:00:00,125.44
2023-08-25 00:00:00,125.31
2023-08-24 00:00:00,126.23
2023-08-23 00:00:00,125.81
2023-08-22 00:00:00,126.33
2023-08-21 00:00:00,128.33
2023-08-18 00:00:00,124.86
2023-08-17 00:00:00,122.79
2023-08-16 00:00:00,121.76
2023-08-15 00:00:00,120.23
2023-08-14 00:00:00,118.83
2023-08-11 00:00:00,118.87
2023-08-10 00:00:00,121.76
2023-08-09 00:00:00,122.39
2023-08-08 00:00:00,120.7
2023-08-07 00:00:00,120.37
2023-08-04 00:00:00,121.33
2023-08-03 00:00:00,121.29
2023-08-02 00:00:00,119.35
2023-08-01 00:00:00,117.68
2023-07-31 00:00:00,119.85
2023-07-28 00:00:00,121.41
2023-07-27 00:00:00,122.89
2023-07-26 00:00:00,123.85
2023-07-25 00:00:00,125.94
2023-07-24 00:00:00,123.34
2023-07-21 00:00:00,123.4
2023-07-20 00:00:00,124.42
2023-07-19 00:00:00,128.96
2023-07-18 00:00:00,128.8
2023-07-17 00:00:00,128.41
2023-07-14 00:00:00,127.33
2023-07-13 00:00:00,128.22
2023-07-12 00:00:00,132.88
2023-07-11 00:00:00,136.4
2023-07-10 00:00:00,136.84
2023-07-07 00:00:00,135.42
2023-07-06 00:00:00,133.46
2023-07-05 00:00:00,131.89
2023-07-04 00:00:00,132.03
2023-07-03 00:00:00,134.3
2023-06-30 00:00:00,135.92
2023-06-29 00:00:00,138.3
2023-06-28 00:00:00,140.04
2023-06-27 00:00:00,141.4
2023-06-26 00:00:00,141.04
2023-06-23 00:00:00,139.99
2023-06-22 00:00:00,140.92
2023-06-21 00:00:00,138.84
2023-06-20 00:00:00,134.89
2023-06-19 00:00:00,135.88
2023-06-16 00:00:00,135
2023-06-15 00:00:00,133.36
2023-06-14 00:00:00,125.85
2023-06-13 00:00:00,123.71
2023-06-12 00:00:00,124.72
2023-06-09 00:00:00,124.69
2023-06-08 00:00:00,124.35
2023-06-07 00:00:00,125.72
2023-06-06 00:00:00,124.8
2023-06-05 00:00:00,124.84
2023-06-02 00:00:00,125.74
2023-06-01 00:00:00,127.16
2023-05-31 00:00:00,124.57
2023-05-30 00:00:00,128.19
2023-05-29 00:00:00,128.32
2023-05-26 00:00:00,128.87
2023-05-25 00:00:00,128.86
2023-05-24 00:00:00,126.69
2023-05-23 00:00:00,126.7
2023-05-22 00:00:00,125.56
2023-05-19 00:00:00,129.75
2023-05-18 00:00:00,132.85
2023-05-17 00:00:00,133.9
2023-05-16 00:00:00,133.72
2023-05-15 00:00:00,135.95
2023-05-12 00:00:00,137.38
2023-05-11 00:00:00,138.74
2023-05-10 00:00:00,139.87
2023-05-09 00:00:00,137.23
2023-05-08 00:00:00,137.31
2023-05-05 00:00:00,140.65
2023-05-04 00:00:00,137.78
2023-05-03 00:00:00,135.49
2023-05-02 00:00:00,131.72
2023-05-01 00:00:00,131.63
2023-04-28 00:00:00,133.3
2023-04-27 00:00:00,134.94
2023-04-26 00:00:00,126.6
2023-04-25 00:00:00,123.2
2023-04-24 00:00:00,122.6
2023-04-21 00:00:00,119.56
2023-04-20 00:00:00,117.61
2023-04-19 00:00:00,116.74
2023-04-18 00:00:00,117.06
2023-04-17 00:00:00,119.27
2023-04-14 00:00:00,123.71
2023-04-13 00:00:00,123.15
2023-04-12 00:00:00,127.2
2023-04-11 00:00:00,128.65
2023-04-10 00:00:00,128.7
2023-04-07 00:00:00,128.73
2023-04-06 00:00:00,128.63
2023-04-05 00:00:00,123.26
2023-04-04 00:00:00,125.46
2023-04-03 00:00:00,128.63
2023-03-31 00:00:00,128.63
2023-03-30 00:00:00,134.65
2023-03-29 00:00:00,138.29
2023-03-28 00:00:00,138.61
2023-03-27 00:00:00,139.75
2023-03-24 00:00:00,131.45
2023-03-23 00:00:00,125.82
2023-03-22 00:00:00,131.82
2023-03-21 00:00:00,148.2
2023-03-20 00:00:00,144.24
2023-03-17 00:00:00,140.23
2023-03-16 00:00:00,135.95
2023-03-15 00:00:00,123.46
2023-03-14 00:00:00,124.02
2023-03-13 00:00:00,115.85
2023-03-10 00:00:00,108.57
2023-03-09 00:00:00,107.67
2023-03-08 00:00:00,106.2
2023-03-07 00:00:00,107.6
2023-03-06 00:00:00,108.62
2023-03-03 00:00:00,110.3
2023-03-02 00:00:00,109.14
2023-03-01 00:00:00,110
2023-02-28 00:00:00,110.7
2023-02-27 00:00:00,112.12
2023-02-24 00:00:00,109.69
2023-02-23 00:00:00,111.13
2023-02-22 00:00:00,110.13
2023-02-21 00:00:00,108.16
2023-02-20 00:00:00,109.06
2023-02-17 00:00:00,105.93
2023-02-16 00:00:00,108.58
2023-02-15 00:00:00,109.21
2023-02-14 00:00:00,112.77
2023-02-13 00:00:00,111.23
2023-02-10 00:00:00,108.14
2023-02-09 00:00:00,111.58
2023-02-08 00:00:00,112.73
2023-02-07 00:00:00,113.79
2023-02-06 00:00:00,112.2
2023-02-03 00:00:00,112.51
2023-02-02 00:00:00,119.85
2023-02-01 00:00:00,122.47
2023-01-31 00:00:00,122.96
2023-01-30 00:00:00,116.68
2023-01-27 00:00:00,116.76
2023-01-26 00:00:00,118.81
2023-01-25 00:00:00,118.13
2023-01-24 00:00:00,117.8
2023-01-23 00:00:00,115.73
2023-01-20 00:00:00,116.82
2023-01-19 00:00:00,114.39
2023-01-18 00:00:00,115.94
2023-01-17 00:00:00,116.2
2023-01-16 00:00:00,114.81
2023-01-13 00:00:00,114.61
2023-01-12 00:00:00,114.42
2023-01-11 00:00:00,114.63
2023-01-10 00:00:00,112.54
2023-01-09 00:00:00,117
2023-01-06 00:00:00,119.7
2023-01-05 00:00:00,116.14
2023-01-04 00:00:00,118.29
2023-01-03 00:00:00,121.82
2023-01-02 00:00:00,121.88
2022-12-30 00:00:00,121.77
2022-12-29 00:00:00,121.75
2022-12-28 00:00:00,121.85
2022-12-27 00:00:00,121.78
2022-12-26 00:00:00,121.79
2022-12-23 00:00:00,121.68
2022-12-22 00:00:00,122.83
2022-12-21 00:00:00,122.81
2022-12-20 00:00:00,122.79
2022-12-19 00:00:00,123.69
2022-12-16 00:00:00,121.8
2022-12-15 00:00:00,117.69
2022-12-14 00:00:00,118.89
2022-12-13 00:00:00,123.51
2022-12-12 00:00:00,123.33
2022-12-09 00:00:00,124.9
2022-12-08 00:00:00,125.33
2022-12-07 00:00:00,124.34
2022-12-06 00:00:00,124.88
2022-12-05 00:00:00,123.94
2022-12-02 00:00:00,124.85
2022-12-01 00:00:00,129.44
2022-11-30 00:00:00,130.64
2022-11-29 00:00:00,131.06
2022-11-28 00:00:00,127.44
2022-11-25 00:00:00,127.47
2022-11-24 00:00:00,131.02
2022-11-23 00:00:00,136.19
2022-11-22 00:00:00,141.5
2022-11-21 00:00:00,142.42
2022-11-18 00:00:00,144.93
2022-11-17 00:00:00,141.38
2022-11-16 00:00:00,140.36
2022-11-15 00:00:00,148.13
2022-11-14 00:00:00,148.98
2022-11-11 00:00:00,155.83
2022-11-10 00:00:00,160.69
2022-11-09 00:00:00,159.81
2022-11-08 00:00:00,159.84
2022-11-07 00:00:00,163.99
2022-11-04 00:00:00,172.77
2022-11-03 00:00:00,170.18
2022-11-02 00:00:00,171.7
2022-11-01 00:00:00,168.57
2022-10-31 00:00:00,166.06
2022-10-28 00:00:00,167.88
2022-10-27 00:00:00,167.25
2022-10-26 00:00:00,169.36
2022-10-25 00:00:00,171.16
2022-10-24 00:00:00,175.38
2022-10-21 00:00:00,178.99
2022-10-20 00:00:00,177.91
2022-10-19 00:00:00,172.25
2022-10-18 00:00:00,177.56
2022-10-17 00:00:00,186.77
2022-10-14 00:00:00,193.88
2022-10-13 00:00:00,195.35
2022-10-12 00:00:00,189.57
2022-10-11 00:00:00,184.25
2022-10-10 00:00:00,181.49
2022-10-07 00:00:00,178.47
2022-10-06 00:00:00,180.98
2022-10-05 00:00:00,179.95
2022-10-04 00:00:00,195.84
2022-10-03 00:00:00,191.9
2022-09-30 00:00:00,200.98
2022-09-29 00:00:00,192.75
2022-09-28 00:00:00,182.57
2022-09-27 00:00:00,184.61
2022-09-26 00:00:00,175.84
2022-09-23 00:00:00,170.57
2022-09-22 00:00:00,168.14
2022-09-21 00:00:00,168.44
2022-09-20 00:00:00,153.38
2022-09-19 00:00:00,147.46
2022-09-16 00:00:00,144.03
2022-09-15 00:00:00,145.94
2022-09-14 00:00:00,145.02
2022-09-13 00:00:00,141.81
2022-09-12 00:00:00,148.2
2022-09-09 00:00:00,153.53
2022-09-08 00:00:00,154.43
2022-09-07 00:00:00,154.41
2022-09-06 00:00:00,157.64
2022-09-05 00:00:00,155.01
2022-09-02 00:00:00,160.19
2022-09-01 00:00:00,156.56
2022-08-31 00:00:00,145.97
2022-08-30 00:00:00,136.38
2022-08-29 00:00:00,136.73
2022-08-26 00:00:00,132.09
2022-08-25 00:00:00,128.9
2022-08-24 00:00:00,128.83
2022-08-23 00:00:00,125.92
2022-08-22 00:00:00,122.65
2022-08-19 00:00:00,121.76
2022-08-18 00:00:00,120.53
2022-08-17 00:00:00,119.41
2022-08-16 00:00:00,120.44
2022-08-15 00:00:00,121.6
2022-08-12 00:00:00,123.16
2022-08-11 00:00:00,130.1
2022-08-10 00:00:00,130.46
2022-08-09 00:00:00,129.5
2022-08-08 00:00:00,134.29
2022-08-05 00:00:00,134.18
2022-08-04 00:00:00,135.78
2022-08-03 00:00:00,142.21
2022-08-02 00:00:00,137.97
2022-08-01 00:00:00,139.38
2022-07-29 00:00:00,144.79
2022-07-28 00:00:00,151.26
2022-07-27 00:00:00,153.72
2022-07-26 00:00:00,146.68
