Date,RABO
2022-11-25 00:00:00,138.34
2022-11-24 00:00:00,139.72
2022-11-23 00:00:00,141.71
2022-11-22 00:00:00,144.79
2022-11-21 00:00:00,151.88
2022-11-18 00:00:00,155.61
2022-11-17 00:00:00,159.26
2022-11-16 00:00:00,151.99
2022-11-15 00:00:00,148.72
2022-11-14 00:00:00,152.02
2022-11-11 00:00:00,152.7
2022-11-10 00:00:00,157.6
2022-11-09 00:00:00,168.92
2022-11-08 00:00:00,170.15
2022-11-07 00:00:00,170.75
2022-11-04 00:00:00,169.97
2022-11-03 00:00:00,177.99
2022-11-02 00:00:00,173.66
2022-11-01 00:00:00,171.49
2022-10-31 00:00:00,177
2022-10-28 00:00:00,174.6
2022-10-27 00:00:00,175.17
2022-10-26 00:00:00,177.6
2022-10-25 00:00:00,183.98
2022-10-24 00:00:00,192.73
2022-10-21 00:00:00,197.81
2022-10-20 00:00:00,192.24
2022-10-19 00:00:00,191.5
2022-10-18 00:00:00,189.69
2022-10-17 00:00:00,198.3
2022-10-14 00:00:00,202.35
2022-10-13 00:00:00,208.45
2022-10-12 00:00:00,211.4
2022-10-11 00:00:00,209.22
2022-10-10 00:00:00,203.95
2022-10-07 00:00:00,198.94
2022-10-06 00:00:00,192.34
2022-10-05 00:00:00,199.21
2022-10-04 00:00:00,191.91
2022-10-03 00:00:00,203.97
2022-09-30 00:00:00,203.21
2022-09-29 00:00:00,211.53
2022-09-28 00:00:00,198.97
2022-09-27 00:00:00,196.78
2022-09-26 00:00:00,196.66
2022-09-23 00:00:00,191.79
2022-09-22 00:00:00,184.36
2022-09-21 00:00:00,182.32
2022-09-20 00:00:00,178.92
2022-09-19 00:00:00,166.54
2022-09-16 00:00:00,165.88
2022-09-15 00:00:00,159.19
2022-09-14 00:00:00,161.98
2022-09-13 00:00:00,163.72
2022-09-12 00:00:00,158.45
2022-09-09 00:00:00,157.54
2022-09-08 00:00:00,169.53
2022-09-07 00:00:00,170.51
2022-09-06 00:00:00,172.22
2022-09-05 00:00:00,176.98
2022-09-02 00:00:00,170.78
2022-09-01 00:00:00,174.61
2022-08-31 00:00:00,172.01
2022-08-30 00:00:00,163.99
2022-08-29 00:00:00,162.13
2022-08-26 00:00:00,162.3
2022-08-25 00:00:00,161
2022-08-24 00:00:00,164.11
2022-08-23 00:00:00,161.66
2022-08-22 00:00:00,160.13
2022-08-19 00:00:00,148.14
2022-08-18 00:00:00,141.98
2022-08-17 00:00:00,142.64
2022-08-16 00:00:00,138.44
2022-08-15 00:00:00,134.07
2022-08-12 00:00:00,133.46
2022-08-11 00:00:00,135.48
2022-08-10 00:00:00,138.86
2022-08-09 00:00:00,141.63
2022-08-08 00:00:00,137.16
2022-08-05 00:00:00,142.45
2022-08-04 00:00:00,142.07
2022-08-03 00:00:00,147.07
2022-08-02 00:00:00,149.27
2022-08-01 00:00:00,145.07
2022-07-29 00:00:00,145.02
2022-07-28 00:00:00,150.67
2022-07-27 00:00:00,155.28
2022-07-26 00:00:00,157.22
2022-07-25 00:00:00,149.85
2022-07-22 00:00:00,152.25
2022-07-21 00:00:00,156.91
2022-07-20 00:00:00,156.95
2022-07-19 00:00:00,167.99
2022-07-18 00:00:00,177.14
2022-07-15 00:00:00,182
2022-07-14 00:00:00,186.72
2022-07-13 00:00:00,183.28
2022-07-12 00:00:00,182.93
2022-07-11 00:00:00,180.38
2022-07-08 00:00:00,177.17
2022-07-07 00:00:00,181.42
2022-07-06 00:00:00,185.21
2022-07-05 00:00:00,185.2
2022-07-04 00:00:00,180.32
2022-07-01 00:00:00,180.81
2022-06-30 00:00:00,182.11
2022-06-29 00:00:00,171.63
2022-06-28 00:00:00,170.24
2022-06-27 00:00:00,166.34
2022-06-24 00:00:00,170.91
2022-06-23 00:00:00,172.87
2022-06-22 00:00:00,164.98
2022-06-21 00:00:00,161.74
2022-06-20 00:00:00,166.11
2022-06-17 00:00:00,170.93
2022-06-16 00:00:00,173.74
2022-06-15 00:00:00,159.98
2022-06-14 00:00:00,166.68
2022-06-13 00:00:00,160.02
2022-06-10 00:00:00,148.06
2022-06-09 00:00:00,141.09
2022-06-08 00:00:00,138.18
2022-06-07 00:00:00,136
2022-06-06 00:00:00,135.16
2022-06-03 00:00:00,138.33
2022-06-02 00:00:00,138.09
2022-06-01 00:00:00,138.28
2022-05-31 00:00:00,137.18
2022-05-30 00:00:00,136.29
2022-05-27 00:00:00,139.81
2022-05-26 00:00:00,144.63
2022-05-25 00:00:00,150.36
2022-05-24 00:00:00,152.88
2022-05-23 00:00:00,149.98
2022-05-20 00:00:00,153.49
2022-05-19 00:00:00,152.39
2022-05-18 00:00:00,147.31
2022-05-17 00:00:00,144.07
2022-05-16 00:00:00,146.82
2022-05-13 00:00:00,144.06
2022-05-12 00:00:00,147.77
2022-05-11 00:00:00,145.88
2022-05-10 00:00:00,148.82
2022-05-09 00:00:00,152.01
2022-05-06 00:00:00,147.24
2022-05-05 00:00:00,143.07
2022-05-04 00:00:00,141.56
2022-05-03 00:00:00,140.03
2022-05-02 00:00:00,141.5
2022-04-29 00:00:00,142.13
2022-04-28 00:00:00,138.32
2022-04-27 00:00:00,136.99
2022-04-26 00:00:00,132.54
2022-04-25 00:00:00,130.56
2022-04-22 00:00:00,125.52
2022-04-21 00:00:00,123.86
2022-04-20 00:00:00,125.58
2022-04-19 00:00:00,127.57
2022-04-18 00:00:00,124.68
2022-04-15 00:00:00,124.78
2022-04-14 00:00:00,124.95
2022-04-13 00:00:00,125.34
2022-04-12 00:00:00,124.27
2022-04-11 00:00:00,124.66
2022-04-08 00:00:00,124.79
2022-04-07 00:00:00,125.31
2022-04-06 00:00:00,124.33
2022-04-05 00:00:00,123.14
2022-04-04 00:00:00,118.73
2022-04-01 00:00:00,121.14
2022-03-31 00:00:00,119.43
2022-03-30 00:00:00,120.3
2022-03-29 00:00:00,117.42
2022-03-28 00:00:00,126.92
2022-03-25 00:00:00,128.66
2022-03-24 00:00:00,130.37
2022-03-23 00:00:00,128.03
2022-03-22 00:00:00,124.82
2022-03-21 00:00:00,124.26
2022-03-18 00:00:00,117.84
2022-03-17 00:00:00,114.93
2022-03-16 00:00:00,119.1
2022-03-15 00:00:00,127.06
2022-03-14 00:00:00,125.8
2022-03-11 00:00:00,123.73
2022-03-10 00:00:00,126.32
2022-03-09 00:00:00,125.82
2022-03-08 00:00:00,137.36
2022-03-07 00:00:00,148.5
2022-03-04 00:00:00,132.34
2022-03-03 00:00:00,124.85
2022-03-02 00:00:00,124.28
2022-03-01 00:00:00,122.33
2022-02-28 00:00:00,117.98
2022-02-25 00:00:00,113.02
2022-02-24 00:00:00,122.5
2022-02-23 00:00:00,112.8
2022-02-22 00:00:00,111.61
2022-02-21 00:00:00,113.64
2022-02-18 00:00:00,110.3
2022-02-17 00:00:00,105.73
2022-02-16 00:00:00,103.15
2022-02-15 00:00:00,104.59
2022-02-14 00:00:00,110.32
2022-02-11 00:00:00,105.98
2022-02-10 00:00:00,103.47
2022-02-09 00:00:00,99.94
2022-02-08 00:00:00,103.75
2022-02-07 00:00:00,108.77
2022-02-04 00:00:00,104.21
2022-02-03 00:00:00,97.24
2022-02-02 00:00:00,90.72
