Date,SWED
2023-02-16 00:00:00,167.7
2023-02-15 00:00:00,163.57
2023-02-14 00:00:00,162.7
2023-02-13 00:00:00,160.82
2023-02-10 00:00:00,165.65
2023-02-09 00:00:00,161.25
2023-02-08 00:00:00,161.38
2023-02-07 00:00:00,162.89
2023-02-06 00:00:00,153.64
2023-02-03 00:00:00,157.89
2023-02-02 00:00:00,160.33
2023-02-01 00:00:00,167.24
2023-01-31 00:00:00,165.5
2023-01-30 00:00:00,161.03
2023-01-27 00:00:00,164.27
2023-01-26 00:00:00,160.21
2023-01-25 00:00:00,164.52
2023-01-24 00:00:00,163.57
2023-01-23 00:00:00,167.16
2023-01-20 00:00:00,160.78
2023-01-19 00:00:00,171.22
2023-01-18 00:00:00,169.36
2023-01-17 00:00:00,167.89
2023-01-16 00:00:00,171.85
2023-01-13 00:00:00,171.45
2023-01-12 00:00:00,166
2023-01-11 00:00:00,165.85
2023-01-10 00:00:00,168.81
2023-01-09 00:00:00,170.42
2023-01-06 00:00:00,175.57
2023-01-05 00:00:00,179.13
2023-01-04 00:00:00,182.6
2023-01-03 00:00:00,182.67
2023-01-02 00:00:00,178.96
2022-12-30 00:00:00,179.4
2022-12-29 00:00:00,180.46
2022-12-28 00:00:00,181.96
2022-12-27 00:00:00,181.48
2022-12-26 00:00:00,181.96
2022-12-23 00:00:00,181.04
2022-12-22 00:00:00,183.99
2022-12-21 00:00:00,183.04
2022-12-20 00:00:00,184.24
2022-12-19 00:00:00,182.71
2022-12-16 00:00:00,170.16
2022-12-15 00:00:00,172.45
2022-12-14 00:00:00,175.5
2022-12-13 00:00:00,166.59
2022-12-12 00:00:00,173.37
2022-12-09 00:00:00,173.01
2022-12-08 00:00:00,178.48
2022-12-07 00:00:00,166.66
2022-12-06 00:00:00,174.16
2022-12-05 00:00:00,174.36
2022-12-02 00:00:00,167.83
2022-12-01 00:00:00,172.14
2022-11-30 00:00:00,174.85
2022-11-29 00:00:00,172.94
2022-11-28 00:00:00,169.07
2022-11-25 00:00:00,174.35
2022-11-24 00:00:00,179
2022-11-23 00:00:00,167.69
2022-11-22 00:00:00,179.13
2022-11-21 00:00:00,177.6
2022-11-18 00:00:00,178
2022-11-17 00:00:00,178.98
2022-11-16 00:00:00,175.91
2022-11-15 00:00:00,175.9
2022-11-14 00:00:00,178.19
2022-11-11 00:00:00,178.98
2022-11-10 00:00:00,181.29
2022-11-09 00:00:00,178.31
2022-11-08 00:00:00,181.29
2022-11-07 00:00:00,177.86
2022-11-04 00:00:00,180.87
2022-11-03 00:00:00,178.32
2022-11-02 00:00:00,181.26
2022-11-01 00:00:00,177.9
2022-10-31 00:00:00,180.84
2022-10-28 00:00:00,177.42
2022-10-27 00:00:00,180.59
2022-10-26 00:00:00,177.39
2022-10-25 00:00:00,181.51
2022-10-24 00:00:00,178.6
2022-10-21 00:00:00,183.23
2022-10-20 00:00:00,180.04
2022-10-19 00:00:00,183.24
2022-10-18 00:00:00,181.89
2022-10-17 00:00:00,182.04
2022-10-14 00:00:00,182.7
2022-10-13 00:00:00,187.74
2022-10-12 00:00:00,182.83
2022-10-11 00:00:00,186.45
2022-10-10 00:00:00,189.53
2022-10-07 00:00:00,189.5
2022-10-06 00:00:00,190.54
2022-10-05 00:00:00,190.26
2022-10-04 00:00:00,190.81
2022-10-03 00:00:00,190.21
2022-09-30 00:00:00,190.48
2022-09-29 00:00:00,193.07
2022-09-28 00:00:00,180.06
2022-09-27 00:00:00,183.08
2022-09-26 00:00:00,184.11
2022-09-23 00:00:00,184.14
2022-09-22 00:00:00,182.87
2022-09-21 00:00:00,180.13
2022-09-20 00:00:00,183.38
2022-09-19 00:00:00,178.44
2022-09-16 00:00:00,172.31
2022-09-15 00:00:00,172.11
2022-09-14 00:00:00,173.17
2022-09-13 00:00:00,173.55
2022-09-12 00:00:00,172.4
2022-09-09 00:00:00,173.72
2022-09-08 00:00:00,171.34
2022-09-07 00:00:00,172.89
2022-09-06 00:00:00,172.62
2022-09-05 00:00:00,172.56
2022-09-02 00:00:00,172.7
2022-09-01 00:00:00,172.06
2022-08-31 00:00:00,172.17
2022-08-30 00:00:00,170.64
2022-08-29 00:00:00,173.26
2022-08-26 00:00:00,170.66
2022-08-25 00:00:00,170.73
2022-08-24 00:00:00,170.54
