Date,HESLN
2023-12-12 00:00:00,79.44
2023-12-11 00:00:00,77.81
2023-12-08 00:00:00,71.66
2023-12-07 00:00:00,71.66
2023-12-06 00:00:00,71.98
2023-12-05 00:00:00,68.34
2023-12-04 00:00:00,73.005
2023-12-01 00:00:00,68.535
2023-11-30 00:00:00,68.56
2023-11-29 00:00:00,66.485
2023-11-28 00:00:00,70.775
2023-11-27 00:00:00,72.07
2023-11-24 00:00:00,77.795
2023-11-23 00:00:00,77.93
2023-11-22 00:00:00,78.13
2023-11-21 00:00:00,76.295
2023-11-20 00:00:00,78.725
2023-11-17 00:00:00,73.175
2023-11-16 00:00:00,70.755
2023-11-15 00:00:00,74.125
2023-11-14 00:00:00,73.015
2023-11-13 00:00:00,80.045
2023-11-10 00:00:00,80.035
2023-11-09 00:00:00,80.035
2023-11-08 00:00:00,78.475
2023-11-07 00:00:00,74.57
2023-11-06 00:00:00,74.145
2023-11-03 00:00:00,68.43
2023-11-02 00:00:00,70.31
2023-11-01 00:00:00,70.35
2023-10-31 00:00:00,72.805
2023-10-30 00:00:00,71.915
2023-10-27 00:00:00,69.575
2023-10-26 00:00:00,68.41
2023-10-25 00:00:00,72.745
2023-10-24 00:00:00,71.595
2023-10-23 00:00:00,76.015
2023-10-20 00:00:00,70.41
2023-10-19 00:00:00,78.015
2023-10-18 00:00:00,80.125
2023-10-17 00:00:00,80.59
2023-10-16 00:00:00,74.655
2023-10-13 00:00:00,73.74
2023-10-12 00:00:00,78.785
2023-10-11 00:00:00,76.94
2023-10-10 00:00:00,74.65
2023-10-09 00:00:00,68.955
2023-10-06 00:00:00,71.255
2023-10-05 00:00:00,65.075
2023-10-04 00:00:00,63.81
2023-10-03 00:00:00,60.51
2023-10-02 00:00:00,61.77
2023-09-29 00:00:00,62.39
2023-09-28 00:00:00,62.42
2023-09-27 00:00:00,56.98
2023-09-26 00:00:00,55.01
2023-09-25 00:00:00,54.96
2023-09-22 00:00:00,54.94
2023-09-21 00:00:00,54.945
2023-09-20 00:00:00,59.8
2023-09-19 00:00:00,56.69
2023-09-18 00:00:00,58.57
2023-09-15 00:00:00,55.61
2023-09-14 00:00:00,58.15
2023-09-13 00:00:00,62.36
2023-09-12 00:00:00,60.365
2023-09-11 00:00:00,60.34
2023-09-08 00:00:00,60.115
2023-09-07 00:00:00,62.235
2023-09-06 00:00:00,62.59
2023-09-05 00:00:00,62.575
2023-09-04 00:00:00,63.52
2023-09-01 00:00:00,63.205
2023-08-31 00:00:00,63.24
2023-08-30 00:00:00,63.215
2023-08-29 00:00:00,59.735
2023-08-28 00:00:00,63.86
2023-08-25 00:00:00,69.435
2023-08-24 00:00:00,65.595
2023-08-23 00:00:00,71.46
2023-08-22 00:00:00,71.46
2023-08-21 00:00:00,68.395
2023-08-18 00:00:00,49.05
2023-08-17 00:00:00,49.03
2023-08-16 00:00:00,49.025
2023-08-15 00:00:00,49.02
2023-08-14 00:00:00,49.055
2023-08-11 00:00:00,49.065
2023-08-10 00:00:00,49.025
2023-08-09 00:00:00,49.06
2023-08-08 00:00:00,49.01
2023-08-07 00:00:00,51.115
2023-08-04 00:00:00,51.14
2023-08-03 00:00:00,51.25
2023-08-02 00:00:00,51.56
2023-08-01 00:00:00,51.515
2023-07-31 00:00:00,55.16
2023-07-28 00:00:00,59.48
2023-07-27 00:00:00,59.47
2023-07-26 00:00:00,59.46
2023-07-25 00:00:00,54.51
2023-07-24 00:00:00,54.485
2023-07-21 00:00:00,54.5
2023-07-20 00:00:00,54.505
2023-07-19 00:00:00,54.505
2023-07-18 00:00:00,54.46
2023-07-17 00:00:00,51.96
2023-07-14 00:00:00,51.94
2023-07-13 00:00:00,51.9
2023-07-12 00:00:00,51.94
2023-07-11 00:00:00,51.93
2023-07-10 00:00:00,51.915
2023-07-07 00:00:00,51.94
2023-07-06 00:00:00,51.96
2023-07-05 00:00:00,47.64
2023-07-04 00:00:00,47.685
2023-07-03 00:00:00,47.61
2023-06-30 00:00:00,44.135
2023-06-29 00:00:00,44.09
2023-06-28 00:00:00,40.08
2023-06-27 00:00:00,40.025
2023-06-26 00:00:00,40.08
2023-06-23 00:00:00,40.065
2023-06-22 00:00:00,40.035
2023-06-21 00:00:00,40.015
2023-06-20 00:00:00,40.045
2023-06-19 00:00:00,40.035
2023-06-16 00:00:00,40.18
2023-06-15 00:00:00,40.135
2023-06-14 00:00:00,40.155
2023-06-13 00:00:00,43.41
2023-06-12 00:00:00,43.86
2023-06-09 00:00:00,43.85
2023-06-08 00:00:00,43.905
2023-06-07 00:00:00,48.2
2023-06-06 00:00:00,48.6
2023-06-05 00:00:00,48.61
2023-06-02 00:00:00,49.65
2023-06-01 00:00:00,46.54
2023-05-31 00:00:00,62.08
2023-05-30 00:00:00,62.095
2023-05-29 00:00:00,62.125
2023-05-26 00:00:00,62.135
2023-05-25 00:00:00,62.13
2023-05-24 00:00:00,62.1
2023-05-23 00:00:00,62.105
2023-05-22 00:00:00,62.07
2023-05-19 00:00:00,62.105
2023-05-18 00:00:00,62.125
2023-05-17 00:00:00,62.135
2023-05-16 00:00:00,62.09
2023-05-15 00:00:00,62.145
2023-05-12 00:00:00,62.125
2023-05-11 00:00:00,62.085
2023-05-10 00:00:00,62.115
2023-05-09 00:00:00,62.08
2023-05-08 00:00:00,67.87
2023-05-05 00:00:00,67.825
2023-05-04 00:00:00,72.31
2023-05-03 00:00:00,72.26
2023-05-02 00:00:00,72.31
2023-05-01 00:00:00,72.295
2023-04-28 00:00:00,72.32
2023-04-27 00:00:00,72.34
2023-04-26 00:00:00,72.295
2023-04-25 00:00:00,72.88
2023-04-24 00:00:00,72.865
2023-04-21 00:00:00,72.865
2023-04-20 00:00:00,72.88
2023-04-19 00:00:00,72.9
2023-04-18 00:00:00,72.87
2023-04-17 00:00:00,72.9
2023-04-14 00:00:00,72.88
2023-04-13 00:00:00,74.77
2023-04-12 00:00:00,70.63
2023-04-11 00:00:00,70.62
2023-04-10 00:00:00,70.63
2023-04-07 00:00:00,70.64
2023-04-06 00:00:00,70.62
2023-04-05 00:00:00,70.565
2023-04-04 00:00:00,70.6
2023-04-03 00:00:00,67.69
2023-03-31 00:00:00,67.72
2023-03-30 00:00:00,67.71
2023-03-29 00:00:00,67.73
2023-03-28 00:00:00,67.695
2023-03-27 00:00:00,67.73
2023-03-24 00:00:00,67.68
2023-03-23 00:00:00,67.665
2023-03-22 00:00:00,67.755
2023-03-21 00:00:00,67.71
2023-03-20 00:00:00,67.69
2023-03-17 00:00:00,63.94
2023-03-16 00:00:00,63.905
2023-03-15 00:00:00,63.87
2023-03-14 00:00:00,63.89
2023-03-13 00:00:00,63.895
2023-03-10 00:00:00,68.9
2023-03-09 00:00:00,68.92
2023-03-08 00:00:00,75.45
2023-03-07 00:00:00,75.23
2023-03-06 00:00:00,70.755
2023-03-03 00:00:00,70.77
2023-03-02 00:00:00,66.35
2023-03-01 00:00:00,62.215
2023-02-28 00:00:00,62.25
2023-02-27 00:00:00,62.22
2023-02-24 00:00:00,62.25
2023-02-23 00:00:00,62.23
2023-02-22 00:00:00,62.98
2023-02-21 00:00:00,65.68
2023-02-20 00:00:00,65.655
2023-02-17 00:00:00,63.37
2023-02-16 00:00:00,63.01
2023-02-15 00:00:00,61.645
2023-02-14 00:00:00,56.715
2023-02-13 00:00:00,56.715
2023-02-10 00:00:00,56.715
2023-02-09 00:00:00,56.68
2023-02-08 00:00:00,62.485
2023-02-07 00:00:00,63.52
2023-02-06 00:00:00,63.515
2023-02-03 00:00:00,63.145
2023-02-02 00:00:00,69.845
2023-02-01 00:00:00,69.855
2023-01-31 00:00:00,66.32
2023-01-30 00:00:00,73.575
2023-01-27 00:00:00,67.835
2023-01-26 00:00:00,70.82
2023-01-25 00:00:00,77.7
2023-01-24 00:00:00,77.725
2023-01-23 00:00:00,77.715
2023-01-20 00:00:00,82.775
2023-01-19 00:00:00,80.915
2023-01-18 00:00:00,73.96
2023-01-17 00:00:00,76.945
2023-01-16 00:00:00,76.965
2023-01-13 00:00:00,75.565
2023-01-12 00:00:00,70.51
2023-01-11 00:00:00,76.515
2023-01-10 00:00:00,82.385
2023-01-09 00:00:00,75.32
2023-01-06 00:00:00,69.66
2023-01-05 00:00:00,69.235
2023-01-04 00:00:00,69.245
2023-01-03 00:00:00,63.425
2023-01-02 00:00:00,62.43
2022-12-30 00:00:00,67.115
2022-12-29 00:00:00,63.735
2022-12-28 00:00:00,72.125
2022-12-27 00:00:00,72.115
2022-12-26 00:00:00,72.115
2022-12-23 00:00:00,72.1
2022-12-22 00:00:00,72.115
2022-12-21 00:00:00,72.115
2022-12-20 00:00:00,72.11
2022-12-19 00:00:00,72.09
2022-12-16 00:00:00,72.11
2022-12-15 00:00:00,72.115
2022-12-14 00:00:00,74.065
2022-12-13 00:00:00,74.06
2022-12-12 00:00:00,74.03
2022-12-09 00:00:00,74.035
2022-12-08 00:00:00,74.02
2022-12-07 00:00:00,74.03
2022-12-06 00:00:00,74.03
2022-12-05 00:00:00,74.045
2022-12-02 00:00:00,74.025
2022-12-01 00:00:00,74.02
2022-11-30 00:00:00,74.045
2022-11-29 00:00:00,74.03
2022-11-28 00:00:00,74.025
2022-11-25 00:00:00,81.47
2022-11-24 00:00:00,79.56
2022-11-23 00:00:00,79.56
2022-11-22 00:00:00,76.67
2022-11-21 00:00:00,74.085
2022-11-18 00:00:00,77.14
2022-11-17 00:00:00,84.7
2022-11-16 00:00:00,78.83
2022-11-15 00:00:00,77.935
2022-11-14 00:00:00,78.8
2022-11-11 00:00:00,77.89
2022-11-10 00:00:00,77.845
2022-11-09 00:00:00,77.87
2022-11-08 00:00:00,82.915
2022-11-07 00:00:00,80.53
2022-11-04 00:00:00,79.96
2022-11-03 00:00:00,82.16
2022-11-02 00:00:00,82.155
2022-11-01 00:00:00,77.265
2022-10-31 00:00:00,75.91
2022-10-28 00:00:00,75.865
2022-10-27 00:00:00,75.885
2022-10-26 00:00:00,83.955
2022-10-25 00:00:00,83.935
2022-10-24 00:00:00,84.11
2022-10-21 00:00:00,84.895
2022-10-20 00:00:00,70.29
2022-10-19 00:00:00,70.3
2022-10-18 00:00:00,70.335
2022-10-17 00:00:00,70.31
2022-10-14 00:00:00,70.275
2022-10-13 00:00:00,70.245
2022-10-12 00:00:00,70.225
2022-10-11 00:00:00,70.33
2022-10-10 00:00:00,70.815
2022-10-07 00:00:00,70.84
2022-10-06 00:00:00,70.82
2022-10-05 00:00:00,70.83
2022-10-04 00:00:00,70.775
2022-10-03 00:00:00,68.095
2022-09-30 00:00:00,68.02
2022-09-29 00:00:00,66.5
2022-09-28 00:00:00,64.895
2022-09-27 00:00:00,72.27
2022-09-26 00:00:00,72.28
2022-09-23 00:00:00,72.255
2022-09-22 00:00:00,72.285
2022-09-21 00:00:00,72.245
2022-09-20 00:00:00,72.26
2022-09-19 00:00:00,67.43
2022-09-16 00:00:00,67.495
2022-09-15 00:00:00,67.45
2022-09-14 00:00:00,67.485
2022-09-13 00:00:00,67.475
2022-09-12 00:00:00,67.485
2022-09-09 00:00:00,67.495
2022-09-08 00:00:00,67.46
2022-09-07 00:00:00,69.25
2022-09-06 00:00:00,69.255
2022-09-05 00:00:00,69.26
2022-09-02 00:00:00,69.23
2022-09-01 00:00:00,69.25
2022-08-31 00:00:00,69.26
2022-08-30 00:00:00,69.255
2022-08-29 00:00:00,69.33
2022-08-26 00:00:00,66.385
2022-08-25 00:00:00,69.8
2022-08-24 00:00:00,69.79
2022-08-23 00:00:00,69.835
2022-08-22 00:00:00,69.815
2022-08-19 00:00:00,69.135
2022-08-18 00:00:00,65.35
2022-08-17 00:00:00,65.345
2022-08-16 00:00:00,64.42
2022-08-15 00:00:00,64.435
2022-08-12 00:00:00,64.435
2022-08-11 00:00:00,64.45
2022-08-10 00:00:00,64.415
2022-08-09 00:00:00,64.435
2022-08-08 00:00:00,64.445
2022-08-05 00:00:00,64.415
2022-08-04 00:00:00,65.69
2022-08-03 00:00:00,65.705
2022-08-02 00:00:00,72.19
2022-08-01 00:00:00,72.18
2022-07-29 00:00:00,72.2
2022-07-28 00:00:00,86.94
2022-07-27 00:00:00,86.92
2022-07-26 00:00:00,86.91
2022-07-25 00:00:00,86.925
2022-07-22 00:00:00,86.925
2022-07-21 00:00:00,86.915
2022-07-20 00:00:00,86.92
2022-07-19 00:00:00,86.905
2022-07-18 00:00:00,82.5
2022-07-15 00:00:00,84.51
2022-07-14 00:00:00,84.53
2022-07-13 00:00:00,82.475
2022-07-12 00:00:00,77.985
2022-07-11 00:00:00,77.985
2022-07-08 00:00:00,78.01
2022-07-07 00:00:00,86.42
2022-07-06 00:00:00,86.41
2022-07-05 00:00:00,79.425
2022-07-04 00:00:00,81.27
2022-07-01 00:00:00,81.215
2022-06-30 00:00:00,84.125
2022-06-29 00:00:00,80.51
2022-06-28 00:00:00,67.95
2022-06-27 00:00:00,67.89
2022-06-24 00:00:00,67.96
2022-06-23 00:00:00,67.93
2022-06-22 00:00:00,67.93
2022-06-21 00:00:00,67.925
2022-06-20 00:00:00,67.87
2022-06-17 00:00:00,67.86
2022-06-16 00:00:00,67.915
2022-06-15 00:00:00,68.015
2022-06-14 00:00:00,67.95
2022-06-13 00:00:00,67.935
2022-06-10 00:00:00,67.94
2022-06-09 00:00:00,67.905
2022-06-08 00:00:00,67.935
2022-06-07 00:00:00,67.935
2022-06-06 00:00:00,71.985
2022-06-03 00:00:00,74.075
2022-06-02 00:00:00,78.69
2022-06-01 00:00:00,76.94
2022-05-31 00:00:00,74.145
2022-05-30 00:00:00,74.155
2022-05-27 00:00:00,74.155
2022-05-26 00:00:00,78.635
2022-05-25 00:00:00,76.34
2022-05-24 00:00:00,70.555
2022-05-23 00:00:00,72.22
2022-05-20 00:00:00,72.255
2022-05-19 00:00:00,74.72
2022-05-18 00:00:00,75.01
2022-05-17 00:00:00,76.59
2022-05-16 00:00:00,76.59
2022-05-13 00:00:00,78.21
2022-05-12 00:00:00,73.375
2022-05-11 00:00:00,73.42
2022-05-10 00:00:00,73.41
2022-05-09 00:00:00,73.435
2022-05-06 00:00:00,73.435
2022-05-05 00:00:00,67.575
2022-05-04 00:00:00,67.61
2022-05-03 00:00:00,67.575
2022-05-02 00:00:00,67.585
2022-04-29 00:00:00,67.595
2022-04-28 00:00:00,69.185
2022-04-27 00:00:00,57.575
2022-04-26 00:00:00,57.57
2022-04-25 00:00:00,57.595
2022-04-22 00:00:00,54.535
2022-04-21 00:00:00,54.46
2022-04-20 00:00:00,54.45
2022-04-19 00:00:00,54.475
2022-04-18 00:00:00,54.465
2022-04-15 00:00:00,54.47
2022-04-14 00:00:00,54.47
2022-04-13 00:00:00,54.45
2022-04-12 00:00:00,54.475
2022-04-11 00:00:00,50.95
2022-04-08 00:00:00,50.905
2022-04-07 00:00:00,50.895
2022-04-06 00:00:00,50.96
2022-04-05 00:00:00,50.915
2022-04-04 00:00:00,50.875
2022-04-01 00:00:00,50.58
2022-03-31 00:00:00,50.605
2022-03-30 00:00:00,40.66
2022-03-29 00:00:00,40.6
2022-03-28 00:00:00,40.62
2022-03-25 00:00:00,40.61
2022-03-24 00:00:00,40.555
2022-03-23 00:00:00,40.565
2022-03-22 00:00:00,40.62
2022-03-21 00:00:00,40.6
2022-03-18 00:00:00,38.265
2022-03-17 00:00:00,38.305
2022-03-16 00:00:00,38.285
2022-03-15 00:00:00,38.3
2022-03-14 00:00:00,38.245
2022-03-11 00:00:00,38.3
2022-03-10 00:00:00,38.295
2022-03-09 00:00:00,38.305
2022-03-08 00:00:00,38.31
2022-03-07 00:00:00,38.32
2022-03-04 00:00:00,38.325
2022-03-03 00:00:00,38.39
2022-03-02 00:00:00,38.255
2022-03-01 00:00:00,38.225
2022-02-28 00:00:00,41.14
2022-02-25 00:00:00,41.095
2022-02-24 00:00:00,41.11
2022-02-23 00:00:00,41.12
2022-02-22 00:00:00,41.15
2022-02-21 00:00:00,41.125
2022-02-18 00:00:00,41.125
2022-02-17 00:00:00,39.115
2022-02-16 00:00:00,39.19
2022-02-15 00:00:00,40.06
2022-02-14 00:00:00,38.375
2022-02-11 00:00:00,41.13
2022-02-10 00:00:00,38.245
2022-02-09 00:00:00,38.26
2022-02-08 00:00:00,40.32
