Date,UNIC
2023-06-13 00:00:00,232.97
2023-06-12 00:00:00,224.96
2023-06-09 00:00:00,226.445
2023-06-08 00:00:00,226.19
2023-06-07 00:00:00,224.18
2023-06-06 00:00:00,228.62
2023-06-05 00:00:00,231.48
2023-06-02 00:00:00,230.525
2023-06-01 00:00:00,233.205
2023-05-31 00:00:00,236.685
2023-05-30 00:00:00,230.28
2023-05-29 00:00:00,233.65
2023-05-26 00:00:00,233.62
2023-05-25 00:00:00,239.605
2023-05-24 00:00:00,244.77
2023-05-23 00:00:00,231.195
2023-05-22 00:00:00,235.36
2023-05-19 00:00:00,236.485
2023-05-18 00:00:00,245.92
2023-05-17 00:00:00,254.655
2023-05-16 00:00:00,255.215
2023-05-15 00:00:00,257.06
2023-05-12 00:00:00,259.2
2023-05-11 00:00:00,265.405
2023-05-10 00:00:00,267.525
2023-05-09 00:00:00,269.02
2023-05-08 00:00:00,262.675
2023-05-05 00:00:00,262.895
2023-05-04 00:00:00,271.7
2023-05-03 00:00:00,263.72
2023-05-02 00:00:00,267.01
2023-05-01 00:00:00,260.73
2023-04-28 00:00:00,260.58
2023-04-27 00:00:00,264.8
2023-04-26 00:00:00,271.895
2023-04-25 00:00:00,256.03
2023-04-24 00:00:00,250.44
2023-04-21 00:00:00,249.235
2023-04-20 00:00:00,250.235
2023-04-19 00:00:00,241.69
2023-04-18 00:00:00,241.435
2023-04-17 00:00:00,243.675
2023-04-14 00:00:00,245.07
2023-04-13 00:00:00,252.575
2023-04-12 00:00:00,257.62
2023-04-11 00:00:00,266.985
2023-04-10 00:00:00,273.03
2023-04-07 00:00:00,273
2023-04-06 00:00:00,273.125
2023-04-05 00:00:00,277.04
2023-04-04 00:00:00,263.45
2023-04-03 00:00:00,252.41
2023-03-31 00:00:00,266.955
2023-03-30 00:00:00,277.52
2023-03-29 00:00:00,302.14
2023-03-28 00:00:00,319.225
2023-03-27 00:00:00,322.53
2023-03-24 00:00:00,328.285
2023-03-23 00:00:00,309.965
2023-03-22 00:00:00,282.265
2023-03-21 00:00:00,285.03
2023-03-20 00:00:00,321.45
2023-03-17 00:00:00,320.865
2023-03-16 00:00:00,308.335
2023-03-15 00:00:00,297.98
2023-03-14 00:00:00,258.64
2023-03-13 00:00:00,275.68
2023-03-10 00:00:00,237.89
2023-03-09 00:00:00,214.795
2023-03-08 00:00:00,214.815
2023-03-07 00:00:00,214.605
2023-03-06 00:00:00,212.43
2023-03-03 00:00:00,216.95
2023-03-02 00:00:00,221.55
2023-03-01 00:00:00,217.07
2023-02-28 00:00:00,219.185
2023-02-27 00:00:00,218.68
2023-02-24 00:00:00,226.68
2023-02-23 00:00:00,220.865
2023-02-22 00:00:00,224.41
2023-02-21 00:00:00,219.145
2023-02-20 00:00:00,207.285
2023-02-17 00:00:00,206.475
2023-02-16 00:00:00,203.535
2023-02-15 00:00:00,206.275
2023-02-14 00:00:00,206.975
2023-02-13 00:00:00,215.65
2023-02-10 00:00:00,213.425
2023-02-09 00:00:00,204.365
2023-02-08 00:00:00,207.43
2023-02-07 00:00:00,208.38
2023-02-06 00:00:00,212.24
2023-02-03 00:00:00,210.46
2023-02-02 00:00:00,214.93
2023-02-01 00:00:00,235.315
2023-01-31 00:00:00,238.735
2023-01-30 00:00:00,253.005
2023-01-27 00:00:00,247.56
2023-01-26 00:00:00,244.56
2023-01-25 00:00:00,252.105
2023-01-24 00:00:00,251.42
2023-01-23 00:00:00,253.4
2023-01-20 00:00:00,260.05
2023-01-19 00:00:00,258.4
2023-01-18 00:00:00,250.445
2023-01-17 00:00:00,254.96
2023-01-16 00:00:00,257.415
2023-01-13 00:00:00,252.56
2023-01-12 00:00:00,249.87
2023-01-11 00:00:00,251.625
2023-01-10 00:00:00,253.44
2023-01-09 00:00:00,244.435
2023-01-06 00:00:00,250.95
2023-01-05 00:00:00,255.79
2023-01-04 00:00:00,252.38
2023-01-03 00:00:00,261.875
2023-01-02 00:00:00,277.105
2022-12-30 00:00:00,277.23
2022-12-29 00:00:00,277.245
2022-12-28 00:00:00,277.13
2022-12-27 00:00:00,277.205
2022-12-26 00:00:00,277.195
2022-12-23 00:00:00,277.325
2022-12-22 00:00:00,277.88
2022-12-21 00:00:00,277.065
2022-12-20 00:00:00,279.735
2022-12-19 00:00:00,275.67
2022-12-16 00:00:00,273.22
2022-12-15 00:00:00,256.06
2022-12-14 00:00:00,241.295
2022-12-13 00:00:00,241.31
2022-12-12 00:00:00,252.485
2022-12-09 00:00:00,251.475
2022-12-08 00:00:00,254.175
2022-12-07 00:00:00,256.805
2022-12-06 00:00:00,254.91
2022-12-05 00:00:00,252.57
2022-12-02 00:00:00,251.735
2022-12-01 00:00:00,251.285
2022-11-30 00:00:00,265.465
2022-11-29 00:00:00,266.565
2022-11-28 00:00:00,268.335
2022-11-25 00:00:00,256.55
2022-11-24 00:00:00,261.99
2022-11-23 00:00:00,270.02
2022-11-22 00:00:00,276.635
2022-11-21 00:00:00,286.715
2022-11-18 00:00:00,288.32
2022-11-17 00:00:00,301.81
2022-11-16 00:00:00,292.11
2022-11-15 00:00:00,287.325
2022-11-14 00:00:00,295.655
2022-11-11 00:00:00,296.6
2022-11-10 00:00:00,307.76
2022-11-09 00:00:00,325.525
2022-11-08 00:00:00,323.235
2022-11-07 00:00:00,327.215
2022-11-04 00:00:00,330.16
2022-11-03 00:00:00,345.68
2022-11-02 00:00:00,338.52
2022-11-01 00:00:00,321.875
2022-10-31 00:00:00,331.6
2022-10-28 00:00:00,324.645
2022-10-27 00:00:00,325.385
2022-10-26 00:00:00,333.52
2022-10-25 00:00:00,343.59
2022-10-24 00:00:00,363.785
2022-10-21 00:00:00,378.605
2022-10-20 00:00:00,378.5
2022-10-19 00:00:00,379.855
2022-10-18 00:00:00,375.04
2022-10-17 00:00:00,385.49
2022-10-14 00:00:00,397.445
2022-10-13 00:00:00,420.69
2022-10-12 00:00:00,426.145
2022-10-11 00:00:00,427.78
2022-10-10 00:00:00,419.635
2022-10-07 00:00:00,423.67
2022-10-06 00:00:00,417.005
2022-10-05 00:00:00,421.695
2022-10-04 00:00:00,411.225
2022-10-03 00:00:00,446.39
2022-09-30 00:00:00,446.58
2022-09-29 00:00:00,463.4
2022-09-28 00:00:00,448.66
2022-09-27 00:00:00,437.52
2022-09-26 00:00:00,432.21
2022-09-23 00:00:00,416.92
2022-09-22 00:00:00,404.865
2022-09-21 00:00:00,401.635
2022-09-20 00:00:00,395.105
2022-09-19 00:00:00,369.51
2022-09-16 00:00:00,368.975
2022-09-15 00:00:00,359.08
2022-09-14 00:00:00,360.63
2022-09-13 00:00:00,362.175
2022-09-12 00:00:00,348.505
2022-09-09 00:00:00,366.695
2022-09-08 00:00:00,376.895
2022-09-07 00:00:00,386.4
2022-09-06 00:00:00,393.135
2022-09-05 00:00:00,404.415
2022-09-02 00:00:00,389.94
2022-09-01 00:00:00,399.57
2022-08-31 00:00:00,389.57
2022-08-30 00:00:00,372.67
2022-08-29 00:00:00,362.495
2022-08-26 00:00:00,363.245
2022-08-25 00:00:00,353.295
2022-08-24 00:00:00,363.105
2022-08-23 00:00:00,364.27
2022-08-22 00:00:00,356.13
2022-08-19 00:00:00,340.68
2022-08-18 00:00:00,329.57
2022-08-17 00:00:00,330.515
2022-08-16 00:00:00,324.215
2022-08-15 00:00:00,309.84
2022-08-12 00:00:00,307.645
2022-08-11 00:00:00,309.97
2022-08-10 00:00:00,320.335
2022-08-09 00:00:00,323.52
2022-08-08 00:00:00,330.24
2022-08-05 00:00:00,335.115
2022-08-04 00:00:00,347.955
2022-08-03 00:00:00,359.095
2022-08-02 00:00:00,372.835
2022-08-01 00:00:00,370.27
2022-07-29 00:00:00,383.045
2022-07-28 00:00:00,412.605
2022-07-27 00:00:00,422.31
2022-07-26 00:00:00,436.9
2022-07-25 00:00:00,420.125
2022-07-22 00:00:00,426.64
2022-07-21 00:00:00,437.365
2022-07-20 00:00:00,409.13
2022-07-19 00:00:00,417.855
2022-07-18 00:00:00,436.01
2022-07-15 00:00:00,441.86
2022-07-14 00:00:00,429.895
2022-07-13 00:00:00,396.105
2022-07-12 00:00:00,391.485
2022-07-11 00:00:00,385.955
2022-07-08 00:00:00,387.3
2022-07-07 00:00:00,407.095
2022-07-06 00:00:00,426.17
2022-07-05 00:00:00,431.95
2022-07-04 00:00:00,422.85
