Date,INTE
2022-08-19 00:00:00,306.965
2022-08-18 00:00:00,295.3
2022-08-17 00:00:00,292.505
2022-08-16 00:00:00,285.77
2022-08-15 00:00:00,273.4
2022-08-12 00:00:00,272.25
2022-08-11 00:00:00,274.04
2022-08-10 00:00:00,281.065
2022-08-09 00:00:00,284.745
2022-08-08 00:00:00,280.485
2022-08-05 00:00:00,288.145
2022-08-04 00:00:00,295.335
2022-08-03 00:00:00,309.025
2022-08-02 00:00:00,324.22
2022-08-01 00:00:00,317.33
2022-07-29 00:00:00,326.37
2022-07-28 00:00:00,350.765
2022-07-27 00:00:00,359.065
2022-07-26 00:00:00,370.085
2022-07-25 00:00:00,352.97
2022-07-22 00:00:00,361.845
2022-07-21 00:00:00,370.655
2022-07-20 00:00:00,345.555
2022-07-19 00:00:00,352.585
2022-07-18 00:00:00,369.88
2022-07-15 00:00:00,377.75
2022-07-14 00:00:00,377.955
2022-07-13 00:00:00,344.125
2022-07-12 00:00:00,341.375
2022-07-11 00:00:00,338.205
2022-07-08 00:00:00,337.555
2022-07-07 00:00:00,353.45
2022-07-06 00:00:00,369.28
2022-07-05 00:00:00,374.395
2022-07-04 00:00:00,368.53
2022-07-01 00:00:00,370.54
2022-06-30 00:00:00,382.21
2022-06-29 00:00:00,373.315
2022-06-28 00:00:00,368.245
2022-06-27 00:00:00,365.62
2022-06-24 00:00:00,372.155
2022-06-23 00:00:00,370.82
2022-06-22 00:00:00,351.815
2022-06-21 00:00:00,343.745
2022-06-20 00:00:00,360.055
2022-06-17 00:00:00,374.86
2022-06-16 00:00:00,380.535
2022-06-15 00:00:00,366.47
2022-06-14 00:00:00,394.415
2022-06-13 00:00:00,389.195
2022-06-10 00:00:00,355.72
2022-06-09 00:00:00,335.385
2022-06-08 00:00:00,323.655
2022-06-07 00:00:00,316.2
2022-06-06 00:00:00,313.69
2022-06-03 00:00:00,315.17
2022-06-02 00:00:00,315.32
2022-06-01 00:00:00,316.42
2022-05-31 00:00:00,312.935
2022-05-30 00:00:00,305.805
2022-05-27 00:00:00,310.625
2022-05-26 00:00:00,322.95
2022-05-25 00:00:00,349.395
2022-05-24 00:00:00,359.1
2022-05-23 00:00:00,359.03
2022-05-20 00:00:00,362.93
2022-05-19 00:00:00,360.675
2022-05-18 00:00:00,348.79
2022-05-17 00:00:00,338.815
2022-05-16 00:00:00,350.515
2022-05-13 00:00:00,349.635
2022-05-12 00:00:00,361.56
2022-05-11 00:00:00,354.41
2022-05-10 00:00:00,367.545
2022-05-09 00:00:00,375.295
2022-05-06 00:00:00,370.915
2022-05-05 00:00:00,352.93
2022-05-04 00:00:00,351.9
2022-05-03 00:00:00,341.65
2022-05-02 00:00:00,343.9
2022-04-29 00:00:00,345.97
2022-04-28 00:00:00,332.76
2022-04-27 00:00:00,332.825
2022-04-26 00:00:00,326.035
2022-04-25 00:00:00,313.105
2022-04-22 00:00:00,300.06
2022-04-21 00:00:00,288.05
2022-04-20 00:00:00,289.715
2022-04-19 00:00:00,293.375
2022-04-18 00:00:00,285.83
2022-04-15 00:00:00,286.445
2022-04-14 00:00:00,286.37
2022-04-13 00:00:00,279.17
2022-04-12 00:00:00,277.52
2022-04-11 00:00:00,274.37
2022-04-08 00:00:00,275.07
2022-04-07 00:00:00,268.345
2022-04-06 00:00:00,264.225
2022-04-05 00:00:00,257.625
2022-04-04 00:00:00,249.685
2022-04-01 00:00:00,246.375
2022-03-31 00:00:00,244.74
2022-03-30 00:00:00,242.005
2022-03-29 00:00:00,239.61
2022-03-28 00:00:00,260.94
2022-03-25 00:00:00,262.105
2022-03-24 00:00:00,263.76
2022-03-23 00:00:00,254.71
2022-03-22 00:00:00,249.41
2022-03-21 00:00:00,247.99
2022-03-18 00:00:00,228.775
2022-03-17 00:00:00,227.25
2022-03-16 00:00:00,240.8
2022-03-15 00:00:00,263.495
2022-03-14 00:00:00,261.095
2022-03-11 00:00:00,262.16
2022-03-10 00:00:00,266.905
2022-03-09 00:00:00,257.64
2022-03-08 00:00:00,290.865
2022-03-07 00:00:00,309.375
2022-03-04 00:00:00,273.7
2022-03-03 00:00:00,250.515
2022-03-02 00:00:00,250.965
2022-03-01 00:00:00,248.515
2022-02-28 00:00:00,246.785
2022-02-25 00:00:00,236.24
