Date,CRAG
2022-04-07 00:00:00,122.53
2022-04-06 00:00:00,125.223
2022-04-05 00:00:00,123.86
2022-04-04 00:00:00,114.78
2022-04-01 00:00:00,110.007
2022-03-31 00:00:00,110.057
2022-03-30 00:00:00,109.821
2022-03-29 00:00:00,108.726
2022-03-28 00:00:00,121.307
2022-03-25 00:00:00,118.6
2022-03-24 00:00:00,120.504
2022-03-23 00:00:00,119.722
2022-03-22 00:00:00,117.756
2022-03-21 00:00:00,118.203
2022-03-18 00:00:00,110.381
2022-03-17 00:00:00,109.191
2022-03-16 00:00:00,113.964
2022-03-15 00:00:00,125.566
2022-03-14 00:00:00,124.849
2022-03-11 00:00:00,125.543
2022-03-10 00:00:00,130.566
2022-03-09 00:00:00,130.481
2022-03-08 00:00:00,143.148
2022-03-07 00:00:00,146.902
2022-03-04 00:00:00,130.914
2022-03-03 00:00:00,115.12
2022-03-02 00:00:00,113.584
2022-03-01 00:00:00,114.02
2022-02-28 00:00:00,107.769
2022-02-25 00:00:00,101.608
2022-02-24 00:00:00,113.152
2022-02-23 00:00:00,103.027
2022-02-22 00:00:00,102.977
2022-02-21 00:00:00,103.622
2022-02-18 00:00:00,100.375
2022-02-17 00:00:00,97.496
2022-02-16 00:00:00,94.654
2022-02-15 00:00:00,95.936
2022-02-14 00:00:00,112.736
2022-02-11 00:00:00,108.612
2022-02-10 00:00:00,106.228
2022-02-09 00:00:00,102.261
2022-02-08 00:00:00,106.634
2022-02-07 00:00:00,112.117
2022-02-04 00:00:00,108.879
2022-02-03 00:00:00,100.586
2022-02-02 00:00:00,94.157
2022-02-01 00:00:00,95.494
2022-01-31 00:00:00,99.089
2022-01-28 00:00:00,99.12
2022-01-27 00:00:00,95.208
2022-01-26 00:00:00,95.497
2022-01-25 00:00:00,98.303
2022-01-24 00:00:00,99.795
2022-01-21 00:00:00,95.242
2022-01-20 00:00:00,93.395
2022-01-19 00:00:00,93.097
2022-01-18 00:00:00,94.572
2022-01-17 00:00:00,90.877
2022-01-14 00:00:00,88.867
2022-01-13 00:00:00,87.029
2022-01-12 00:00:00,86.257
2022-01-11 00:00:00,87.549
2022-01-10 00:00:00,87.976
2022-01-07 00:00:00,84.682
2022-01-06 00:00:00,83.639
2022-01-05 00:00:00,81.266
2022-01-04 00:00:00,80.123
2022-01-03 00:00:00,81.379
2021-12-31 00:00:00,81.454
2021-12-30 00:00:00,81.452
2021-12-29 00:00:00,81.828
2021-12-28 00:00:00,82.226
2021-12-27 00:00:00,82.624
2021-12-24 00:00:00,82.516
2021-12-23 00:00:00,83.392
2021-12-22 00:00:00,84.384
2021-12-21 00:00:00,85.026
2021-12-20 00:00:00,86.983
2021-12-17 00:00:00,84.157
2021-12-16 00:00:00,83.924
2021-12-15 00:00:00,86.833
2021-12-14 00:00:00,88.305
2021-12-13 00:00:00,87.14
2021-12-10 00:00:00,88.487
2021-12-09 00:00:00,88.767
2021-12-08 00:00:00,91.75
2021-12-07 00:00:00,93.277
2021-12-06 00:00:00,97.258
2021-12-03 00:00:00,96.183
2021-12-02 00:00:00,97.14
2021-12-01 00:00:00,95.547
2021-11-30 00:00:00,97.008
2021-11-29 00:00:00,96.762
2021-11-26 00:00:00,99.871
2021-11-25 00:00:00,91.273
2021-11-24 00:00:00,90.207
2021-11-23 00:00:00,89.201
2021-11-22 00:00:00,87.057
2021-11-19 00:00:00,87.792
2021-11-18 00:00:00,86.541
2021-11-17 00:00:00,86.98
2021-11-16 00:00:00,87.442
2021-11-15 00:00:00,87.149
2021-11-12 00:00:00,86.795
2021-11-11 00:00:00,85.604
2021-11-10 00:00:00,84.399
2021-11-09 00:00:00,84.645
2021-11-08 00:00:00,83.124
2021-11-05 00:00:00,84.394
2021-11-04 00:00:00,85.144
2021-11-03 00:00:00,88.623
2021-11-02 00:00:00,91.93
2021-11-01 00:00:00,92.912
2021-10-29 00:00:00,92.716
2021-10-28 00:00:00,89.919
2021-10-27 00:00:00,87.764
2021-10-26 00:00:00,87.809
2021-10-25 00:00:00,89.797
2021-10-22 00:00:00,89.593
2021-10-21 00:00:00,89.933
2021-10-20 00:00:00,89.82
2021-10-19 00:00:00,92.006
2021-10-18 00:00:00,83.232
2021-10-15 00:00:00,93.65
2021-10-14 00:00:00,94.907
