Date,DANK
2023-11-30 00:00:00,152.955
2023-11-29 00:00:00,155.12
2023-11-28 00:00:00,161.41
2023-11-27 00:00:00,157.005
2023-11-24 00:00:00,155.08
2023-11-23 00:00:00,156.29
2023-11-22 00:00:00,158.61
2023-11-21 00:00:00,161.645
2023-11-20 00:00:00,160.83
2023-11-17 00:00:00,163.65
2023-11-16 00:00:00,163.98
2023-11-15 00:00:00,161.49
2023-11-14 00:00:00,167.64
2023-11-13 00:00:00,175.88
2023-11-10 00:00:00,178.635
2023-11-09 00:00:00,172.065
2023-11-08 00:00:00,171.08
2023-11-07 00:00:00,174.73
2023-11-06 00:00:00,174.315
2023-11-03 00:00:00,174.93
2023-11-02 00:00:00,178.905
2023-11-01 00:00:00,186.835
2023-10-31 00:00:00,190.39
2023-10-30 00:00:00,196.35
2023-10-27 00:00:00,200.87
2023-10-26 00:00:00,205.345
2023-10-25 00:00:00,195.765
2023-10-24 00:00:00,191.7
2023-10-23 00:00:00,196.05
2023-10-20 00:00:00,195.76
2023-10-19 00:00:00,192.825
2023-10-18 00:00:00,187.335
2023-10-17 00:00:00,184.51
2023-10-16 00:00:00,184.4
2023-10-13 00:00:00,185.05
2023-10-12 00:00:00,178.68
2023-10-11 00:00:00,182.61
2023-10-10 00:00:00,182.5
2023-10-09 00:00:00,187.92
2023-10-06 00:00:00,187.645
2023-10-05 00:00:00,184.35
2023-10-04 00:00:00,182.4
2023-10-03 00:00:00,177.415
2023-10-02 00:00:00,172.98
2023-09-29 00:00:00,170.82
2023-09-28 00:00:00,175.825
2023-09-27 00:00:00,175.035
2023-09-26 00:00:00,174.13
2023-09-25 00:00:00,170.645
2023-09-22 00:00:00,170.485
2023-09-21 00:00:00,169.75
2023-09-20 00:00:00,162.04
2023-09-19 00:00:00,158.27
2023-09-18 00:00:00,161.88
2023-09-15 00:00:00,160.205
2023-09-14 00:00:00,168.49
2023-09-13 00:00:00,170.515
2023-09-12 00:00:00,172.775
2023-09-11 00:00:00,171.84
2023-09-08 00:00:00,173.39
2023-09-07 00:00:00,174.11
2023-09-06 00:00:00,173.6
2023-09-05 00:00:00,171.945
2023-09-04 00:00:00,168.965
2023-09-01 00:00:00,170.375
2023-08-31 00:00:00,169.685
2023-08-30 00:00:00,171.935
2023-08-29 00:00:00,171.875
2023-08-28 00:00:00,175.545
2023-08-25 00:00:00,175.59
2023-08-24 00:00:00,177.885
2023-08-23 00:00:00,180.245
2023-08-22 00:00:00,181.925
2023-08-21 00:00:00,181.195
2023-08-18 00:00:00,183.475
2023-08-17 00:00:00,178.64
2023-08-16 00:00:00,175.295
2023-08-15 00:00:00,171.66
2023-08-14 00:00:00,171.445
2023-08-11 00:00:00,169.58
2023-08-10 00:00:00,168.46
2023-08-09 00:00:00,170.59
2023-08-08 00:00:00,173.4
2023-08-07 00:00:00,171.335
2023-08-04 00:00:00,170.8
2023-08-03 00:00:00,173.02
2023-08-02 00:00:00,171.3
2023-08-01 00:00:00,166.82
2023-07-31 00:00:00,166.185
2023-07-28 00:00:00,167.125
2023-07-27 00:00:00,167.045
2023-07-26 00:00:00,174.52
2023-07-25 00:00:00,174.655
2023-07-24 00:00:00,175.74
2023-07-21 00:00:00,171.325
2023-07-20 00:00:00,173.81
2023-07-19 00:00:00,172.235
2023-07-18 00:00:00,178.315
2023-07-17 00:00:00,181.485
2023-07-14 00:00:00,180.405
2023-07-13 00:00:00,175.595
2023-07-12 00:00:00,176.47
2023-07-11 00:00:00,188.495
2023-07-10 00:00:00,196.505
2023-07-07 00:00:00,197.17
2023-07-06 00:00:00,197.125
2023-07-05 00:00:00,192.08
2023-07-04 00:00:00,191.94
2023-07-03 00:00:00,192.185
2023-06-30 00:00:00,195.59
2023-06-29 00:00:00,201.61
2023-06-28 00:00:00,203.18
2023-06-27 00:00:00,206.365
2023-06-26 00:00:00,207.165
2023-06-23 00:00:00,205.455
