Date,KBCB
2023-11-30 00:00:00,112.59
2023-11-29 00:00:00,113.9
2023-11-28 00:00:00,120.125
2023-11-27 00:00:00,130.17
2023-11-24 00:00:00,130.87
2023-11-23 00:00:00,123.245
2023-11-22 00:00:00,124.325
2023-11-21 00:00:00,125.235
2023-11-20 00:00:00,125.62
2023-11-17 00:00:00,126.495
2023-11-16 00:00:00,126.275
2023-11-15 00:00:00,126.565
2023-11-14 00:00:00,128.705
2023-11-13 00:00:00,132.14
2023-11-10 00:00:00,133.32
2023-11-09 00:00:00,132.255
2023-11-08 00:00:00,132.79
2023-11-07 00:00:00,134.175
2023-11-06 00:00:00,134.26
2023-11-03 00:00:00,134.5
2023-11-02 00:00:00,136.345
2023-11-01 00:00:00,139.69
2023-10-31 00:00:00,156.42
2023-10-30 00:00:00,156.5
2023-10-27 00:00:00,156.54
2023-10-26 00:00:00,156.33
2023-10-25 00:00:00,156.57
2023-10-24 00:00:00,156.41
2023-10-23 00:00:00,156.53
2023-10-20 00:00:00,156.2
2023-10-19 00:00:00,156.165
2023-10-18 00:00:00,156.065
2023-10-17 00:00:00,156.27
2023-10-16 00:00:00,156.365
2023-10-13 00:00:00,156.16
2023-10-12 00:00:00,156.475
2023-10-11 00:00:00,156.625
2023-10-10 00:00:00,157.13
2023-10-09 00:00:00,157.41
2023-10-06 00:00:00,157.32
2023-10-05 00:00:00,156.285
2023-10-04 00:00:00,155.64
2023-10-03 00:00:00,155.635
2023-10-02 00:00:00,167.275
2023-09-29 00:00:00,166.505
2023-09-28 00:00:00,166.83
2023-09-27 00:00:00,166.905
2023-09-26 00:00:00,166.88
2023-09-25 00:00:00,175.125
2023-09-22 00:00:00,175.16
2023-09-21 00:00:00,175.15
2023-09-20 00:00:00,175.125
2023-09-19 00:00:00,158.785
2023-09-18 00:00:00,158.88
2023-09-15 00:00:00,159.185
2023-09-14 00:00:00,158.885
2023-09-13 00:00:00,158.845
2023-09-12 00:00:00,158.86
2023-09-11 00:00:00,159.075
2023-09-08 00:00:00,159.04
2023-09-07 00:00:00,158.875
2023-09-06 00:00:00,159.03
2023-09-05 00:00:00,158.89
2023-09-04 00:00:00,159.015
2023-09-01 00:00:00,159.395
2023-08-31 00:00:00,159.06
2023-08-30 00:00:00,159.205
2023-08-29 00:00:00,159.06
2023-08-28 00:00:00,163.46
2023-08-25 00:00:00,163.5
2023-08-24 00:00:00,163.095
2023-08-23 00:00:00,162.65
2023-08-22 00:00:00,162.35
2023-08-21 00:00:00,162.74
2023-08-18 00:00:00,162.495
2023-08-17 00:00:00,162.73
2023-08-16 00:00:00,162.435
2023-08-15 00:00:00,162.405
2023-08-14 00:00:00,162.255
2023-08-11 00:00:00,162.45
2023-08-10 00:00:00,162.515
2023-08-09 00:00:00,162.825
2023-08-08 00:00:00,149.005
2023-08-07 00:00:00,156.285
2023-08-04 00:00:00,162.26
2023-08-03 00:00:00,159.365
2023-08-02 00:00:00,153.76
2023-08-01 00:00:00,159.465
2023-07-31 00:00:00,168.41
2023-07-28 00:00:00,168.46
2023-07-27 00:00:00,166.315
2023-07-26 00:00:00,166.6
2023-07-25 00:00:00,167.245
2023-07-24 00:00:00,168.25
2023-07-21 00:00:00,167.97
2023-07-20 00:00:00,168.68
2023-07-19 00:00:00,169.17
2023-07-18 00:00:00,168.415
