Date,INGB
2022-03-10 00:00:00,66.81
2022-03-09 00:00:00,63.585
2022-03-08 00:00:00,68.025
2022-03-07 00:00:00,70.53
2022-03-04 00:00:00,66.22
2022-03-03 00:00:00,64.315
2022-03-02 00:00:00,64.545
2022-03-01 00:00:00,63.595
2022-02-28 00:00:00,66.14
2022-02-25 00:00:00,63.925
2022-02-24 00:00:00,64.065
2022-02-23 00:00:00,62
2022-02-22 00:00:00,62.04
2022-02-21 00:00:00,63.015
2022-02-18 00:00:00,61.75
2022-02-17 00:00:00,61.185
2022-02-16 00:00:00,59.02
2022-02-15 00:00:00,60.205
2022-02-14 00:00:00,60.365
2022-02-11 00:00:00,62.4
2022-02-10 00:00:00,58.665
2022-02-09 00:00:00,59.44
2022-02-08 00:00:00,58.57
2022-02-07 00:00:00,62.16
2022-02-04 00:00:00,58.515
2022-02-03 00:00:00,57.27
2022-02-02 00:00:00,54.48
2022-02-01 00:00:00,55.095
2022-01-31 00:00:00,55.11
2022-01-28 00:00:00,55.01
2022-01-27 00:00:00,54.525
2022-01-26 00:00:00,54.22
2022-01-25 00:00:00,56.185
2022-01-24 00:00:00,54.885
2022-01-21 00:00:00,53.755
2022-01-20 00:00:00,54.205
2022-01-19 00:00:00,55.445
2022-01-18 00:00:00,56.22
2022-01-17 00:00:00,52.725
2022-01-14 00:00:00,52.2
2022-01-13 00:00:00,51.25
2022-01-12 00:00:00,53.995
2022-01-11 00:00:00,49.9
2022-01-10 00:00:00,52.6
2022-01-07 00:00:00,49.76
2022-01-06 00:00:00,48.805
2022-01-05 00:00:00,48.89
2022-01-04 00:00:00,48.97
2022-01-03 00:00:00,48.345
2021-12-31 00:00:00,48.455
2021-12-30 00:00:00,46.64
2021-12-29 00:00:00,47.78
2021-12-28 00:00:00,50.28
2021-12-27 00:00:00,50.63
2021-12-24 00:00:00,50.325
2021-12-23 00:00:00,50.19
2021-12-22 00:00:00,51.28
2021-12-21 00:00:00,52.675
2021-12-20 00:00:00,52.935
2021-12-17 00:00:00,51.33
2021-12-16 00:00:00,50.14
2021-12-15 00:00:00,52.375
2021-12-14 00:00:00,53.205
2021-12-13 00:00:00,52.885
2021-12-10 00:00:00,53.34
2021-12-09 00:00:00,53.585
2021-12-08 00:00:00,54.71
2021-12-07 00:00:00,55.28
2021-12-06 00:00:00,57.17
2021-12-03 00:00:00,57.31
2021-12-02 00:00:00,58.1
2021-12-01 00:00:00,55.435
2021-11-30 00:00:00,56.935
2021-11-29 00:00:00,56.82
2021-11-26 00:00:00,58.755
2021-11-25 00:00:00,53.615
2021-11-24 00:00:00,53.53
2021-11-23 00:00:00,52.665
2021-11-22 00:00:00,50.325
2021-11-19 00:00:00,52.555
2021-11-18 00:00:00,52.455
2021-11-17 00:00:00,51.02
2021-11-16 00:00:00,52.62
2021-11-15 00:00:00,51.6
2021-11-12 00:00:00,54.045
2021-11-11 00:00:00,54.165
2021-11-10 00:00:00,52.185
2021-11-09 00:00:00,51.165
2021-11-08 00:00:00,53.545
2021-11-05 00:00:00,54.275
2021-11-04 00:00:00,52.34
2021-11-03 00:00:00,54.655
2021-11-02 00:00:00,54.07
2021-11-01 00:00:00,52.47
2021-10-29 00:00:00,55.37
2021-10-28 00:00:00,54.475
2021-10-27 00:00:00,53.345
2021-10-26 00:00:00,52.04
2021-10-25 00:00:00,54.145
2021-10-22 00:00:00,49.96
2021-10-21 00:00:00,49.535
2021-10-20 00:00:00,51.93
2021-10-19 00:00:00,52.86
2021-10-18 00:00:00,53.155
2021-10-15 00:00:00,57.91
2021-10-14 00:00:00,55.85
2021-10-13 00:00:00,53.545
2021-10-12 00:00:00,54.815
2021-10-11 00:00:00,54.065
2021-10-08 00:00:00,53.18
2021-10-07 00:00:00,52.695
2021-10-06 00:00:00,57.71
2021-10-05 00:00:00,53.46
2021-10-04 00:00:00,52.485
2021-10-01 00:00:00,53
2021-09-30 00:00:00,52.05
2021-09-29 00:00:00,53.755
2021-09-28 00:00:00,51.54
2021-09-27 00:00:00,52.575
2021-09-24 00:00:00,50.065
2021-09-23 00:00:00,51.845
2021-09-22 00:00:00,50.48
2021-09-21 00:00:00,51.195
2021-09-20 00:00:00,51.06
2021-09-17 00:00:00,46.125
2021-09-16 00:00:00,46.91
2021-09-15 00:00:00,47.16
2021-09-14 00:00:00,47.285
2021-09-13 00:00:00,44.21
2021-09-10 00:00:00,46.805
2021-09-09 00:00:00,45.285
2021-09-08 00:00:00,46.785
2021-09-07 00:00:00,45.375
2021-09-06 00:00:00,47.99
2021-09-03 00:00:00,49.045
2021-09-02 00:00:00,49.465
2021-09-01 00:00:00,46.545
