Date,SWEN
2024-03-11 00:00:00,111.68
2024-03-08 00:00:00,112.575
2024-03-07 00:00:00,112.935
2024-03-06 00:00:00,117.405
2024-03-05 00:00:00,119.06
2024-03-04 00:00:00,118.485
2024-03-01 00:00:00,120.55
2024-02-29 00:00:00,121.465
2024-02-28 00:00:00,120.745
2024-02-27 00:00:00,120.24
2024-02-26 00:00:00,120.61
2024-02-23 00:00:00,119.49
2024-02-22 00:00:00,120.01
2024-02-21 00:00:00,123.72
2024-02-20 00:00:00,124.015
2024-02-19 00:00:00,123.67
2024-02-16 00:00:00,123.57
2024-02-15 00:00:00,126.615
2024-02-14 00:00:00,127.96
2024-02-13 00:00:00,127.965
2024-02-12 00:00:00,127.745
2024-02-09 00:00:00,130.72
2024-02-08 00:00:00,132.245
2024-02-07 00:00:00,131.78
2024-02-06 00:00:00,129.03
2024-02-05 00:00:00,128.345
2024-02-02 00:00:00,129.45
2024-02-01 00:00:00,134.46
2024-01-31 00:00:00,130.91
2024-01-30 00:00:00,127.91
2024-01-29 00:00:00,129.26
2024-01-26 00:00:00,130.09
2024-01-25 00:00:00,131.565
2024-01-24 00:00:00,131.96
2024-01-23 00:00:00,136.015
2024-01-22 00:00:00,135.255
2024-01-19 00:00:00,136.58
2024-01-18 00:00:00,137.08
2024-01-17 00:00:00,139.01
2024-01-16 00:00:00,137.135
2024-01-15 00:00:00,135.42
2024-01-12 00:00:00,134.305
2024-01-11 00:00:00,135.55
2024-01-10 00:00:00,136.485
2024-01-09 00:00:00,140.875
2024-01-08 00:00:00,143.81
2024-01-05 00:00:00,143.97
2024-01-04 00:00:00,143.515
2024-01-03 00:00:00,144.38
2024-01-02 00:00:00,138.405
2024-01-01 00:00:00,134.63
2023-12-29 00:00:00,135.675
2023-12-28 00:00:00,136.445
2023-12-27 00:00:00,136.175
2023-12-26 00:00:00,136.455
2023-12-25 00:00:00,136.11
2023-12-22 00:00:00,136.33
2023-12-21 00:00:00,137
2023-12-20 00:00:00,137
2023-12-19 00:00:00,137.005
2023-12-18 00:00:00,136.54
2023-12-15 00:00:00,134.15
2023-12-14 00:00:00,135.345
2023-12-13 00:00:00,143.195
2023-12-12 00:00:00,145.415
2023-12-11 00:00:00,146.47
2023-12-08 00:00:00,147.415
2023-12-07 00:00:00,147.47
2023-12-06 00:00:00,148.125
2023-12-05 00:00:00,148.43
2023-12-04 00:00:00,146.82
2023-12-01 00:00:00,146.685
2023-11-30 00:00:00,151.1
2023-11-29 00:00:00,153.62
2023-11-28 00:00:00,158.105
2023-11-27 00:00:00,156.745
2023-11-24 00:00:00,154.03
2023-11-23 00:00:00,156.54
2023-11-22 00:00:00,158.61
2023-11-21 00:00:00,162.46
2023-11-20 00:00:00,162.56
2023-11-17 00:00:00,166.045
2023-11-16 00:00:00,166.12
2023-11-15 00:00:00,164.81
2023-11-14 00:00:00,168.78
2023-11-13 00:00:00,173.81
2023-11-10 00:00:00,174.715
