Date,ERST
2024-03-11 00:00:00,56
2024-03-08 00:00:00,55.785
2024-03-07 00:00:00,56.83
2024-03-06 00:00:00,57.46
2024-03-05 00:00:00,57.46
2024-03-04 00:00:00,58.24
2024-03-01 00:00:00,56.995
2024-02-29 00:00:00,55.13
2024-02-28 00:00:00,56.915
2024-02-27 00:00:00,54.295
2024-02-26 00:00:00,54.31
2024-02-23 00:00:00,57.735
2024-02-22 00:00:00,58.855
2024-02-21 00:00:00,60.615
2024-02-20 00:00:00,60.515
2024-02-19 00:00:00,60.45
2024-02-16 00:00:00,59.65
2024-02-15 00:00:00,59.385
2024-02-14 00:00:00,59.465
2024-02-13 00:00:00,59.64
2024-02-12 00:00:00,59.685
2024-02-09 00:00:00,62.195
2024-02-08 00:00:00,62.825
2024-02-07 00:00:00,62.48
2024-02-06 00:00:00,59.7
2024-02-05 00:00:00,62.375
2024-02-02 00:00:00,62.615
2024-02-01 00:00:00,62.455
2024-01-31 00:00:00,62.205
2024-01-30 00:00:00,62.16
2024-01-29 00:00:00,62.18
2024-01-26 00:00:00,62.4
2024-01-25 00:00:00,62.76
2024-01-24 00:00:00,62.8
2024-01-23 00:00:00,65.74
2024-01-22 00:00:00,64.37
2024-01-19 00:00:00,65.32
2024-01-18 00:00:00,66.905
2024-01-17 00:00:00,65.735
2024-01-16 00:00:00,65.175
2024-01-15 00:00:00,64.735
2024-01-12 00:00:00,64.32
2024-01-11 00:00:00,63.355
2024-01-10 00:00:00,66.17
2024-01-09 00:00:00,66.23
2024-01-08 00:00:00,67.13
2024-01-05 00:00:00,67.13
2024-01-04 00:00:00,68.33
2024-01-03 00:00:00,66.065
2024-01-02 00:00:00,63.265
2024-01-01 00:00:00,61.72
2023-12-29 00:00:00,62.35
2023-12-28 00:00:00,62.185
2023-12-27 00:00:00,62.345
2023-12-26 00:00:00,62.505
2023-12-25 00:00:00,62.39
2023-12-22 00:00:00,63.295
2023-12-21 00:00:00,63.305
2023-12-20 00:00:00,62.865
2023-12-19 00:00:00,65.575
2023-12-18 00:00:00,63.78
2023-12-15 00:00:00,62.435
2023-12-14 00:00:00,67.44
2023-12-13 00:00:00,69.305
2023-12-12 00:00:00,69.65
2023-12-11 00:00:00,70.5
2023-12-08 00:00:00,70.495
2023-12-07 00:00:00,70.435
2023-12-06 00:00:00,70.39
2023-12-05 00:00:00,70.47
2023-12-04 00:00:00,70.81
2023-12-01 00:00:00,71.11
2023-11-30 00:00:00,71.2
2023-11-29 00:00:00,74.375
2023-11-28 00:00:00,74.385
2023-11-27 00:00:00,72.97
2023-11-24 00:00:00,73.01
2023-11-23 00:00:00,72.715
2023-11-22 00:00:00,74.175
2023-11-21 00:00:00,73.7
2023-11-20 00:00:00,74.84
2023-11-17 00:00:00,73.74
2023-11-16 00:00:00,72.515
2023-11-15 00:00:00,75.72
2023-11-14 00:00:00,76.885
2023-11-13 00:00:00,78.92
2023-11-10 00:00:00,77.08
2023-11-09 00:00:00,77.995
2023-11-08 00:00:00,80.55
2023-11-07 00:00:00,81
2023-11-06 00:00:00,83
2023-11-03 00:00:00,83.02
2023-11-02 00:00:00,88.94
2023-11-01 00:00:00,88.94
2023-10-31 00:00:00,91.215
2023-10-30 00:00:00,91.485
2023-10-27 00:00:00,89.84
2023-10-26 00:00:00,88.01
2023-10-25 00:00:00,89.83
2023-10-24 00:00:00,89.83
2023-10-23 00:00:00,93.03
2023-10-20 00:00:00,88.46
2023-10-19 00:00:00,88.46
2023-10-18 00:00:00,87.095
2023-10-17 00:00:00,87.09
2023-10-16 00:00:00,87.545
2023-10-13 00:00:00,84.81
2023-10-12 00:00:00,86.17
2023-10-11 00:00:00,86.625
2023-10-10 00:00:00,91.145
2023-10-09 00:00:00,88.31
2023-10-06 00:00:00,96.18
2023-10-05 00:00:00,90.185
2023-10-04 00:00:00,93.815
2023-10-03 00:00:00,87.895
2023-10-02 00:00:00,91.93
2023-09-29 00:00:00,99.985
2023-09-28 00:00:00,101.695
2023-09-27 00:00:00,91.94
2023-09-26 00:00:00,89.68
2023-09-25 00:00:00,88.36
2023-09-22 00:00:00,85.58
2023-09-21 00:00:00,89.45
2023-09-20 00:00:00,85.675
2023-09-19 00:00:00,86.3
2023-09-18 00:00:00,90.52
2023-09-15 00:00:00,89.075
2023-09-14 00:00:00,82.11
2023-09-13 00:00:00,91.7
2023-09-12 00:00:00,90.8
2023-09-11 00:00:00,93.835
2023-09-08 00:00:00,90.35
2023-09-07 00:00:00,85.45
2023-09-06 00:00:00,93.62
2023-09-05 00:00:00,86.235
2023-09-04 00:00:00,88.245
2023-09-01 00:00:00,85.49
2023-08-31 00:00:00,87.7
2023-08-30 00:00:00,88.125
2023-08-29 00:00:00,83.12
2023-08-28 00:00:00,89.795
2023-08-25 00:00:00,93.79
2023-08-24 00:00:00,88.285
2023-08-23 00:00:00,85.73
2023-08-22 00:00:00,86.66
2023-08-21 00:00:00,96.155
2023-08-18 00:00:00,92.67
2023-08-17 00:00:00,92.745
2023-08-16 00:00:00,84.47
2023-08-15 00:00:00,90.725
2023-08-14 00:00:00,86.705
2023-08-11 00:00:00,91.75
2023-08-10 00:00:00,85.23
2023-08-09 00:00:00,84.11
2023-08-08 00:00:00,82.92
2023-08-07 00:00:00,81.975
2023-08-04 00:00:00,84.11
2023-08-03 00:00:00,83.9
2023-08-02 00:00:00,79.89
2023-08-01 00:00:00,85.085
2023-07-31 00:00:00,81.825
2023-07-28 00:00:00,80.885
2023-07-27 00:00:00,83.19
2023-07-26 00:00:00,83.18
2023-07-25 00:00:00,85.835
2023-07-24 00:00:00,86.48
2023-07-21 00:00:00,90.22
2023-07-20 00:00:00,99.865
2023-07-19 00:00:00,98.635
2023-07-18 00:00:00,95.515
2023-07-17 00:00:00,95.61
2023-07-14 00:00:00,98.905
2023-07-13 00:00:00,99.855
2023-07-12 00:00:00,100.365
2023-07-11 00:00:00,103.525
2023-07-10 00:00:00,103.27
2023-07-07 00:00:00,98.105
2023-07-06 00:00:00,102.855
2023-07-05 00:00:00,100.56
2023-07-04 00:00:00,102.145
2023-07-03 00:00:00,111.68
2023-06-30 00:00:00,106.81
2023-06-29 00:00:00,117.685
2023-06-28 00:00:00,117.09
2023-06-27 00:00:00,117.625
2023-06-26 00:00:00,117.235
2023-06-23 00:00:00,116.435
2023-06-22 00:00:00,117.215
2023-06-21 00:00:00,110.92
2023-06-20 00:00:00,114.77
2023-06-19 00:00:00,114.135
2023-06-16 00:00:00,118.67
2023-06-15 00:00:00,120.17
2023-06-14 00:00:00,109.6
2023-06-13 00:00:00,114.77
2023-06-12 00:00:00,109.355
2023-06-09 00:00:00,109.305
2023-06-08 00:00:00,108.165
2023-06-07 00:00:00,107.315
2023-06-06 00:00:00,108.47
2023-06-05 00:00:00,113.935
2023-06-02 00:00:00,114.57
2023-06-01 00:00:00,105.11
2023-05-31 00:00:00,110.88
2023-05-30 00:00:00,110.52
2023-05-29 00:00:00,110.775
2023-05-26 00:00:00,111.68
2023-05-25 00:00:00,113.65
2023-05-24 00:00:00,109.335
2023-05-23 00:00:00,109.435
2023-05-22 00:00:00,111.22
2023-05-19 00:00:00,103.12
2023-05-18 00:00:00,114.97
2023-05-17 00:00:00,112.665
2023-05-16 00:00:00,109.97
2023-05-15 00:00:00,101.84
2023-05-12 00:00:00,102.43
2023-05-11 00:00:00,102.66
2023-05-10 00:00:00,98.385
2023-05-09 00:00:00,99.29
2023-05-08 00:00:00,99.075
2023-05-05 00:00:00,98.68
2023-05-04 00:00:00,99.13
2023-05-03 00:00:00,97.73
2023-05-02 00:00:00,96.825
2023-05-01 00:00:00,97.46
2023-04-28 00:00:00,96.935
2023-04-27 00:00:00,90.105
2023-04-26 00:00:00,90.12
2023-04-25 00:00:00,88.44
2023-04-24 00:00:00,88.31
2023-04-21 00:00:00,88.215
2023-04-20 00:00:00,86.65
2023-04-19 00:00:00,85.93
2023-04-18 00:00:00,85.62
2023-04-17 00:00:00,86.79
2023-04-14 00:00:00,87.855
2023-04-13 00:00:00,83.475
2023-04-12 00:00:00,82.085
2023-04-11 00:00:00,83.215
2023-04-10 00:00:00,85.05
2023-04-07 00:00:00,87.26
2023-04-06 00:00:00,88.08
2023-04-05 00:00:00,82.765
2023-04-04 00:00:00,81.375
2023-04-03 00:00:00,90.1
2023-03-31 00:00:00,90.635
2023-03-30 00:00:00,128.55
2023-03-29 00:00:00,132.585
2023-03-28 00:00:00,135.115
2023-03-27 00:00:00,136.03
2023-03-24 00:00:00,80.825
2023-03-23 00:00:00,79.53
2023-03-22 00:00:00,76.98
2023-03-21 00:00:00,77.56
2023-03-20 00:00:00,81.865
2023-03-17 00:00:00,76.505
2023-03-16 00:00:00,80.27
2023-03-15 00:00:00,66.27
2023-03-14 00:00:00,58.695
2023-03-13 00:00:00,58.105
2023-03-10 00:00:00,53.26
2023-03-09 00:00:00,53.1
2023-03-08 00:00:00,52.155
2023-03-07 00:00:00,53.6
2023-03-06 00:00:00,54.635
2023-03-03 00:00:00,54.695
2023-03-02 00:00:00,55.065
2023-03-01 00:00:00,54.71
2023-02-28 00:00:00,54.875
2023-02-27 00:00:00,56.2
2023-02-24 00:00:00,54.49
2023-02-23 00:00:00,56.37
2023-02-22 00:00:00,55.17
2023-02-21 00:00:00,53.275
2023-02-20 00:00:00,52.045
2023-02-17 00:00:00,51.885
2023-02-16 00:00:00,53.19
2023-02-15 00:00:00,52.625
2023-02-14 00:00:00,54.3
2023-02-13 00:00:00,54.07
2023-02-10 00:00:00,51.855
2023-02-09 00:00:00,52.75
2023-02-08 00:00:00,52.46
2023-02-07 00:00:00,52.46
2023-02-06 00:00:00,50.435
2023-02-03 00:00:00,49.925
2023-02-02 00:00:00,54.16
2023-02-01 00:00:00,55.19
2023-01-31 00:00:00,55.26
2023-01-30 00:00:00,54.38
2023-01-27 00:00:00,54.4
2023-01-26 00:00:00,56.025
2023-01-25 00:00:00,54.945
2023-01-24 00:00:00,55
2023-01-23 00:00:00,56.71
2023-01-20 00:00:00,56.59
2023-01-19 00:00:00,54.085
2023-01-18 00:00:00,54.56
2023-01-17 00:00:00,54.89
2023-01-16 00:00:00,55.145
2023-01-13 00:00:00,54.235
2023-01-12 00:00:00,55.625
2023-01-11 00:00:00,56.49
2023-01-10 00:00:00,54.515
2023-01-09 00:00:00,56.22
2023-01-06 00:00:00,58.95
2023-01-05 00:00:00,60.295
2023-01-04 00:00:00,61.69
2023-01-03 00:00:00,60.08
2023-01-02 00:00:00,61.68
2022-12-30 00:00:00,62.475
2022-12-29 00:00:00,63.055
2022-12-28 00:00:00,64.29
2022-12-27 00:00:00,64.775
2022-12-26 00:00:00,64.28
2022-12-23 00:00:00,64.42
2022-12-22 00:00:00,67.58
2022-12-21 00:00:00,67.61
2022-12-20 00:00:00,66.77
2022-12-19 00:00:00,66.14
2022-12-16 00:00:00,61.63
2022-12-15 00:00:00,57.715
2022-12-14 00:00:00,57.71
2022-12-13 00:00:00,60.915
2022-12-12 00:00:00,61.245
2022-12-09 00:00:00,63.105
2022-12-08 00:00:00,62.95
2022-12-07 00:00:00,62.88
2022-12-06 00:00:00,61.71
2022-12-05 00:00:00,60.955
2022-12-02 00:00:00,60.16
2022-12-01 00:00:00,63.645
2022-11-30 00:00:00,62.56
2022-11-29 00:00:00,63.43
2022-11-28 00:00:00,61.66
2022-11-25 00:00:00,61.73
2022-11-24 00:00:00,61.7
2022-11-23 00:00:00,63.34
2022-11-22 00:00:00,64.695
2022-11-21 00:00:00,64.45
2022-11-18 00:00:00,68.23
2022-11-17 00:00:00,65.93
2022-11-16 00:00:00,64.14
2022-11-15 00:00:00,65.94
2022-11-14 00:00:00,67.625
2022-11-11 00:00:00,67.63
2022-11-10 00:00:00,73.035
2022-11-09 00:00:00,71.125
2022-11-08 00:00:00,71.595
2022-11-07 00:00:00,74.28
2022-11-04 00:00:00,77.13
2022-11-03 00:00:00,75.055
2022-11-02 00:00:00,74.89
2022-11-01 00:00:00,76.94
2022-10-31 00:00:00,75.26
2022-10-28 00:00:00,75.97
2022-10-27 00:00:00,76.755
2022-10-26 00:00:00,78.84
2022-10-25 00:00:00,81.875
2022-10-24 00:00:00,85.03
2022-10-21 00:00:00,91.895
2022-10-20 00:00:00,93.31
2022-10-19 00:00:00,92.78
2022-10-18 00:00:00,94.925
2022-10-17 00:00:00,98.225
2022-10-14 00:00:00,103.155
2022-10-13 00:00:00,102.75
2022-10-12 00:00:00,103.315
2022-10-11 00:00:00,101.595
2022-10-10 00:00:00,98.375
2022-10-07 00:00:00,95.2
2022-10-06 00:00:00,97.08
2022-10-05 00:00:00,92.555
2022-10-04 00:00:00,99.63
2022-10-03 00:00:00,100.03
2022-09-30 00:00:00,103.645
2022-09-29 00:00:00,101.385
2022-09-28 00:00:00,99.735
2022-09-27 00:00:00,98.92
2022-09-26 00:00:00,96.045
2022-09-23 00:00:00,93.155
2022-09-22 00:00:00,90.475
2022-09-21 00:00:00,89.64
2022-09-20 00:00:00,83.895
2022-09-19 00:00:00,79.995
2022-09-16 00:00:00,78.465
2022-09-15 00:00:00,78.11
2022-09-14 00:00:00,78.485
2022-09-13 00:00:00,76.485
2022-09-12 00:00:00,78.255
2022-09-09 00:00:00,80.095
2022-09-08 00:00:00,81.61
2022-09-07 00:00:00,82.565
2022-09-06 00:00:00,82.87
2022-09-05 00:00:00,81.65
2022-09-02 00:00:00,83.89
2022-09-01 00:00:00,82.96
2022-08-31 00:00:00,81.71
2022-08-30 00:00:00,79.71
2022-08-29 00:00:00,79.8
2022-08-26 00:00:00,77.88
2022-08-25 00:00:00,78.48
2022-08-24 00:00:00,79.135
2022-08-23 00:00:00,79.145
2022-08-22 00:00:00,76.255
2022-08-19 00:00:00,74.52
2022-08-18 00:00:00,74.81
2022-08-17 00:00:00,73.805
2022-08-16 00:00:00,72.57
2022-08-15 00:00:00,72.215
2022-08-12 00:00:00,72.905
2022-08-11 00:00:00,74.535
2022-08-10 00:00:00,76.28
2022-08-09 00:00:00,75.185
2022-08-08 00:00:00,76.115
2022-08-05 00:00:00,76.005
2022-08-04 00:00:00,76.26
2022-08-03 00:00:00,77.135
2022-08-02 00:00:00,76.09
2022-08-01 00:00:00,75.76
2022-07-29 00:00:00,77.91
2022-07-28 00:00:00,79.695
2022-07-27 00:00:00,81.04
2022-07-26 00:00:00,77.9
2022-07-25 00:00:00,77.995
2022-07-22 00:00:00,79.69
2022-07-21 00:00:00,79.87
2022-07-20 00:00:00,80.785
2022-07-19 00:00:00,83.685
2022-07-18 00:00:00,91.985
2022-07-15 00:00:00,93.79
2022-07-14 00:00:00,91.59
2022-07-13 00:00:00,91.075
2022-07-12 00:00:00,90.035
2022-07-11 00:00:00,89.265
2022-07-08 00:00:00,89.83
2022-07-07 00:00:00,91.395
2022-07-06 00:00:00,93.145
2022-07-05 00:00:00,89.365
2022-07-04 00:00:00,87.985
2022-07-01 00:00:00,87.425
2022-06-30 00:00:00,84.53
2022-06-29 00:00:00,83.045
2022-06-28 00:00:00,81.41
2022-06-27 00:00:00,81.87
2022-06-24 00:00:00,73.1
2022-06-23 00:00:00,71.885
2022-06-22 00:00:00,70.92
2022-06-21 00:00:00,72.665
2022-06-20 00:00:00,73.215
2022-06-17 00:00:00,73.435
2022-06-16 00:00:00,71.605
2022-06-15 00:00:00,72.615
2022-06-14 00:00:00,72.26
2022-06-13 00:00:00,69.465
2022-06-10 00:00:00,67.775
2022-06-09 00:00:00,66.72
2022-06-08 00:00:00,66.265
2022-06-07 00:00:00,65.855
2022-06-06 00:00:00,66.405
2022-06-03 00:00:00,66.395
2022-06-02 00:00:00,66.375
2022-06-01 00:00:00,66.14
2022-05-31 00:00:00,59.275
2022-05-30 00:00:00,65.56
2022-05-27 00:00:00,66.18
2022-05-26 00:00:00,67.895
2022-05-25 00:00:00,68.92
2022-05-24 00:00:00,68.52
2022-05-23 00:00:00,69.27
2022-05-20 00:00:00,68.945
2022-05-19 00:00:00,68.19
2022-05-18 00:00:00,66.975
2022-05-17 00:00:00,67.63
2022-05-16 00:00:00,67.275
2022-05-13 00:00:00,67.725
2022-05-12 00:00:00,67.58
2022-05-11 00:00:00,68.29
2022-05-10 00:00:00,69.37
2022-05-09 00:00:00,66.99
2022-05-06 00:00:00,66.74
2022-05-05 00:00:00,66.185
2022-05-04 00:00:00,65.345
2022-05-03 00:00:00,62.4
2022-05-02 00:00:00,61.86
2022-04-29 00:00:00,62.145
2022-04-28 00:00:00,61.225
2022-04-27 00:00:00,60.115
2022-04-26 00:00:00,59.18
2022-04-25 00:00:00,58.61
2022-04-22 00:00:00,55.985
2022-04-21 00:00:00,56.595
2022-04-20 00:00:00,57.975
2022-04-19 00:00:00,56.49
2022-04-18 00:00:00,56.455
2022-04-15 00:00:00,56.51
2022-04-14 00:00:00,57.335
2022-04-13 00:00:00,56.045
2022-04-12 00:00:00,57.085
2022-04-11 00:00:00,56.83
2022-04-08 00:00:00,56.115
2022-04-07 00:00:00,55.765
2022-04-06 00:00:00,53.7
2022-04-05 00:00:00,51.17
2022-04-04 00:00:00,51.765
2022-04-01 00:00:00,51.5
2022-03-31 00:00:00,51.925
2022-03-30 00:00:00,51.21
2022-03-29 00:00:00,55.665
2022-03-28 00:00:00,57.015
2022-03-25 00:00:00,57.415
2022-03-24 00:00:00,56.98
2022-03-23 00:00:00,60.505
2022-03-22 00:00:00,60.245
2022-03-21 00:00:00,60.73
2022-03-18 00:00:00,56.16
2022-03-17 00:00:00,58.635
2022-03-16 00:00:00,63.82
2022-03-15 00:00:00,64.18
2022-03-14 00:00:00,64.595
2022-03-11 00:00:00,64.92
2022-03-10 00:00:00,62.59
2022-03-09 00:00:00,70.005
2022-03-08 00:00:00,71.89
2022-03-07 00:00:00,68.32
2022-03-04 00:00:00,63.23
2022-03-03 00:00:00,60.92
2022-03-02 00:00:00,60.38
2022-03-01 00:00:00,57.35
2022-02-28 00:00:00,55.22
2022-02-25 00:00:00,59.605
2022-02-24 00:00:00,57.685
2022-02-23 00:00:00,56.645
2022-02-22 00:00:00,56.07
2022-02-21 00:00:00,55.6
2022-02-18 00:00:00,54.31
2022-02-17 00:00:00,52.98
2022-02-16 00:00:00,52.67
2022-02-15 00:00:00,54.965
2022-02-14 00:00:00,53.12
2022-02-11 00:00:00,52.225
2022-02-10 00:00:00,49.985
2022-02-09 00:00:00,51.175
2022-02-08 00:00:00,53.215
2022-02-07 00:00:00,52.925
2022-02-04 00:00:00,49.615
2022-02-03 00:00:00,45.885
2022-02-02 00:00:00,46.815
2022-02-01 00:00:00,47.985
2022-01-31 00:00:00,48.32
2022-01-28 00:00:00,46.515
2022-01-27 00:00:00,45.83
2022-01-26 00:00:00,46.71
2022-01-25 00:00:00,47.175
2022-01-24 00:00:00,45.14
2022-01-21 00:00:00,43.94
2022-01-20 00:00:00,43.87
2022-01-19 00:00:00,44.22
2022-01-18 00:00:00,43.095
2022-01-17 00:00:00,42.62
2022-01-14 00:00:00,41.65
2022-01-13 00:00:00,41.01
2022-01-12 00:00:00,41.875
2022-01-11 00:00:00,42.15
2022-01-10 00:00:00,41.63
2022-01-07 00:00:00,40.54
2022-01-06 00:00:00,39.47
2022-01-05 00:00:00,38.905
2022-01-04 00:00:00,38.785
2022-01-03 00:00:00,38.785
2021-12-31 00:00:00,39.175
2021-12-30 00:00:00,39.41
2021-12-29 00:00:00,38.96
2021-12-28 00:00:00,38.95
2021-12-27 00:00:00,40.04
2021-12-24 00:00:00,40.015
2021-12-23 00:00:00,40.575
2021-12-22 00:00:00,41.115
2021-12-21 00:00:00,41.11
2021-12-20 00:00:00,41.285
2021-12-17 00:00:00,41.955
2021-12-16 00:00:00,41.965
2021-12-15 00:00:00,42.455
2021-12-14 00:00:00,38.2
2021-12-13 00:00:00,37.905
2021-12-10 00:00:00,38.51
2021-12-09 00:00:00,39.105
2021-12-08 00:00:00,39.155
2021-12-07 00:00:00,41.505
2021-12-06 00:00:00,41.62
2021-12-03 00:00:00,41.645
2021-12-02 00:00:00,40.715
2021-12-01 00:00:00,41.755
2021-11-30 00:00:00,41.2
2021-11-29 00:00:00,42.37
2021-11-26 00:00:00,39.785
2021-11-25 00:00:00,38.27
2021-11-24 00:00:00,37.685
2021-11-23 00:00:00,36.585
2021-11-22 00:00:00,36.595
2021-11-19 00:00:00,35.925
2021-11-18 00:00:00,36.22
2021-11-17 00:00:00,35.845
2021-11-16 00:00:00,35.845
2021-11-15 00:00:00,35.705
2021-11-12 00:00:00,35.725
2021-11-11 00:00:00,35
2021-11-10 00:00:00,34.815
2021-11-09 00:00:00,34.165
2021-11-08 00:00:00,34.2
2021-11-05 00:00:00,35.045
2021-11-04 00:00:00,36.065
2021-11-03 00:00:00,36.58
2021-11-02 00:00:00,37.115
2021-11-01 00:00:00,36.79
2021-10-29 00:00:00,35.58
2021-10-28 00:00:00,34.725
2021-10-27 00:00:00,34.725
2021-10-26 00:00:00,35.415
2021-10-25 00:00:00,35.245
2021-10-22 00:00:00,35.485
2021-10-21 00:00:00,35.195
2021-10-20 00:00:00,35.38
