Date,SEB
2023-10-18 00:00:00,161.58
2023-10-17 00:00:00,160.65
2023-10-16 00:00:00,159.92
2023-10-13 00:00:00,160.665
2023-10-12 00:00:00,157.145
2023-10-11 00:00:00,159.6
2023-10-10 00:00:00,158.93
2023-10-09 00:00:00,159.65
2023-10-06 00:00:00,166.895
2023-10-05 00:00:00,161.83
2023-10-04 00:00:00,159.68
2023-10-03 00:00:00,156.24
2023-10-02 00:00:00,154.33
2023-09-29 00:00:00,153.965
2023-09-28 00:00:00,153.475
2023-09-27 00:00:00,153.22
2023-09-26 00:00:00,155.185
2023-09-25 00:00:00,152.77
2023-09-22 00:00:00,152
2023-09-21 00:00:00,152
2023-09-20 00:00:00,150.96
2023-09-19 00:00:00,140
2023-09-18 00:00:00,140
2023-09-15 00:00:00,141.295
2023-09-14 00:00:00,141.845
2023-09-13 00:00:00,143.23
2023-09-12 00:00:00,141.235
2023-09-11 00:00:00,142.055
2023-09-08 00:00:00,144
2023-09-07 00:00:00,143.96
2023-09-06 00:00:00,144.02
2023-09-05 00:00:00,143.1
2023-09-04 00:00:00,142.85
2023-09-01 00:00:00,145.61
2023-08-31 00:00:00,143.71
2023-08-30 00:00:00,141.09
2023-08-29 00:00:00,143.65
2023-08-28 00:00:00,145.09
2023-08-25 00:00:00,145.11
2023-08-24 00:00:00,145.16
2023-08-23 00:00:00,147.73
2023-08-22 00:00:00,143.52
2023-08-21 00:00:00,148.62
2023-08-18 00:00:00,145.79
2023-08-17 00:00:00,141.22
2023-08-16 00:00:00,144.83
2023-08-15 00:00:00,146.08
2023-08-14 00:00:00,146.89
2023-08-11 00:00:00,145.81
2023-08-10 00:00:00,152.73
2023-08-09 00:00:00,151.16
2023-08-08 00:00:00,151.08
2023-08-07 00:00:00,151.45
2023-08-04 00:00:00,152.21
2023-08-03 00:00:00,150.98
2023-08-02 00:00:00,154.045
2023-08-01 00:00:00,151.53
2023-07-31 00:00:00,150.51
2023-07-28 00:00:00,151.66
2023-07-27 00:00:00,153.51
2023-07-26 00:00:00,156.24
2023-07-25 00:00:00,157.78
2023-07-24 00:00:00,155.79
2023-07-21 00:00:00,157.585
2023-07-20 00:00:00,159.21
2023-07-19 00:00:00,165.42
2023-07-18 00:00:00,173.57
2023-07-17 00:00:00,172.68
2023-07-14 00:00:00,174.17
2023-07-13 00:00:00,171.34
2023-07-12 00:00:00,173.965
2023-07-11 00:00:00,191.72
2023-07-10 00:00:00,194.2
2023-07-07 00:00:00,195.465
2023-07-06 00:00:00,196.31
2023-07-05 00:00:00,194.255
2023-07-04 00:00:00,196.975
2023-07-03 00:00:00,190.525
2023-06-30 00:00:00,195.835
2023-06-29 00:00:00,204.89
2023-06-28 00:00:00,202.85
2023-06-27 00:00:00,204.665
2023-06-26 00:00:00,208.135
2023-06-23 00:00:00,210.19
2023-06-22 00:00:00,209.175
2023-06-21 00:00:00,210.675
2023-06-20 00:00:00,209.56
2023-06-19 00:00:00,210.815
2023-06-16 00:00:00,206.265
2023-06-15 00:00:00,209.405
2023-06-14 00:00:00,210.29
2023-06-13 00:00:00,212.155
2023-06-12 00:00:00,211.56
2023-06-09 00:00:00,210.51
2023-06-08 00:00:00,211.67
2023-06-07 00:00:00,211.68
2023-06-06 00:00:00,213.55
2023-06-05 00:00:00,213.82
2023-06-02 00:00:00,213.99
2023-06-01 00:00:00,215.11
2023-05-31 00:00:00,215.15
2023-05-30 00:00:00,215.865
2023-05-29 00:00:00,216.17
2023-05-26 00:00:00,215.89
2023-05-25 00:00:00,215.13
2023-05-24 00:00:00,216.595
2023-05-23 00:00:00,218.005
2023-05-22 00:00:00,217.015
2023-05-19 00:00:00,218.735
2023-05-18 00:00:00,225
2023-05-17 00:00:00,225
2023-05-16 00:00:00,225
2023-05-15 00:00:00,225
2023-05-12 00:00:00,225
2023-05-11 00:00:00,225
2023-05-10 00:00:00,225.14
2023-05-09 00:00:00,225
2023-05-08 00:00:00,211.3
2023-05-05 00:00:00,211.585
2023-05-04 00:00:00,209.355
2023-05-03 00:00:00,205.675
2023-05-02 00:00:00,207.505
2023-05-01 00:00:00,208.63
2023-04-28 00:00:00,207.75
2023-04-27 00:00:00,205.19
2023-04-26 00:00:00,200.73
2023-04-25 00:00:00,203.185
2023-04-24 00:00:00,199.96
2023-04-21 00:00:00,200.56
2023-04-20 00:00:00,198.185
2023-04-19 00:00:00,198.54
2023-04-18 00:00:00,195.49
2023-04-17 00:00:00,192.47
2023-04-14 00:00:00,191.27
2023-04-13 00:00:00,189.845
2023-04-12 00:00:00,190.85
2023-04-11 00:00:00,194.145
2023-04-10 00:00:00,187.205
2023-04-07 00:00:00,186.245
2023-04-06 00:00:00,186.62
2023-04-05 00:00:00,175.58
2023-04-04 00:00:00,157.05
2023-04-03 00:00:00,170.4
2023-03-31 00:00:00,156.78
2023-03-30 00:00:00,128.12
2023-03-29 00:00:00,128.915
2023-03-28 00:00:00,129.99
2023-03-27 00:00:00,135.665
2023-03-24 00:00:00,135.575
2023-03-23 00:00:00,133.11
2023-03-22 00:00:00,134.805
2023-03-21 00:00:00,137.415
2023-03-20 00:00:00,132.32
2023-03-17 00:00:00,125.69
2023-03-16 00:00:00,128.66
2023-03-15 00:00:00,127.195
2023-03-14 00:00:00,126.635
2023-03-13 00:00:00,126.635
2023-03-10 00:00:00,127.04
2023-03-09 00:00:00,125
2023-03-08 00:00:00,125
2023-03-07 00:00:00,125
2023-03-06 00:00:00,125.025
2023-03-03 00:00:00,125.755
2023-03-02 00:00:00,127.09
2023-03-01 00:00:00,127.91
2023-02-28 00:00:00,129.615
2023-02-27 00:00:00,130.955
2023-02-24 00:00:00,133.925
2023-02-23 00:00:00,132.695
2023-02-22 00:00:00,135.635
2023-02-21 00:00:00,139.165
2023-02-20 00:00:00,134.67
2023-02-17 00:00:00,139.96
2023-02-16 00:00:00,143.045
2023-02-15 00:00:00,140
2023-02-14 00:00:00,139.36
2023-02-13 00:00:00,137.87
2023-02-10 00:00:00,141.53
2023-02-09 00:00:00,138.29
2023-02-08 00:00:00,138.385
2023-02-07 00:00:00,139.495
2023-02-06 00:00:00,132.68
2023-02-03 00:00:00,135.815
2023-02-02 00:00:00,137.735
2023-02-01 00:00:00,143.49
2023-01-31 00:00:00,142.13
2023-01-30 00:00:00,138.635
2023-01-27 00:00:00,141.17
2023-01-26 00:00:00,137.99
2023-01-25 00:00:00,141.365
2023-01-24 00:00:00,138.575
2023-01-23 00:00:00,142.16
2023-01-20 00:00:00,135.785
2023-01-19 00:00:00,146.22
2023-01-18 00:00:00,144.135
2023-01-17 00:00:00,140.925
2023-01-16 00:00:00,146.41
2023-01-13 00:00:00,145.855
2023-01-12 00:00:00,138.305
2023-01-11 00:00:00,138.095
2023-01-10 00:00:00,141.715
2023-01-09 00:00:00,143.835
2023-01-06 00:00:00,144.575
2023-01-05 00:00:00,148.125
2023-01-04 00:00:00,150.945
2023-01-03 00:00:00,151.035
2023-01-02 00:00:00,141.98
2022-12-30 00:00:00,142.92
2022-12-29 00:00:00,144.915
2022-12-28 00:00:00,144.995
2022-12-27 00:00:00,144.945
2022-12-26 00:00:00,144.98
2022-12-23 00:00:00,145.99
2022-12-22 00:00:00,152.74
2022-12-21 00:00:00,147.995
2022-12-20 00:00:00,153.435
2022-12-19 00:00:00,152.365
2022-12-16 00:00:00,141.155
2022-12-15 00:00:00,144.065
2022-12-14 00:00:00,145.85
2022-12-13 00:00:00,139.615
2022-12-12 00:00:00,144.36
2022-12-09 00:00:00,144.11
2022-12-08 00:00:00,147.935
2022-12-07 00:00:00,139.665
2022-12-06 00:00:00,144.915
2022-12-05 00:00:00,145.05
2022-12-02 00:00:00,140.485
2022-12-01 00:00:00,143.495
2022-11-30 00:00:00,145.395
2022-11-29 00:00:00,144.055
2022-11-28 00:00:00,141.345
2022-11-25 00:00:00,145.05
2022-11-24 00:00:00,148.3
2022-11-23 00:00:00,141.615
2022-11-22 00:00:00,148.565
2022-11-21 00:00:00,147.8
2022-11-18 00:00:00,148
2022-11-17 00:00:00,148.49
2022-11-16 00:00:00,146.955
2022-11-15 00:00:00,146.95
2022-11-14 00:00:00,148.715
2022-11-11 00:00:00,149.19
2022-11-10 00:00:00,149.915
2022-11-09 00:00:00,149.935
2022-11-08 00:00:00,149.995
2022-11-07 00:00:00,150.045
2022-11-04 00:00:00,150.135
2022-11-03 00:00:00,146.97
2022-11-02 00:00:00,146.945
2022-11-01 00:00:00,147.055
2022-10-31 00:00:00,147.08
2022-10-28 00:00:00,146.825
2022-10-27 00:00:00,146.98
2022-10-26 00:00:00,146.795
2022-10-25 00:00:00,147.9
2022-10-24 00:00:00,147.97
2022-10-21 00:00:00,147.97
2022-10-20 00:00:00,150.17
2022-10-19 00:00:00,148.985
2022-10-18 00:00:00,152.785
2022-10-17 00:00:00,152.195
2022-10-14 00:00:00,153.285
2022-10-13 00:00:00,155.55
2022-10-12 00:00:00,152.79
2022-10-11 00:00:00,153
2022-10-10 00:00:00,153.165
2022-10-07 00:00:00,153.12
2022-10-06 00:00:00,155.18
2022-10-05 00:00:00,154.785
2022-10-04 00:00:00,154.78
2022-10-03 00:00:00,154.75
2022-09-30 00:00:00,155.045
2022-09-29 00:00:00,149.435
2022-09-28 00:00:00,147.62
2022-09-27 00:00:00,150.39
2022-09-26 00:00:00,147.79
2022-09-23 00:00:00,147.2
2022-09-22 00:00:00,146.52
2022-09-21 00:00:00,146.4
2022-09-20 00:00:00,147.32
2022-09-19 00:00:00,141.13
2022-09-16 00:00:00,142.985
2022-09-15 00:00:00,142.83
2022-09-14 00:00:00,143.515
2022-09-13 00:00:00,143.32
2022-09-12 00:00:00,143.05
2022-09-09 00:00:00,144.04
2022-09-08 00:00:00,142.26
2022-09-07 00:00:00,143.42
2022-09-06 00:00:00,143.215
2022-09-05 00:00:00,143.165
2022-09-02 00:00:00,143.275
2022-09-01 00:00:00,142.8
2022-08-31 00:00:00,142.82
2022-08-30 00:00:00,141.285
2022-08-29 00:00:00,139.54
2022-08-26 00:00:00,141.325
2022-08-25 00:00:00,141.465
2022-08-24 00:00:00,141.08
2022-08-23 00:00:00,140.365
2022-08-22 00:00:00,139.2
2022-08-19 00:00:00,136.85
2022-08-18 00:00:00,139.24
2022-08-17 00:00:00,138.955
2022-08-16 00:00:00,138.84
2022-08-15 00:00:00,140.655
2022-08-12 00:00:00,137.5
2022-08-11 00:00:00,139
2022-08-10 00:00:00,139.08
2022-08-09 00:00:00,140.84
2022-08-08 00:00:00,136.215
2022-08-05 00:00:00,137.86
2022-08-04 00:00:00,141.945
2022-08-03 00:00:00,146.325
2022-08-02 00:00:00,141.62
2022-08-01 00:00:00,145.6
2022-07-29 00:00:00,140.97
2022-07-28 00:00:00,144.33
2022-07-27 00:00:00,144.65
2022-07-26 00:00:00,143.21
2022-07-25 00:00:00,145.35
2022-07-22 00:00:00,142.88
2022-07-21 00:00:00,143.625
2022-07-20 00:00:00,144.47
2022-07-19 00:00:00,147.715
2022-07-18 00:00:00,147.7
2022-07-15 00:00:00,148.145
2022-07-14 00:00:00,148.765
2022-07-13 00:00:00,144.325
2022-07-12 00:00:00,145.595
2022-07-11 00:00:00,148.235
2022-07-08 00:00:00,145.965
2022-07-07 00:00:00,145.38
2022-07-06 00:00:00,148.355
2022-07-05 00:00:00,142.85
2022-07-04 00:00:00,130.735
2022-07-01 00:00:00,130.695
2022-06-30 00:00:00,129.395
2022-06-29 00:00:00,123.85
2022-06-28 00:00:00,122.63
2022-06-27 00:00:00,122.99
2022-06-24 00:00:00,123.395
2022-06-23 00:00:00,122.02
2022-06-22 00:00:00,119.075
2022-06-21 00:00:00,118.92
2022-06-20 00:00:00,120.065
2022-06-17 00:00:00,120.905
2022-06-16 00:00:00,121.29
2022-06-15 00:00:00,117.79
2022-06-14 00:00:00,118.59
2022-06-13 00:00:00,116.8
2022-06-10 00:00:00,118.215
2022-06-09 00:00:00,117.5
2022-06-08 00:00:00,118.61
2022-06-07 00:00:00,119.04
2022-06-06 00:00:00,118.185
2022-06-03 00:00:00,119.4
2022-06-02 00:00:00,119.1
2022-06-01 00:00:00,119.7
2022-05-31 00:00:00,119.015
2022-05-30 00:00:00,118.325
2022-05-27 00:00:00,119.515
2022-05-26 00:00:00,119.395
2022-05-25 00:00:00,118.52
2022-05-24 00:00:00,118.445
2022-05-23 00:00:00,119.22
2022-05-20 00:00:00,118.29
2022-05-19 00:00:00,118.57
2022-05-18 00:00:00,115.78
2022-05-17 00:00:00,115.81
2022-05-16 00:00:00,115.45
2022-05-13 00:00:00,115.72
2022-05-12 00:00:00,115.42
2022-05-11 00:00:00,114.445
2022-05-10 00:00:00,115.69
2022-05-09 00:00:00,117.09
2022-05-06 00:00:00,113.63
2022-05-05 00:00:00,108.755
2022-05-04 00:00:00,108.625
2022-05-03 00:00:00,109.06
2022-05-02 00:00:00,107.205
2022-04-29 00:00:00,109.095
2022-04-28 00:00:00,109.335
2022-04-27 00:00:00,108.75
2022-04-26 00:00:00,106.235
2022-04-25 00:00:00,106.605
2022-04-22 00:00:00,105.335
2022-04-21 00:00:00,107.435
2022-04-20 00:00:00,107.05
2022-04-19 00:00:00,108.35
2022-04-18 00:00:00,107.58
2022-04-15 00:00:00,107.085
2022-04-14 00:00:00,107.105
2022-04-13 00:00:00,107.41
2022-04-12 00:00:00,106.795
2022-04-11 00:00:00,107
2022-04-08 00:00:00,107.475
2022-04-07 00:00:00,108.08
2022-04-06 00:00:00,107.485
2022-04-05 00:00:00,106.09
2022-04-04 00:00:00,105.325
2022-04-01 00:00:00,105.825
2022-03-31 00:00:00,105.585
2022-03-30 00:00:00,105.435
2022-03-29 00:00:00,105.495
2022-03-28 00:00:00,108.975
2022-03-25 00:00:00,107.735
2022-03-24 00:00:00,110.02
2022-03-23 00:00:00,109.15
2022-03-22 00:00:00,108.825
2022-03-21 00:00:00,109.915
2022-03-18 00:00:00,102.075
2022-03-17 00:00:00,102.605
2022-03-16 00:00:00,101.875
2022-03-15 00:00:00,101.955
2022-03-14 00:00:00,98.78
2022-03-11 00:00:00,100.21
2022-03-10 00:00:00,102.565
2022-03-09 00:00:00,102.455
2022-03-08 00:00:00,102.855
