Date,SWED
2024-03-11 00:00:00,120.18
2024-03-08 00:00:00,119.515
2024-03-07 00:00:00,120.435
2024-03-06 00:00:00,117.64
2024-03-05 00:00:00,123.08
2024-03-04 00:00:00,123.97
2024-03-01 00:00:00,122.7
2024-02-29 00:00:00,121.05
2024-02-28 00:00:00,123.34
2024-02-27 00:00:00,127.1
2024-02-26 00:00:00,122.07
2024-02-23 00:00:00,121.78
2024-02-22 00:00:00,123.16
2024-02-21 00:00:00,136.07
2024-02-20 00:00:00,124.15
2024-02-19 00:00:00,126.665
2024-02-16 00:00:00,142.12
2024-02-15 00:00:00,134.225
2024-02-14 00:00:00,143.18
2024-02-13 00:00:00,140.84
2024-02-12 00:00:00,138.35
2024-02-09 00:00:00,139.49
2024-02-08 00:00:00,142.145
2024-02-07 00:00:00,142.27
2024-02-06 00:00:00,142.91
2024-02-05 00:00:00,142.65
2024-02-02 00:00:00,141.44
2024-02-01 00:00:00,143.295
2024-01-31 00:00:00,139.855
2024-01-30 00:00:00,139.8
2024-01-29 00:00:00,142.22
2024-01-26 00:00:00,143.62
2024-01-25 00:00:00,135.93
2024-01-24 00:00:00,136.54
2024-01-23 00:00:00,141.455
2024-01-22 00:00:00,142.255
2024-01-19 00:00:00,143.25
2024-01-18 00:00:00,145.08
2024-01-17 00:00:00,146.505
2024-01-16 00:00:00,146.05
2024-01-15 00:00:00,145.29
2024-01-12 00:00:00,145
2024-01-11 00:00:00,143.54
2024-01-10 00:00:00,141.395
2024-01-09 00:00:00,144.46
2024-01-08 00:00:00,145.08
2024-01-05 00:00:00,145.86
2024-01-04 00:00:00,145.48
2024-01-03 00:00:00,145.89
2024-01-02 00:00:00,139.81
2024-01-01 00:00:00,139.94
2023-12-29 00:00:00,138.315
2023-12-28 00:00:00,136.655
2023-12-27 00:00:00,142.84
2023-12-26 00:00:00,142.84
2023-12-25 00:00:00,142.885
2023-12-22 00:00:00,140.41
2023-12-21 00:00:00,137.965
2023-12-20 00:00:00,137.145
2023-12-19 00:00:00,135.59
2023-12-18 00:00:00,136.735
2023-12-15 00:00:00,137.24
2023-12-14 00:00:00,140.33
2023-12-13 00:00:00,145.14
2023-12-12 00:00:00,149.61
2023-12-11 00:00:00,146.31
2023-12-08 00:00:00,148.365
2023-12-07 00:00:00,149.59
2023-12-06 00:00:00,149.65
2023-12-05 00:00:00,150
2023-12-04 00:00:00,150
2023-12-01 00:00:00,154.015
2023-11-30 00:00:00,154.79
2023-11-29 00:00:00,155.725
2023-11-28 00:00:00,160.52
2023-11-27 00:00:00,159.36
2023-11-24 00:00:00,156.015
2023-11-23 00:00:00,158.47
2023-11-22 00:00:00,159.44
2023-11-21 00:00:00,166.29
2023-11-20 00:00:00,164.955
2023-11-17 00:00:00,169.205
2023-11-16 00:00:00,166.77
2023-11-15 00:00:00,173.1
2023-11-14 00:00:00,169.305
2023-11-13 00:00:00,175.48
2023-11-10 00:00:00,176.42
2023-11-09 00:00:00,172.69
2023-11-08 00:00:00,175.28
2023-11-07 00:00:00,173.285
2023-11-06 00:00:00,174.9
2023-11-03 00:00:00,172.13
2023-11-02 00:00:00,172.87
2023-11-01 00:00:00,176.805
2023-10-31 00:00:00,176.59
2023-10-30 00:00:00,178.39
2023-10-27 00:00:00,177.565
2023-10-26 00:00:00,179.11
2023-10-25 00:00:00,179.065
2023-10-24 00:00:00,177.82
2023-10-23 00:00:00,179.01
2023-10-20 00:00:00,181.525
2023-10-19 00:00:00,177.725
2023-10-18 00:00:00,178.48
2023-10-17 00:00:00,180.08
2023-10-16 00:00:00,178.8
2023-10-13 00:00:00,178.655
2023-10-12 00:00:00,176.56
2023-10-11 00:00:00,178.57
2023-10-10 00:00:00,177.96
2023-10-09 00:00:00,179.625
2023-10-06 00:00:00,183.22
2023-10-05 00:00:00,179.91
2023-10-04 00:00:00,177.32
2023-10-03 00:00:00,170.555
2023-10-02 00:00:00,167.19
2023-09-29 00:00:00,167.575
2023-09-28 00:00:00,166.32
2023-09-27 00:00:00,165.7
2023-09-26 00:00:00,168.57
2023-09-25 00:00:00,163.77
2023-09-22 00:00:00,162.495
2023-09-21 00:00:00,162.36
2023-09-20 00:00:00,160.72
2023-09-19 00:00:00,145.76
2023-09-18 00:00:00,147.45
2023-09-15 00:00:00,144.995
2023-09-14 00:00:00,146.36
2023-09-13 00:00:00,151.645
2023-09-12 00:00:00,154.505
2023-09-11 00:00:00,155
2023-09-08 00:00:00,156.4
2023-09-07 00:00:00,153.56
2023-09-06 00:00:00,152.81
2023-09-05 00:00:00,151.94
2023-09-04 00:00:00,151.07
2023-09-01 00:00:00,152.1
2023-08-31 00:00:00,150.245
2023-08-30 00:00:00,149.86
2023-08-29 00:00:00,148.64
2023-08-28 00:00:00,150.96
2023-08-25 00:00:00,148.08
2023-08-24 00:00:00,152.58
2023-08-23 00:00:00,154.81
2023-08-22 00:00:00,152.35
2023-08-21 00:00:00,158.62
2023-08-18 00:00:00,155.79
2023-08-17 00:00:00,151.22
2023-08-16 00:00:00,154.46
2023-08-15 00:00:00,155.67
2023-08-14 00:00:00,157.81
2023-08-11 00:00:00,156.58
2023-08-10 00:00:00,166.05
2023-08-09 00:00:00,166.16
2023-08-08 00:00:00,166.52
2023-08-07 00:00:00,167.03
2023-08-04 00:00:00,168.09
2023-08-03 00:00:00,166.96
2023-08-02 00:00:00,170.28
2023-08-01 00:00:00,168.05
2023-07-31 00:00:00,166.02
2023-07-28 00:00:00,168.33
2023-07-27 00:00:00,171.15
2023-07-26 00:00:00,172.13
2023-07-25 00:00:00,174.72
2023-07-24 00:00:00,171.21
2023-07-21 00:00:00,183
2023-07-20 00:00:00,176.17
2023-07-19 00:00:00,185.28
2023-07-18 00:00:00,198.28
2023-07-17 00:00:00,197.22
2023-07-14 00:00:00,198.67
2023-07-13 00:00:00,194.145
2023-07-12 00:00:00,194.215
2023-07-11 00:00:00,196.675
2023-07-10 00:00:00,203.015
2023-07-07 00:00:00,206.955
2023-07-06 00:00:00,207.935
2023-07-05 00:00:00,204.19
2023-07-04 00:00:00,211.465
2023-07-03 00:00:00,202.19
2023-06-30 00:00:00,203.64
2023-06-29 00:00:00,207.145
2023-06-28 00:00:00,205.67
2023-06-27 00:00:00,206.985
2023-06-26 00:00:00,209.49
2023-06-23 00:00:00,210.19
2023-06-22 00:00:00,209.175
2023-06-21 00:00:00,210.675
2023-06-20 00:00:00,209.56
2023-06-19 00:00:00,210.815
2023-06-16 00:00:00,206.265
2023-06-15 00:00:00,209.405
2023-06-14 00:00:00,210.145
2023-06-13 00:00:00,211.59
2023-06-12 00:00:00,210.605
2023-06-09 00:00:00,208.85
2023-06-08 00:00:00,210.785
2023-06-07 00:00:00,210.8
2023-06-06 00:00:00,212.17
2023-06-05 00:00:00,211.78
2023-06-02 00:00:00,211.51
2023-06-01 00:00:00,213.6
2023-05-31 00:00:00,213.615
2023-05-30 00:00:00,213.815
2023-05-29 00:00:00,216.625
2023-05-26 00:00:00,213.86
2023-05-25 00:00:00,215.13
2023-05-24 00:00:00,216.595
2023-05-23 00:00:00,218.005
2023-05-22 00:00:00,217.015
2023-05-19 00:00:00,218.735
2023-05-18 00:00:00,225
2023-05-17 00:00:00,225
2023-05-16 00:00:00,225
2023-05-15 00:00:00,225
2023-05-12 00:00:00,225
2023-05-11 00:00:00,225
2023-05-10 00:00:00,225
2023-05-09 00:00:00,225
2023-05-08 00:00:00,218.41
2023-05-05 00:00:00,219.43
2023-05-04 00:00:00,219.055
2023-05-03 00:00:00,215.34
2023-05-02 00:00:00,215.765
2023-05-01 00:00:00,218.71
2023-04-28 00:00:00,214.36
2023-04-27 00:00:00,213.49
2023-04-26 00:00:00,210.73
2023-04-25 00:00:00,213.185
2023-04-24 00:00:00,209.96
2023-04-21 00:00:00,210.56
2023-04-20 00:00:00,208.185
2023-04-19 00:00:00,208.54
2023-04-18 00:00:00,206.02
2023-04-17 00:00:00,202.47
