Date,BAY
2021-09-01 00:00:00,36.38
2021-08-31 00:00:00,36.58
2021-08-30 00:00:00,36.75
2021-08-27 00:00:00,36.73
2021-08-26 00:00:00,36.82
2021-08-25 00:00:00,37.03
2021-08-24 00:00:00,36.91
2021-08-23 00:00:00,37.08
2021-08-20 00:00:00,37.26
2021-08-19 00:00:00,37.14
2021-08-18 00:00:00,36.98
2021-08-17 00:00:00,36.98
2021-08-16 00:00:00,36.9
2021-08-13 00:00:00,36.81
2021-08-12 00:00:00,37.04
2021-08-11 00:00:00,37.09
2021-08-10 00:00:00,37.07
2021-08-09 00:00:00,37
2021-08-06 00:00:00,37.01
2021-08-05 00:00:00,37.08
2021-08-04 00:00:00,37.2
2021-08-03 00:00:00,37.32
2021-08-02 00:00:00,37.34
2021-07-30 00:00:00,37.29
2021-07-29 00:00:00,37.29
2021-07-28 00:00:00,37.68
2021-07-27 00:00:00,37.62
2021-07-26 00:00:00,37.29
2021-07-23 00:00:00,37.29
2021-07-22 00:00:00,37.39
2021-07-21 00:00:00,37.83
2021-07-20 00:00:00,38.36
2021-07-19 00:00:00,38.05
2021-07-16 00:00:00,37.41
2021-07-15 00:00:00,37.44
2021-07-14 00:00:00,37.41
2021-07-13 00:00:00,37.37
2021-07-12 00:00:00,37.38
2021-07-09 00:00:00,37.67
2021-07-08 00:00:00,37.75
2021-07-07 00:00:00,36.98
2021-07-06 00:00:00,36.86
2021-07-05 00:00:00,36.53
2021-07-02 00:00:00,36.52
2021-07-01 00:00:00,36.64
2021-06-30 00:00:00,36.54
2021-06-29 00:00:00,36.56
2021-06-28 00:00:00,36.51
2021-06-25 00:00:00,36.79
2021-06-24 00:00:00,36.77
2021-06-23 00:00:00,36.97
2021-06-22 00:00:00,37.25
2021-06-21 00:00:00,37.67
2021-06-18 00:00:00,37.3
2021-06-17 00:00:00,37.4
2021-06-16 00:00:00,37.24
2021-06-15 00:00:00,37.22
2021-06-14 00:00:00,37.23
2021-06-11 00:00:00,37.05
2021-06-10 00:00:00,37.49
2021-06-09 00:00:00,37.42
2021-06-08 00:00:00,37.76
2021-06-07 00:00:00,36.79
2021-06-04 00:00:00,36.71
2021-06-03 00:00:00,36.86
2021-06-02 00:00:00,36.66
2021-06-01 00:00:00,36.75
2021-05-31 00:00:00,36.93
2021-05-28 00:00:00,35.67
2021-05-27 00:00:00,35.93
2021-05-26 00:00:00,36.12
2021-05-25 00:00:00,36.31
2021-05-24 00:00:00,36.73
2021-05-21 00:00:00,36.79
2021-05-20 00:00:00,36.98
2021-05-19 00:00:00,36.93
2021-05-18 00:00:00,36.44
2021-05-17 00:00:00,36.31
2021-05-14 00:00:00,36.45
2021-05-13 00:00:00,36.91
2021-05-12 00:00:00,36.98
2021-05-11 00:00:00,36.73
2021-05-10 00:00:00,35.88
2021-05-07 00:00:00,35.87
2021-05-06 00:00:00,35.94
2021-05-05 00:00:00,35.83
2021-05-04 00:00:00,35.74
2021-05-03 00:00:00,35.61
2021-04-30 00:00:00,35.71
2021-04-29 00:00:00,36.09
2021-04-28 00:00:00,36.33
2021-04-27 00:00:00,73.46
2021-04-26 00:00:00,73.46
2021-04-23 00:00:00,73.46
2021-04-22 00:00:00,73.46
2021-04-21 00:00:00,73.46
2021-04-20 00:00:00,73.46
2021-04-19 00:00:00,73.46
2021-04-16 00:00:00,73.46
2021-04-15 00:00:00,73.46
2021-04-14 00:00:00,73.46
2021-04-13 00:00:00,73.46
2021-04-12 00:00:00,73.46
2021-04-09 00:00:00,73.46
2021-04-08 00:00:00,73.46
2021-04-07 00:00:00,73.46
2021-04-06 00:00:00,73.46
2021-04-05 00:00:00,73.46
2021-04-02 00:00:00,73.46
2021-04-01 00:00:00,73.46
2021-03-31 00:00:00,73.46
2021-03-30 00:00:00,73.46
2021-03-29 00:00:00,73.46
2021-03-26 00:00:00,73.46
2021-03-25 00:00:00,73.46
2021-03-24 00:00:00,73.46
2021-03-23 00:00:00,74.66
2021-03-22 00:00:00,71.9
2021-03-19 00:00:00,67.23
2021-03-18 00:00:00,67.23
2021-03-17 00:00:00,67.23
2021-03-16 00:00:00,67.23
2021-03-15 00:00:00,67.23
2021-03-12 00:00:00,67.23
2021-03-11 00:00:00,67.23
2021-03-10 00:00:00,67.23
2021-03-09 00:00:00,67.23
2021-03-08 00:00:00,67.23
2021-03-05 00:00:00,67.23
2021-03-04 00:00:00,67.23
2021-03-03 00:00:00,67.23
2021-03-02 00:00:00,67.23
2021-03-01 00:00:00,67.23
2021-02-26 00:00:00,67.23
2021-02-25 00:00:00,67.23
2021-02-24 00:00:00,67.23
2021-02-23 00:00:00,67.23
2021-02-22 00:00:00,67.23
2021-02-19 00:00:00,67.23
2021-02-18 00:00:00,67.23
2021-02-17 00:00:00,67.23
2021-02-16 00:00:00,67.23
2021-02-15 00:00:00,67.23
2021-02-12 00:00:00,67.23
2021-02-11 00:00:00,67.23
2021-02-10 00:00:00,67.23
2021-02-09 00:00:00,67.23
2021-02-08 00:00:00,67.23
2021-02-05 00:00:00,67.23
2021-02-04 00:00:00,67.23
2021-02-03 00:00:00,67.23
2021-02-02 00:00:00,67.23
2021-02-01 00:00:00,67.73
2021-01-29 00:00:00,67.73
2021-01-28 00:00:00,67.73
2021-01-27 00:00:00,67.73
2021-01-26 00:00:00,67.73
2021-01-25 00:00:00,67.73
2021-01-22 00:00:00,67.74
2021-01-21 00:00:00,67.74
2021-01-20 00:00:00,67.73
2021-01-19 00:00:00,67.74
2021-01-18 00:00:00,67.74
2021-01-15 00:00:00,67.73
2021-01-14 00:00:00,67.73
2021-01-13 00:00:00,67.73
2021-01-12 00:00:00,67.73
2021-01-11 00:00:00,67.73
2021-01-08 00:00:00,67.71
2021-01-07 00:00:00,67.69
2021-01-06 00:00:00,67.65
2021-01-05 00:00:00,67.65
2021-01-04 00:00:00,69.19
2021-01-01 00:00:00,67.76
2020-12-31 00:00:00,67.76
2020-12-30 00:00:00,67.89
2020-12-29 00:00:00,67.69
2020-12-28 00:00:00,69.19
2020-12-25 00:00:00,67.69
2020-12-24 00:00:00,67.65
2020-12-23 00:00:00,67.55
2020-12-22 00:00:00,67.73
2020-12-21 00:00:00,67.73
2020-12-18 00:00:00,67.73
2020-12-17 00:00:00,67.73
2020-12-16 00:00:00,67.73
2020-12-15 00:00:00,67.73
2020-12-14 00:00:00,67.73
2020-12-11 00:00:00,67.73
2020-12-10 00:00:00,67.73
2020-12-09 00:00:00,67.73
2020-12-08 00:00:00,67.73
2020-12-07 00:00:00,67.73
2020-12-04 00:00:00,67.72
2020-12-03 00:00:00,62.71
2020-12-02 00:00:00,62.68
2020-12-01 00:00:00,62.64
2020-11-30 00:00:00,62.55
2020-11-27 00:00:00,62.73
2020-11-26 00:00:00,62.73
2020-11-25 00:00:00,62.73
2020-11-24 00:00:00,62.72
2020-11-23 00:00:00,62.71
2020-11-20 00:00:00,62.69
2020-11-19 00:00:00,62.64
2020-11-18 00:00:00,62.55
2020-11-17 00:00:00,62.73
2020-11-16 00:00:00,62.73
2020-11-13 00:00:00,62.73
2020-11-12 00:00:00,62.73
2020-11-11 00:00:00,62.73
2020-11-10 00:00:00,67.24
2020-11-09 00:00:00,67.24
2020-11-06 00:00:00,67.25
2020-11-05 00:00:00,67.26
2020-11-04 00:00:00,67.3
2020-11-03 00:00:00,67.41
2020-11-02 00:00:00,67.22
2020-10-30 00:00:00,67.21
2020-10-29 00:00:00,67.18
2020-10-28 00:00:00,67.12
2020-10-27 00:00:00,67.01
2020-10-26 00:00:00,66.95
2020-10-23 00:00:00,66.83
2020-10-22 00:00:00,66.6
2020-10-21 00:00:00,66.3
2020-10-20 00:00:00,66.31
2020-10-19 00:00:00,65.69
2020-10-16 00:00:00,65.69
2020-10-15 00:00:00,65.69
2020-10-14 00:00:00,65.69
2020-10-13 00:00:00,65.69
2020-10-12 00:00:00,65.69
2020-10-09 00:00:00,65.69
2020-10-08 00:00:00,65.68
2020-10-07 00:00:00,65.68
2020-10-06 00:00:00,65.69
2020-10-05 00:00:00,65.68
2020-10-02 00:00:00,65.68
2020-10-01 00:00:00,65.67
2020-09-30 00:00:00,65.66
2020-09-29 00:00:00,65.65
2020-09-28 00:00:00,65.62
2020-09-25 00:00:00,65.58
2020-09-24 00:00:00,65.51
2020-09-23 00:00:00,62.78
2020-09-22 00:00:00,63.42
2020-09-21 00:00:00,63.18
2020-09-18 00:00:00,58.59
2020-09-17 00:00:00,58.59
2020-09-16 00:00:00,59.96
2020-09-15 00:00:00,59.96
2020-09-14 00:00:00,59.97
2020-09-11 00:00:00,59.96
2020-09-10 00:00:00,59.97
2020-09-09 00:00:00,60
2020-09-08 00:00:00,60.05
2020-09-07 00:00:00,59.96
2020-09-04 00:00:00,59.97
2020-09-03 00:00:00,59.98
2020-09-02 00:00:00,59.96
2020-09-01 00:00:00,59.95
2020-08-31 00:00:00,59.96
2020-08-28 00:00:00,59.96
2020-08-27 00:00:00,59.95
2020-08-26 00:00:00,59.95
2020-08-25 00:00:00,59.97
2020-08-24 00:00:00,59.97
2020-08-21 00:00:00,59.99
2020-08-20 00:00:00,60.03
2020-08-19 00:00:00,60.06
2020-08-18 00:00:00,60.17
2020-08-17 00:00:00,58.89
2020-08-14 00:00:00,58.89
2020-08-13 00:00:00,58.89
2020-08-12 00:00:00,58.88
2020-08-11 00:00:00,58.87
2020-08-10 00:00:00,58.86
2020-08-07 00:00:00,58.83
2020-08-06 00:00:00,58.78
2020-08-05 00:00:00,58.7
2020-08-04 00:00:00,58.54
2020-08-03 00:00:00,58.54
2020-07-31 00:00:00,58.17
2020-07-30 00:00:00,58.17
2020-07-29 00:00:00,58.17
2020-07-28 00:00:00,58.17
2020-07-27 00:00:00,58.17
2020-07-24 00:00:00,58.17
2020-07-23 00:00:00,58.17
2020-07-22 00:00:00,58.17
2020-07-21 00:00:00,59.17
2020-07-20 00:00:00,59.17
2020-07-17 00:00:00,59.17
2020-07-16 00:00:00,59.17
2020-07-15 00:00:00,59.17
2020-07-14 00:00:00,59.16
2020-07-13 00:00:00,60.39
2020-07-10 00:00:00,60.39
2020-07-09 00:00:00,60.38
2020-07-08 00:00:00,60.02
2020-07-07 00:00:00,59.76
2020-07-06 00:00:00,60.43
2020-07-03 00:00:00,63.1
2020-07-02 00:00:00,63.08
2020-07-01 00:00:00,63.1
2020-06-30 00:00:00,63.08
2020-06-29 00:00:00,63.09
2020-06-26 00:00:00,63.09
2020-06-25 00:00:00,63.09
2020-06-24 00:00:00,63.07
2020-06-23 00:00:00,63.12
2020-06-22 00:00:00,63.12
2020-06-19 00:00:00,63.12
2020-06-18 00:00:00,63.12
2020-06-17 00:00:00,63.12
2020-06-16 00:00:00,63.13
2020-06-15 00:00:00,63.12
2020-06-12 00:00:00,63.12
2020-06-11 00:00:00,63.23
2020-06-10 00:00:00,63.11
2020-06-09 00:00:00,63.12
2020-06-08 00:00:00,63.11
2020-06-05 00:00:00,63.11
2020-06-04 00:00:00,63.11
2020-06-03 00:00:00,63.12
2020-06-02 00:00:00,63.12
2020-06-01 00:00:00,63.13
2020-05-29 00:00:00,63.12
2020-05-28 00:00:00,63.12
2020-05-27 00:00:00,63.12
2020-05-26 00:00:00,63.13
2020-05-25 00:00:00,63.13
2020-05-22 00:00:00,63.13
2020-05-21 00:00:00,63.12
2020-05-20 00:00:00,63.12
2020-05-19 00:00:00,63.12
2020-05-18 00:00:00,63.12
2020-05-15 00:00:00,63.11
2020-05-14 00:00:00,63.09
2020-05-13 00:00:00,63.05
2020-05-12 00:00:00,62.93
2020-05-11 00:00:00,62.4
2020-05-08 00:00:00,62.4
2020-05-07 00:00:00,62.39
2020-05-06 00:00:00,62.41
2020-05-05 00:00:00,62.4
2020-05-04 00:00:00,62.4
2020-05-01 00:00:00,62.41
2020-04-30 00:00:00,62.38
2020-04-29 00:00:00,62.38
2020-04-28 00:00:00,62.35
2020-04-27 00:00:00,62.4
2020-04-24 00:00:00,62.62
2020-04-23 00:00:00,62.62
2020-04-22 00:00:00,62.71
2020-04-21 00:00:00,62.71
2020-04-20 00:00:00,62.73
2020-04-17 00:00:00,62.73
2020-04-16 00:00:00,62.74
2020-04-15 00:00:00,62.74
2020-04-14 00:00:00,62.74
2020-04-13 00:00:00,62.74
2020-04-10 00:00:00,62.75
2020-04-09 00:00:00,62.73
2020-04-08 00:00:00,62.71
2020-04-07 00:00:00,62.71
2020-04-06 00:00:00,62.7
2020-04-03 00:00:00,63.04
2020-04-02 00:00:00,65.03
2020-04-01 00:00:00,65.03
2020-03-31 00:00:00,65.04
2020-03-30 00:00:00,65.03
2020-03-27 00:00:00,65.03
2020-03-26 00:00:00,65.03
2020-03-25 00:00:00,65.03
2020-03-24 00:00:00,65.03
2020-03-23 00:00:00,65.02
2020-03-20 00:00:00,65.02
2020-03-19 00:00:00,61.08
2020-03-18 00:00:00,61.08
2020-03-17 00:00:00,61.08
2020-03-16 00:00:00,55.98
2020-03-13 00:00:00,55.98
2020-03-12 00:00:00,55.98
2020-03-11 00:00:00,55.98
2020-03-10 00:00:00,55.98
2020-03-09 00:00:00,43.84
2020-03-06 00:00:00,43.83
2020-03-05 00:00:00,40.77
2020-03-04 00:00:00,40.77
2020-03-03 00:00:00,40.77
2020-03-02 00:00:00,40.77
2020-02-28 00:00:00,38.73
2020-02-27 00:00:00,38.72
2020-02-26 00:00:00,38.72
2020-02-25 00:00:00,38.73
2020-02-24 00:00:00,38.73
2020-02-21 00:00:00,38.72
2020-02-20 00:00:00,38.72
2020-02-19 00:00:00,38.72
2020-02-18 00:00:00,38.72
2020-02-17 00:00:00,38.72
2020-02-14 00:00:00,38.72
2020-02-13 00:00:00,38.72
2020-02-12 00:00:00,38.72
2020-02-11 00:00:00,38.72
2020-02-10 00:00:00,38.72
2020-02-07 00:00:00,38.72
2020-02-06 00:00:00,38.72
2020-02-05 00:00:00,38.72
2020-02-04 00:00:00,38.72
2020-02-03 00:00:00,38.72
2020-01-31 00:00:00,38.72
2020-01-30 00:00:00,38.72
2020-01-29 00:00:00,38.72
2020-01-28 00:00:00,38.72
2020-01-27 00:00:00,38.72
2020-01-24 00:00:00,38.72
2020-01-23 00:00:00,38.71
2020-01-22 00:00:00,38.71
2020-01-21 00:00:00,38.71
2020-01-20 00:00:00,38.71
2020-01-17 00:00:00,38.01
2020-01-16 00:00:00,38.01
2020-01-15 00:00:00,38.01
2020-01-14 00:00:00,38.01
2020-01-13 00:00:00,38.01
2020-01-10 00:00:00,38.01
2020-01-09 00:00:00,38.01
2020-01-08 00:00:00,38.01
2020-01-07 00:00:00,38.01
2020-01-06 00:00:00,38.01
2020-01-03 00:00:00,38.01
2020-01-02 00:00:00,38.01
2020-01-01 00:00:00,38.01
2019-12-31 00:00:00,38.01
2019-12-30 00:00:00,38.01
2019-12-27 00:00:00,38.01
2019-12-26 00:00:00,38.01
2019-12-25 00:00:00,38.01
2019-12-24 00:00:00,38.01
2019-12-23 00:00:00,38.01
2019-12-20 00:00:00,38.01
2019-12-19 00:00:00,38.4
2019-12-18 00:00:00,38.01
2019-12-17 00:00:00,38.81
2019-12-16 00:00:00,39.18
2019-12-13 00:00:00,39.73
2019-12-12 00:00:00,40.56
2019-12-11 00:00:00,44.1
2019-12-10 00:00:00,46.11
2019-12-09 00:00:00,46.07
2019-12-06 00:00:00,46.09
2019-12-05 00:00:00,46.1
2019-12-04 00:00:00,46.14
2019-12-03 00:00:00,46.22
2019-12-02 00:00:00,46.38
2019-11-29 00:00:00,46.39
2019-11-28 00:00:00,46.41
2019-11-27 00:00:00,46.44
2019-11-26 00:00:00,46.53
2019-11-25 00:00:00,46.53
2019-11-22 00:00:00,46.51
2019-11-21 00:00:00,46.51
2019-11-20 00:00:00,46.51
2019-11-19 00:00:00,46.51
2019-11-18 00:00:00,46.51
2019-11-15 00:00:00,46.51
2019-11-14 00:00:00,46.51
2019-11-13 00:00:00,46.5
2019-11-12 00:00:00,46.5
2019-11-11 00:00:00,46.71
2019-11-08 00:00:00,46.71
2019-11-07 00:00:00,46.71
2019-11-06 00:00:00,46.51
2019-11-05 00:00:00,46.51
2019-11-04 00:00:00,46.51
2019-11-01 00:00:00,46.51
2019-10-31 00:00:00,46.51
2019-10-30 00:00:00,46.51
2019-10-29 00:00:00,46.51
2019-10-28 00:00:00,46.51
2019-10-25 00:00:00,46.51
2019-10-24 00:00:00,46.51
2019-10-23 00:00:00,46.51
2019-10-22 00:00:00,46.51
2019-10-21 00:00:00,46.51
2019-10-18 00:00:00,46.53
2019-10-17 00:00:00,46.57
2019-10-16 00:00:00,46.74
2019-10-15 00:00:00,47.44
2019-10-14 00:00:00,47.43
2019-10-11 00:00:00,47.41
2019-10-10 00:00:00,47.29
2019-10-09 00:00:00,47.29
2019-10-08 00:00:00,47.29
2019-10-07 00:00:00,47.29
2019-10-04 00:00:00,47.29
2019-10-03 00:00:00,47.28
2019-10-02 00:00:00,47.25
2019-10-01 00:00:00,47.16
2019-09-30 00:00:00,46.78
2019-09-27 00:00:00,46.79
2019-09-26 00:00:00,44.56
2019-09-25 00:00:00,44.55
2019-09-24 00:00:00,44.56
2019-09-23 00:00:00,44.55
2019-09-20 00:00:00,45.91
2019-09-19 00:00:00,42.34
2019-09-18 00:00:00,42.34
2019-09-17 00:00:00,42.84
2019-09-16 00:00:00,42.84
2019-09-13 00:00:00,42.84
2019-09-12 00:00:00,42.85
2019-09-11 00:00:00,42.85
2019-09-10 00:00:00,42.85
2019-09-09 00:00:00,42.73
2019-09-06 00:00:00,42.73
2019-09-05 00:00:00,42.87
2019-09-04 00:00:00,42.92
2019-09-03 00:00:00,43.04
2019-09-02 00:00:00,42.9
2019-08-30 00:00:00,42.9
2019-08-29 00:00:00,42.89
2019-08-28 00:00:00,42.89
2019-08-27 00:00:00,42.89
2019-08-26 00:00:00,42.89
2019-08-23 00:00:00,42.88
2019-08-22 00:00:00,42.89
2019-08-21 00:00:00,42.89
2019-08-20 00:00:00,42.9
2019-08-19 00:00:00,42.89
2019-08-16 00:00:00,42.89
2019-08-15 00:00:00,42.87
2019-08-14 00:00:00,42.87
2019-08-13 00:00:00,42.88
2019-08-12 00:00:00,42.89
2019-08-09 00:00:00,42.9
2019-08-08 00:00:00,43.03
2019-08-07 00:00:00,43.02
2019-08-06 00:00:00,43.03
2019-08-05 00:00:00,42.96
2019-08-02 00:00:00,41.6
2019-08-01 00:00:00,41.6
2019-07-31 00:00:00,41.6
2019-07-30 00:00:00,41.6
2019-07-29 00:00:00,41.6
2019-07-26 00:00:00,41.6
2019-07-25 00:00:00,41.6
2019-07-24 00:00:00,42.83
2019-07-23 00:00:00,42.83
2019-07-22 00:00:00,42.83
2019-07-19 00:00:00,42.83
2019-07-18 00:00:00,42.83
2019-07-17 00:00:00,42.33
2019-07-16 00:00:00,43.21
2019-07-15 00:00:00,42.95
2019-07-12 00:00:00,43.24
2019-07-11 00:00:00,42.95
2019-07-10 00:00:00,43.22
2019-07-09 00:00:00,43.25
2019-07-08 00:00:00,43.3
2019-07-05 00:00:00,43.3
2019-07-04 00:00:00,43.3
2019-07-03 00:00:00,43.3
2019-07-02 00:00:00,43.3
2019-07-01 00:00:00,43.3
2019-06-28 00:00:00,43.3
2019-06-27 00:00:00,43.3
2019-06-26 00:00:00,43.3
2019-06-25 00:00:00,43.3
2019-06-24 00:00:00,43.3
2019-06-21 00:00:00,43.3
2019-06-20 00:00:00,43.3
2019-06-19 00:00:00,43.3
2019-06-18 00:00:00,43.3
2019-06-17 00:00:00,43.3
2019-06-14 00:00:00,43.3
2019-06-13 00:00:00,43.3
2019-06-12 00:00:00,43.3
2019-06-11 00:00:00,43.3
2019-06-10 00:00:00,43.3
2019-06-07 00:00:00,43.3
2019-06-06 00:00:00,43.3
2019-06-05 00:00:00,43.31
2019-06-04 00:00:00,43.31
2019-06-03 00:00:00,43.31
2019-05-31 00:00:00,43.31
2019-05-30 00:00:00,43.31
2019-05-29 00:00:00,43.31
2019-05-28 00:00:00,43.31
2019-05-27 00:00:00,43.31
2019-05-24 00:00:00,43.31
2019-05-23 00:00:00,43.31
2019-05-22 00:00:00,43.31
2019-05-21 00:00:00,43.31
2019-05-20 00:00:00,43.31
2019-05-17 00:00:00,43.31
2019-05-16 00:00:00,43.31
2019-05-15 00:00:00,43.31
2019-05-14 00:00:00,43.31
2019-05-13 00:00:00,43.31
