Date,CRMU
2022-11-15 00:00:00,278.19
2022-11-14 00:00:00,282.47
2022-11-11 00:00:00,278.02
2022-11-10 00:00:00,284.96
2022-11-09 00:00:00,294.91
2022-11-08 00:00:00,290.09
2022-11-07 00:00:00,290.64
2022-11-04 00:00:00,295.18
2022-11-03 00:00:00,314.59
2022-11-02 00:00:00,294.58
2022-11-01 00:00:00,285.53
2022-10-31 00:00:00,313.39
2022-10-28 00:00:00,330.02
2022-10-27 00:00:00,327.73
2022-10-26 00:00:00,331.4
2022-10-25 00:00:00,308.62
2022-10-24 00:00:00,318.61
2022-10-21 00:00:00,324.35
2022-10-20 00:00:00,333.63
2022-10-19 00:00:00,308.43
2022-10-18 00:00:00,307.12
2022-10-17 00:00:00,303.26
2022-10-14 00:00:00,312.61
2022-10-13 00:00:00,308.82
2022-10-12 00:00:00,295.05
2022-10-11 00:00:00,277.9
2022-10-10 00:00:00,298.62
2022-10-07 00:00:00,288.73
2022-10-06 00:00:00,287.03
2022-10-05 00:00:00,288.35
2022-10-04 00:00:00,289.87
2022-10-03 00:00:00,299.73
2022-09-30 00:00:00,300.96
2022-09-29 00:00:00,301.58
2022-09-28 00:00:00,293.36
2022-09-27 00:00:00,304.4
2022-09-26 00:00:00,301.82
2022-09-23 00:00:00,295.45
2022-09-22 00:00:00,289.54
2022-09-21 00:00:00,285.2
2022-09-20 00:00:00,281.69
2022-09-19 00:00:00,284.54
2022-09-16 00:00:00,283.68
2022-09-15 00:00:00,279.15
2022-09-14 00:00:00,268.79
2022-09-13 00:00:00,264.7
2022-09-12 00:00:00,262.35
2022-09-09 00:00:00,274.12
2022-09-08 00:00:00,257.89
2022-09-07 00:00:00,259.92
2022-09-06 00:00:00,266.64
2022-09-05 00:00:00,248.34
2022-09-02 00:00:00,241.73
2022-09-01 00:00:00,242.8
2022-08-31 00:00:00,236.7
2022-08-30 00:00:00,220.85
2022-08-29 00:00:00,221.43
2022-08-26 00:00:00,221.93
2022-08-25 00:00:00,220.76
2022-08-24 00:00:00,223.57
2022-08-23 00:00:00,209.55
2022-08-22 00:00:00,194.78
2022-08-19 00:00:00,192.07
2022-08-18 00:00:00,188.8
2022-08-17 00:00:00,187.7
2022-08-16 00:00:00,185.07
2022-08-15 00:00:00,196.1
2022-08-12 00:00:00,197.76
2022-08-11 00:00:00,199.93
2022-08-10 00:00:00,202.81
2022-08-09 00:00:00,206.02
2022-08-08 00:00:00,204.19
2022-08-05 00:00:00,205.58
2022-08-04 00:00:00,193.98
2022-08-03 00:00:00,197.22
2022-08-02 00:00:00,199.88
2022-08-01 00:00:00,197.61
2022-07-29 00:00:00,200.33
2022-07-28 00:00:00,242.5
2022-07-27 00:00:00,244.54
2022-07-26 00:00:00,244.54
2022-07-25 00:00:00,240.11
