Date,SWEN
2023-02-17 00:00:00,132.7
2023-02-16 00:00:00,136.86
2023-02-15 00:00:00,136.43
2023-02-14 00:00:00,136.34
2023-02-13 00:00:00,136.14
2023-02-10 00:00:00,136.65
2023-02-09 00:00:00,136.18
2023-02-08 00:00:00,136.2
2023-02-07 00:00:00,136.36
2023-02-06 00:00:00,135.38
2023-02-03 00:00:00,135.83
2023-02-02 00:00:00,136.5
2023-02-01 00:00:00,139.5
2023-01-31 00:00:00,139.04
2023-01-30 00:00:00,137.88
2023-01-27 00:00:00,138.72
2023-01-26 00:00:00,137.67
2023-01-25 00:00:00,138.79
2023-01-24 00:00:00,137.86
2023-01-23 00:00:00,139.05
2023-01-20 00:00:00,136.93
2023-01-19 00:00:00,140.41
2023-01-18 00:00:00,139.71
2023-01-17 00:00:00,138.64
2023-01-16 00:00:00,140.47
2023-01-13 00:00:00,140.29
2023-01-12 00:00:00,137.34
2023-01-11 00:00:00,137.7
2023-01-10 00:00:00,139.74
2023-01-09 00:00:00,140.65
2023-01-06 00:00:00,144
2023-01-05 00:00:00,144
2023-01-04 00:00:00,143.78
2023-01-03 00:00:00,143.79
2023-01-02 00:00:00,143.81
2022-12-30 00:00:00,144.51
2022-12-29 00:00:00,142.05
2022-12-28 00:00:00,142.15
2022-12-27 00:00:00,142.84
2022-12-26 00:00:00,142.66
2022-12-23 00:00:00,143.59
2022-12-22 00:00:00,144.25
2022-12-21 00:00:00,145.6
2022-12-20 00:00:00,144.28
2022-12-19 00:00:00,143.67
2022-12-16 00:00:00,134.36
2022-12-15 00:00:00,137.72
2022-12-14 00:00:00,136.98
2022-12-13 00:00:00,132.97
2022-12-12 00:00:00,136.02
2022-12-09 00:00:00,135.86
2022-12-08 00:00:00,138.31
2022-12-07 00:00:00,133
2022-12-06 00:00:00,136.37
2022-12-05 00:00:00,136.46
2022-12-02 00:00:00,133.53
2022-12-01 00:00:00,135.46
2022-11-30 00:00:00,136.68
2022-11-29 00:00:00,135.82
2022-11-28 00:00:00,134.08
2022-11-25 00:00:00,136.46
2022-11-24 00:00:00,138.55
2022-11-23 00:00:00,135.72
2022-11-22 00:00:00,139.11
2022-11-21 00:00:00,139.3
2022-11-18 00:00:00,139.25
2022-11-17 00:00:00,139.13
2022-11-16 00:00:00,139.51
2022-11-15 00:00:00,139.51
2022-11-14 00:00:00,140.62
2022-11-11 00:00:00,140.7
2022-11-10 00:00:00,142.42
2022-11-09 00:00:00,145.35
2022-11-08 00:00:00,142.25
2022-11-07 00:00:00,145.14
2022-11-04 00:00:00,142.44
2022-11-03 00:00:00,143.37
2022-11-02 00:00:00,140.42
2022-11-01 00:00:00,143.46
2022-10-31 00:00:00,140.52
2022-10-28 00:00:00,143.38
2022-10-27 00:00:00,140.86
2022-10-26 00:00:00,143.87
2022-10-25 00:00:00,141.69
2022-10-24 00:00:00,145.05
2022-10-21 00:00:00,142.43
2022-10-20 00:00:00,145.39
2022-10-19 00:00:00,142.65
2022-10-18 00:00:00,144.95
2022-10-17 00:00:00,145.06
2022-10-14 00:00:00,145.7
2022-10-13 00:00:00,150.11
2022-10-12 00:00:00,145.42
2022-10-11 00:00:00,146.91
2022-10-10 00:00:00,148.43
2022-10-07 00:00:00,148.53
2022-10-06 00:00:00,149.48
2022-10-05 00:00:00,149.68
2022-10-04 00:00:00,149.2
2022-10-03 00:00:00,148.19
2022-09-30 00:00:00,147.57
2022-09-29 00:00:00,147.06
2022-09-28 00:00:00,141.71
2022-09-27 00:00:00,141.92
2022-09-26 00:00:00,134.83
2022-09-23 00:00:00,134.91
2022-09-22 00:00:00,134.38
2022-09-21 00:00:00,135.32
2022-09-20 00:00:00,138.71
2022-09-19 00:00:00,131.68
2022-09-16 00:00:00,128.95
2022-09-15 00:00:00,128.5
2022-09-14 00:00:00,130.55
2022-09-13 00:00:00,129.96
2022-09-12 00:00:00,129.15
2022-09-09 00:00:00,132.12
2022-09-08 00:00:00,126.77
2022-09-07 00:00:00,130.25
2022-09-06 00:00:00,129.65
2022-09-05 00:00:00,129.5
2022-09-02 00:00:00,129.83
2022-09-01 00:00:00,128.39
2022-08-31 00:00:00,128.95
2022-08-30 00:00:00,127.43
2022-08-29 00:00:00,125.35
2022-08-26 00:00:00,127.35
2022-08-25 00:00:00,127.08
2022-08-24 00:00:00,127.84
2022-08-23 00:00:00,125.77
2022-08-22 00:00:00,125.6
2022-08-19 00:00:00,125.26
2022-08-18 00:00:00,125.61
2022-08-17 00:00:00,125.56
2022-08-16 00:00:00,125.55
2022-08-15 00:00:00,125.81
2022-08-12 00:00:00,123.01
2022-08-11 00:00:00,121.82
2022-08-10 00:00:00,126.02
2022-08-09 00:00:00,126.46
2022-08-08 00:00:00,125.3
2022-08-05 00:00:00,125.71
2022-08-04 00:00:00,128.06
2022-08-03 00:00:00,132.11
2022-08-02 00:00:00,130.54
2022-08-01 00:00:00,131.87
2022-07-29 00:00:00,130.32
2022-07-28 00:00:00,131.44
2022-07-27 00:00:00,131.55
2022-07-26 00:00:00,131.07
2022-07-25 00:00:00,131.78
2022-07-22 00:00:00,128.81
2022-07-21 00:00:00,131.21
2022-07-20 00:00:00,131.49
2022-07-19 00:00:00,133.64
2022-07-18 00:00:00,133.65
2022-07-15 00:00:00,133.43
2022-07-14 00:00:00,133.12
2022-07-13 00:00:00,131.44
2022-07-12 00:00:00,131.87
2022-07-11 00:00:00,132.75
2022-07-08 00:00:00,131.99
2022-07-07 00:00:00,131.79
2022-07-06 00:00:00,132.79
2022-07-05 00:00:00,130.95
2022-07-04 00:00:00,122.6
2022-07-01 00:00:00,126.04
2022-06-30 00:00:00,121.59
2022-06-29 00:00:00,121.32
2022-06-28 00:00:00,120.48
2022-06-27 00:00:00,119.94
2022-06-24 00:00:00,117.65
2022-06-23 00:00:00,112.07
2022-06-22 00:00:00,112.03
2022-06-21 00:00:00,112.04
2022-06-20 00:00:00,112.12
2022-06-17 00:00:00,111.9
2022-06-16 00:00:00,111.94
2022-06-15 00:00:00,111.77
2022-06-14 00:00:00,111.89
2022-06-13 00:00:00,110.4
2022-06-10 00:00:00,105.81
2022-06-09 00:00:00,108.14
2022-06-08 00:00:00,104.52
2022-06-07 00:00:00,103.12
2022-06-06 00:00:00,105.9
2022-06-03 00:00:00,108.23
2022-06-02 00:00:00,108.11
2022-06-01 00:00:00,100.98
2022-05-31 00:00:00,107.12
2022-05-30 00:00:00,101.89
2022-05-27 00:00:00,101.16
2022-05-26 00:00:00,101.45
2022-05-25 00:00:00,103.55
2022-05-24 00:00:00,103.74
2022-05-23 00:00:00,101.87
2022-05-20 00:00:00,104.11
2022-05-19 00:00:00,103.43
2022-05-18 00:00:00,104.93
2022-05-17 00:00:00,104.73
2022-05-16 00:00:00,103.66
2022-05-13 00:00:00,99.95
2022-05-12 00:00:00,104.1
2022-05-11 00:00:00,101.14
2022-05-10 00:00:00,100.33
2022-05-09 00:00:00,102.64
2022-05-06 00:00:00,97.68
2022-05-05 00:00:00,94.43
2022-05-04 00:00:00,93.34
2022-05-03 00:00:00,97.03
2022-05-02 00:00:00,97.21
2022-04-29 00:00:00,97.3
2022-04-28 00:00:00,99.34
2022-04-27 00:00:00,94.5
2022-04-26 00:00:00,95.05
2022-04-25 00:00:00,93.59
2022-04-22 00:00:00,90.33
2022-04-21 00:00:00,88.5
2022-04-20 00:00:00,86.42
2022-04-19 00:00:00,86.34
2022-04-18 00:00:00,86.28
2022-04-15 00:00:00,86.32
2022-04-14 00:00:00,86.41
2022-04-13 00:00:00,86.69
2022-04-12 00:00:00,86.85
2022-04-11 00:00:00,87.77
2022-04-08 00:00:00,88.46
2022-04-07 00:00:00,89.07
2022-04-06 00:00:00,88.69
2022-04-05 00:00:00,89.17
2022-04-04 00:00:00,90.21
2022-04-01 00:00:00,89.73
2022-03-31 00:00:00,89.57
2022-03-30 00:00:00,89.47
2022-03-29 00:00:00,89.51
2022-03-28 00:00:00,92.46
2022-03-25 00:00:00,91.41
2022-03-24 00:00:00,93.33
2022-03-23 00:00:00,92.6
2022-03-22 00:00:00,92.34
2022-03-21 00:00:00,93.26
2022-03-18 00:00:00,87.68
2022-03-17 00:00:00,89.02
