Date,DANK
2023-11-03 00:00:00,170.44
2023-11-02 00:00:00,174.2
2023-11-01 00:00:00,181.82
2023-10-31 00:00:00,185.05
2023-10-30 00:00:00,191.04
2023-10-27 00:00:00,196.21
2023-10-26 00:00:00,200.3
2023-10-25 00:00:00,190.67
2023-10-24 00:00:00,186.23
2023-10-23 00:00:00,190.06
2023-10-20 00:00:00,190.5
2023-10-19 00:00:00,188.16
2023-10-18 00:00:00,182.96
2023-10-17 00:00:00,179.75
2023-10-16 00:00:00,179.52
2023-10-13 00:00:00,180.09
2023-10-12 00:00:00,173.98
2023-10-11 00:00:00,177.73
2023-10-10 00:00:00,177.83
2023-10-09 00:00:00,182.35
2023-10-06 00:00:00,182.87
2023-10-05 00:00:00,179.18
2023-10-04 00:00:00,178.08
2023-10-03 00:00:00,172.52
2023-10-02 00:00:00,168.27
2023-09-29 00:00:00,166.32
2023-09-28 00:00:00,171.18
2023-09-27 00:00:00,169.75
2023-09-26 00:00:00,169.76
2023-09-25 00:00:00,166.04
2023-09-22 00:00:00,165.58
2023-09-21 00:00:00,165.12
2023-09-20 00:00:00,157.74
2023-09-19 00:00:00,153.71
2023-09-18 00:00:00,157.05
2023-09-15 00:00:00,155.96
2023-09-14 00:00:00,163.53
2023-09-13 00:00:00,166.15
2023-09-12 00:00:00,168.07
2023-09-11 00:00:00,166.61
2023-09-08 00:00:00,169.23
2023-09-07 00:00:00,168
2023-09-06 00:00:00,168.08
2023-09-05 00:00:00,166.85
2023-09-04 00:00:00,164.35
2023-09-01 00:00:00,165.69
2023-08-31 00:00:00,164.46
2023-08-30 00:00:00,167.29
2023-08-29 00:00:00,167.21
2023-08-28 00:00:00,170.1
2023-08-25 00:00:00,170.14
2023-08-24 00:00:00,172.11
2023-08-23 00:00:00,174.86
2023-08-22 00:00:00,176.69
2023-08-21 00:00:00,174.68
2023-08-18 00:00:00,178.11
2023-08-17 00:00:00,172.87
2023-08-16 00:00:00,169.19
2023-08-15 00:00:00,166.36
2023-08-14 00:00:00,165.17
2023-08-11 00:00:00,165.15
2023-08-10 00:00:00,162.96
2023-08-09 00:00:00,164.34
2023-08-08 00:00:00,167.64
2023-08-07 00:00:00,166.32
2023-08-04 00:00:00,164.75
2023-08-03 00:00:00,167.68
2023-08-02 00:00:00,165.91
2023-08-01 00:00:00,161.21
2023-07-31 00:00:00,160.14
2023-07-28 00:00:00,161.88
2023-07-27 00:00:00,162.21
2023-07-26 00:00:00,169.16
2023-07-25 00:00:00,168.29
2023-07-24 00:00:00,170.24
2023-07-21 00:00:00,165.25
2023-07-20 00:00:00,167.46
2023-07-19 00:00:00,166.2
2023-07-18 00:00:00,173.13
2023-07-17 00:00:00,176.34
