Date,HESLN
2023-01-23 00:00:00,74.3
2023-01-20 00:00:00,79.36
2023-01-19 00:00:00,77.5
2023-01-18 00:00:00,70.54
2023-01-17 00:00:00,73.53
2023-01-16 00:00:00,73.55
2023-01-13 00:00:00,72.15
2023-01-12 00:00:00,67.09
2023-01-11 00:00:00,73.1
2023-01-10 00:00:00,78.97
2023-01-09 00:00:00,71.9
2023-01-06 00:00:00,66.24
2023-01-05 00:00:00,65.82
2023-01-04 00:00:00,65.83
2023-01-03 00:00:00,60.01
2023-01-02 00:00:00,59.02
2022-12-30 00:00:00,63.7
2022-12-29 00:00:00,60.32
2022-12-28 00:00:00,68.71
2022-12-27 00:00:00,68.7
2022-12-26 00:00:00,68.7
2022-12-23 00:00:00,68.68
2022-12-22 00:00:00,68.7
2022-12-21 00:00:00,68.7
2022-12-20 00:00:00,68.69
2022-12-19 00:00:00,68.67
2022-12-16 00:00:00,68.69
2022-12-15 00:00:00,68.7
2022-12-14 00:00:00,70.65
2022-12-13 00:00:00,70.65
2022-12-12 00:00:00,70.61
2022-12-09 00:00:00,70.62
2022-12-08 00:00:00,70.6
2022-12-07 00:00:00,70.61
2022-12-06 00:00:00,70.61
2022-12-05 00:00:00,70.63
2022-12-02 00:00:00,70.61
2022-12-01 00:00:00,70.6
2022-11-30 00:00:00,70.63
2022-11-29 00:00:00,70.61
2022-11-28 00:00:00,70.61
2022-11-25 00:00:00,78.05
2022-11-24 00:00:00,76.14
2022-11-23 00:00:00,76.14
2022-11-22 00:00:00,73.25
2022-11-21 00:00:00,70.67
2022-11-18 00:00:00,73.72
2022-11-17 00:00:00,81.28
2022-11-16 00:00:00,75.41
2022-11-15 00:00:00,74.52
2022-11-14 00:00:00,75.38
2022-11-11 00:00:00,74.47
2022-11-10 00:00:00,74.42
2022-11-09 00:00:00,74.45
2022-11-08 00:00:00,79.49
2022-11-07 00:00:00,77.11
2022-11-04 00:00:00,76.54
2022-11-03 00:00:00,78.74
2022-11-02 00:00:00,78.73
2022-11-01 00:00:00,73.84
2022-10-31 00:00:00,72.49
2022-10-28 00:00:00,72.44
2022-10-27 00:00:00,72.46
2022-10-26 00:00:00,80.53
2022-10-25 00:00:00,80.51
2022-10-24 00:00:00,80.68
2022-10-21 00:00:00,81.47
2022-10-20 00:00:00,66.87
2022-10-19 00:00:00,66.88
2022-10-18 00:00:00,66.92
2022-10-17 00:00:00,66.89
2022-10-14 00:00:00,66.85
2022-10-13 00:00:00,66.82
2022-10-12 00:00:00,66.8
2022-10-11 00:00:00,66.91
2022-10-10 00:00:00,67.39
2022-10-07 00:00:00,67.42
2022-10-06 00:00:00,67.4
2022-10-05 00:00:00,67.41
2022-10-04 00:00:00,67.35
2022-10-03 00:00:00,64.68
2022-09-30 00:00:00,64.59
2022-09-29 00:00:00,63.08
2022-09-28 00:00:00,61.48
2022-09-27 00:00:00,68.85
2022-09-26 00:00:00,68.86
2022-09-23 00:00:00,68.83
2022-09-22 00:00:00,68.87
2022-09-21 00:00:00,68.82
2022-09-20 00:00:00,68.84
2022-09-19 00:00:00,63.94
2022-09-16 00:00:00,64.01
2022-09-15 00:00:00,63.96
2022-09-14 00:00:00,64
2022-09-13 00:00:00,63.99
2022-09-12 00:00:00,64
2022-09-09 00:00:00,64.01
2022-09-08 00:00:00,63.97
2022-09-07 00:00:00,65.76
2022-09-06 00:00:00,65.77
2022-09-05 00:00:00,65.77
2022-09-02 00:00:00,65.74
2022-09-01 00:00:00,65.76
2022-08-31 00:00:00,65.77
2022-08-30 00:00:00,65.77
2022-08-29 00:00:00,65.85
2022-08-26 00:00:00,62.9
2022-08-25 00:00:00,66.31
2022-08-24 00:00:00,66.3
2022-08-23 00:00:00,66.35
2022-08-22 00:00:00,66.33
2022-08-19 00:00:00,65.65
2022-08-18 00:00:00,61.86
2022-08-17 00:00:00,61.86
2022-08-16 00:00:00,60.93
2022-08-15 00:00:00,60.95
2022-08-12 00:00:00,60.95
2022-08-11 00:00:00,60.97
2022-08-10 00:00:00,60.93
2022-08-09 00:00:00,60.95
2022-08-08 00:00:00,60.96
2022-08-05 00:00:00,60.93
2022-08-04 00:00:00,62.2
2022-08-03 00:00:00,62.22
2022-08-02 00:00:00,68.7
2022-08-01 00:00:00,68.69
2022-07-29 00:00:00,68.71
2022-07-28 00:00:00,83.45
2022-07-27 00:00:00,83.42
2022-07-26 00:00:00,83.41
2022-07-25 00:00:00,83.43
2022-07-22 00:00:00,83.43
2022-07-21 00:00:00,83.42
2022-07-20 00:00:00,83.42
2022-07-19 00:00:00,83.4
2022-07-18 00:00:00,79
2022-07-15 00:00:00,81.01
2022-07-14 00:00:00,81.03
2022-07-13 00:00:00,78.98
2022-07-12 00:00:00,74.49
2022-07-11 00:00:00,74.49
2022-07-08 00:00:00,74.52
2022-07-07 00:00:00,82.92
2022-07-06 00:00:00,82.91
2022-07-05 00:00:00,75.93
2022-07-04 00:00:00,77.78
2022-07-01 00:00:00,77.71
2022-06-30 00:00:00,80.62
2022-06-29 00:00:00,77.01
2022-06-28 00:00:00,64.46
2022-06-27 00:00:00,64.39
2022-06-24 00:00:00,64.47
2022-06-23 00:00:00,64.44
2022-06-22 00:00:00,64.44
2022-06-21 00:00:00,64.43
2022-06-20 00:00:00,64.37
2022-06-17 00:00:00,64.36
2022-06-16 00:00:00,64.42
2022-06-15 00:00:00,64.53
2022-06-14 00:00:00,64.46
2022-06-13 00:00:00,64.44
2022-06-10 00:00:00,64.45
2022-06-09 00:00:00,64.41
2022-06-08 00:00:00,64.44
2022-06-07 00:00:00,64.44
2022-06-06 00:00:00,68.49
2022-06-03 00:00:00,70.58
2022-06-02 00:00:00,75.2
2022-06-01 00:00:00,73.44
2022-05-31 00:00:00,70.65
2022-05-30 00:00:00,70.66
2022-05-27 00:00:00,70.66
2022-05-26 00:00:00,75.14
2022-05-25 00:00:00,72.84
2022-05-24 00:00:00,67.06
2022-05-23 00:00:00,68.72
2022-05-20 00:00:00,68.76
2022-05-19 00:00:00,71.22
2022-05-18 00:00:00,71.51
2022-05-17 00:00:00,73.09
2022-05-16 00:00:00,73.09
2022-05-13 00:00:00,74.71
2022-05-12 00:00:00,69.87
2022-05-11 00:00:00,69.92
2022-05-10 00:00:00,69.91
2022-05-09 00:00:00,69.94
2022-05-06 00:00:00,69.94
2022-05-05 00:00:00,64.08
2022-05-04 00:00:00,64.12
2022-05-03 00:00:00,64.08
2022-05-02 00:00:00,64.09
2022-04-29 00:00:00,64.1
2022-04-28 00:00:00,65.69
2022-04-27 00:00:00,54.09
2022-04-26 00:00:00,54.08
2022-04-25 00:00:00,54.11
2022-04-22 00:00:00,51.05
2022-04-21 00:00:00,50.97
2022-04-20 00:00:00,50.96
2022-04-19 00:00:00,50.99
2022-04-18 00:00:00,50.98
2022-04-15 00:00:00,50.98
2022-04-14 00:00:00,50.98
2022-04-13 00:00:00,50.96
2022-04-12 00:00:00,50.99
2022-04-11 00:00:00,47.47
2022-04-08 00:00:00,47.42
2022-04-07 00:00:00,47.41
2022-04-06 00:00:00,47.48
2022-04-05 00:00:00,47.43
2022-04-04 00:00:00,47.39
2022-04-01 00:00:00,47.07
2022-03-31 00:00:00,47.1
2022-03-30 00:00:00,37.18
2022-03-29 00:00:00,37.12
2022-03-28 00:00:00,37.14
2022-03-25 00:00:00,37.13
2022-03-24 00:00:00,37.07
2022-03-23 00:00:00,37.08
2022-03-22 00:00:00,37.14
2022-03-21 00:00:00,37.12
2022-03-18 00:00:00,34.94
