Date,INGB
2022-10-04 00:00:00,83.38
2022-10-03 00:00:00,87.08
2022-09-30 00:00:00,85.95
2022-09-29 00:00:00,91.43
2022-09-28 00:00:00,85.58
2022-09-27 00:00:00,84.42
2022-09-26 00:00:00,85.57
2022-09-23 00:00:00,83.45
2022-09-22 00:00:00,83.48
2022-09-21 00:00:00,83.13
2022-09-20 00:00:00,82.96
2022-09-19 00:00:00,71.62
2022-09-16 00:00:00,71.56
2022-09-15 00:00:00,70.91
2022-09-14 00:00:00,70.38
2022-09-13 00:00:00,71.04
2022-09-12 00:00:00,68.5
2022-09-09 00:00:00,64.47
2022-09-08 00:00:00,72.32
2022-09-07 00:00:00,67.57
2022-09-06 00:00:00,71.09
2022-09-05 00:00:00,68.97
2022-09-02 00:00:00,70.07
2022-09-01 00:00:00,72.98
2022-08-31 00:00:00,69.97
2022-08-30 00:00:00,67
2022-08-29 00:00:00,65.45
2022-08-26 00:00:00,65.79
2022-08-25 00:00:00,66.46
2022-08-24 00:00:00,65.88
2022-08-23 00:00:00,67.67
2022-08-22 00:00:00,64.86
2022-08-19 00:00:00,61.13
2022-08-18 00:00:00,64.42
2022-08-17 00:00:00,64.03
2022-08-16 00:00:00,64.43
2022-08-15 00:00:00,66.37
2022-08-12 00:00:00,62.85
2022-08-11 00:00:00,64.13
2022-08-10 00:00:00,64.88
2022-08-09 00:00:00,67.62
2022-08-08 00:00:00,63.71
2022-08-05 00:00:00,63.63
2022-08-04 00:00:00,64.61
2022-08-03 00:00:00,66.97
2022-08-02 00:00:00,63.08
2022-08-01 00:00:00,67.16
2022-07-29 00:00:00,64.06
2022-07-28 00:00:00,64.39
2022-07-27 00:00:00,68.64
2022-07-26 00:00:00,68
2022-07-25 00:00:00,66.98
2022-07-22 00:00:00,73.28
2022-07-21 00:00:00,65.91
2022-07-20 00:00:00,69.98
2022-07-19 00:00:00,69.98
2022-07-18 00:00:00,73.84
2022-07-15 00:00:00,75.96
2022-07-14 00:00:00,80.63
2022-07-13 00:00:00,73.68
2022-07-12 00:00:00,77.77
2022-07-11 00:00:00,76.94
2022-07-08 00:00:00,76.02
2022-07-07 00:00:00,77.15
2022-07-06 00:00:00,78.46
2022-07-05 00:00:00,76.82
2022-07-04 00:00:00,74.66
2022-07-01 00:00:00,73.78
2022-06-30 00:00:00,72.94
2022-06-29 00:00:00,70.09
2022-06-28 00:00:00,68.77
2022-06-27 00:00:00,70.26
2022-06-24 00:00:00,72.08
2022-06-23 00:00:00,73.43
2022-06-22 00:00:00,71.89
2022-06-21 00:00:00,71.1
2022-06-20 00:00:00,75
2022-06-17 00:00:00,71.92
2022-06-16 00:00:00,73.74
2022-06-15 00:00:00,75.54
2022-06-14 00:00:00,72.79
2022-06-13 00:00:00,70.2
2022-06-10 00:00:00,65.02
2022-06-09 00:00:00,62.43
2022-06-08 00:00:00,62.84
2022-06-07 00:00:00,61.43
2022-06-06 00:00:00,60.44
2022-06-03 00:00:00,62.07
2022-06-02 00:00:00,61.96
2022-06-01 00:00:00,62.19
2022-05-31 00:00:00,60.71
2022-05-30 00:00:00,61.35
2022-05-27 00:00:00,62.5
2022-05-26 00:00:00,65.15
2022-05-25 00:00:00,67.48
2022-05-24 00:00:00,68.4
2022-05-23 00:00:00,70.18
2022-05-20 00:00:00,67.14
2022-05-19 00:00:00,69.27
2022-05-18 00:00:00,63.93
2022-05-17 00:00:00,64.96
2022-05-16 00:00:00,66.82
2022-05-13 00:00:00,68.31
2022-05-12 00:00:00,67.43
2022-05-11 00:00:00,65.14
2022-05-10 00:00:00,70.14
2022-05-09 00:00:00,69.98
2022-05-06 00:00:00,69.1
2022-05-05 00:00:00,65.02
2022-05-04 00:00:00,65.86
2022-05-03 00:00:00,65.46
2022-05-02 00:00:00,62.3
2022-04-29 00:00:00,63.41
2022-04-28 00:00:00,61.69
2022-04-27 00:00:00,61.62
2022-04-26 00:00:00,58.57
2022-04-25 00:00:00,59.15
2022-04-22 00:00:00,60.04
2022-04-21 00:00:00,59.84
2022-04-20 00:00:00,58.41
2022-04-19 00:00:00,60.33
2022-04-18 00:00:00,63.74
2022-04-15 00:00:00,63.45
2022-04-14 00:00:00,63.46
2022-04-13 00:00:00,60.11
2022-04-12 00:00:00,60.29
2022-04-11 00:00:00,60.12
2022-04-08 00:00:00,62.48
2022-04-07 00:00:00,60.51
2022-04-06 00:00:00,61.29
2022-04-05 00:00:00,60.88
2022-04-04 00:00:00,59.15
2022-04-01 00:00:00,60.64
2022-03-31 00:00:00,60.11
2022-03-30 00:00:00,55.74
2022-03-29 00:00:00,55.26
2022-03-28 00:00:00,57.87
2022-03-25 00:00:00,58.91
2022-03-24 00:00:00,60.69
2022-03-23 00:00:00,58.78
2022-03-22 00:00:00,57.95
2022-03-21 00:00:00,60.22
2022-03-18 00:00:00,55.62
2022-03-17 00:00:00,54.96
2022-03-16 00:00:00,55.06
2022-03-15 00:00:00,57.6
2022-03-14 00:00:00,60.49
2022-03-11 00:00:00,60.07
2022-03-10 00:00:00,61.46
2022-03-09 00:00:00,58.4
2022-03-08 00:00:00,63.49
2022-03-07 00:00:00,65.58
2022-03-04 00:00:00,61.17
2022-03-03 00:00:00,59.2
2022-03-02 00:00:00,59.41
2022-03-01 00:00:00,58.21
2022-02-28 00:00:00,61.1
2022-02-25 00:00:00,58.95
2022-02-24 00:00:00,58.45
2022-02-23 00:00:00,57.71
2022-02-22 00:00:00,57.13
2022-02-21 00:00:00,59.15
2022-02-18 00:00:00,56.44
2022-02-17 00:00:00,56.65
2022-02-16 00:00:00,54.87
2022-02-15 00:00:00,55.46
2022-02-14 00:00:00,55.81
2022-02-11 00:00:00,58.84
2022-02-10 00:00:00,54.43
2022-02-09 00:00:00,55.07
2022-02-08 00:00:00,54.4
2022-02-07 00:00:00,57.83
2022-02-04 00:00:00,53.69
2022-02-03 00:00:00,52.87
2022-02-02 00:00:00,49.98
2022-02-01 00:00:00,50.26
2022-01-31 00:00:00,50.38
2022-01-28 00:00:00,50.42
2022-01-27 00:00:00,49.96
2022-01-26 00:00:00,49.41
2022-01-25 00:00:00,51.51
2022-01-24 00:00:00,50.54
2022-01-21 00:00:00,48.88
2022-01-20 00:00:00,49.56
2022-01-19 00:00:00,50.72
2022-01-18 00:00:00,51.39
2022-01-17 00:00:00,48.25
2022-01-14 00:00:00,47.87
2022-01-13 00:00:00,46.66
2022-01-12 00:00:00,49.52
2022-01-11 00:00:00,46.17
2022-01-10 00:00:00,48.26
2022-01-07 00:00:00,45.52
2022-01-06 00:00:00,44.9
2022-01-05 00:00:00,44.36
2022-01-04 00:00:00,44.34
2022-01-03 00:00:00,43.86
2021-12-31 00:00:00,43.96
2021-12-30 00:00:00,42.41
2021-12-29 00:00:00,44.13
2021-12-28 00:00:00,45.52
2021-12-27 00:00:00,45.84
2021-12-24 00:00:00,45.56
2021-12-23 00:00:00,47.4
2021-12-22 00:00:00,46.68
2021-12-21 00:00:00,47.71
2021-12-20 00:00:00,48.36
2021-12-17 00:00:00,46.94
2021-12-16 00:00:00,46.41
2021-12-15 00:00:00,48.36
2021-12-14 00:00:00,48.75
