Date,KBCB
2023-06-30 00:00:00,159.59
2023-06-29 00:00:00,159.89
2023-06-28 00:00:00,159.55
2023-06-27 00:00:00,159.94
2023-06-26 00:00:00,160.16
2023-06-23 00:00:00,159.58
2023-06-22 00:00:00,159.83
2023-06-21 00:00:00,160.08
2023-06-20 00:00:00,161.88
2023-06-19 00:00:00,161.93
2023-06-16 00:00:00,161.89
2023-06-15 00:00:00,161.94
2023-06-14 00:00:00,161.96
2023-06-13 00:00:00,161.94
2023-06-12 00:00:00,161.99
2023-06-09 00:00:00,161.98
2023-06-08 00:00:00,161.95
2023-06-07 00:00:00,161.97
2023-06-06 00:00:00,161.88
2023-06-05 00:00:00,159.64
2023-06-02 00:00:00,160.13
2023-06-01 00:00:00,160.34
2023-05-31 00:00:00,160.36
2023-05-30 00:00:00,160.05
2023-05-29 00:00:00,159.71
2023-05-26 00:00:00,159.5
2023-05-25 00:00:00,159.77
2023-05-24 00:00:00,159.88
2023-05-23 00:00:00,159.96
2023-05-22 00:00:00,159.86
2023-05-19 00:00:00,159.48
2023-05-18 00:00:00,159.6
2023-05-17 00:00:00,159.73
2023-05-16 00:00:00,159.82
2023-05-15 00:00:00,159.55
2023-05-12 00:00:00,160.06
2023-05-11 00:00:00,160.23
2023-05-10 00:00:00,159.89
2023-05-09 00:00:00,159.75
2023-05-08 00:00:00,159.89
2023-05-05 00:00:00,160.42
2023-05-04 00:00:00,160.13
2023-05-03 00:00:00,177.44
2023-05-02 00:00:00,177.03
2023-05-01 00:00:00,177.38
2023-04-28 00:00:00,176.71
2023-04-27 00:00:00,177.3
2023-04-26 00:00:00,177.76
2023-04-25 00:00:00,176.98
2023-04-24 00:00:00,177.05
2023-04-21 00:00:00,177.21
2023-04-20 00:00:00,176.74
2023-04-19 00:00:00,176.78
2023-04-18 00:00:00,176.72
2023-04-17 00:00:00,176.4
2023-04-14 00:00:00,176.59
2023-04-13 00:00:00,176.19
2023-04-12 00:00:00,175.89
2023-04-11 00:00:00,176.44
2023-04-10 00:00:00,176.41
2023-04-07 00:00:00,176.46
2023-04-06 00:00:00,177.02
2023-04-05 00:00:00,177.03
2023-04-04 00:00:00,176.75
2023-04-03 00:00:00,176.67
2023-03-31 00:00:00,170.19
2023-03-30 00:00:00,177.99
2023-03-29 00:00:00,177.94
2023-03-28 00:00:00,195.47
2023-03-27 00:00:00,195.37
2023-03-24 00:00:00,195.51
2023-03-23 00:00:00,195.57
2023-03-22 00:00:00,195.29
2023-03-21 00:00:00,195.43
2023-03-20 00:00:00,195.48
2023-03-17 00:00:00,174.36
2023-03-16 00:00:00,176.46
2023-03-15 00:00:00,174.05
2023-03-14 00:00:00,176.76
2023-03-13 00:00:00,176.22
2023-03-10 00:00:00,175.58
2023-03-09 00:00:00,174.83
2023-03-08 00:00:00,175.02
2023-03-07 00:00:00,174.91
2023-03-06 00:00:00,175.25
2023-03-03 00:00:00,174.9
2023-03-02 00:00:00,174.99
2023-03-01 00:00:00,170.25
2023-02-28 00:00:00,192.12
2023-02-27 00:00:00,192.17
2023-02-24 00:00:00,192.36
2023-02-23 00:00:00,192.4
2023-02-22 00:00:00,192.1
2023-02-21 00:00:00,192.38
2023-02-20 00:00:00,192.48
2023-02-17 00:00:00,192.38
2023-02-16 00:00:00,192.27
2023-02-15 00:00:00,192.04
2023-02-14 00:00:00,192.22
2023-02-13 00:00:00,192.1
2023-02-10 00:00:00,192.26
