Date,LBBW
2021-08-31 00:00:00,24.92
2021-08-30 00:00:00,24.93
2021-08-27 00:00:00,25.28
2021-08-26 00:00:00,25.12
2021-08-25 00:00:00,25
2021-08-24 00:00:00,24.88
2021-08-23 00:00:00,25.37
2021-08-20 00:00:00,25.61
2021-08-19 00:00:00,25.37
2021-08-18 00:00:00,25.24
2021-08-17 00:00:00,25.45
2021-08-16 00:00:00,25.13
2021-08-13 00:00:00,25.38
2021-08-12 00:00:00,25.49
2021-08-11 00:00:00,25.36
2021-08-10 00:00:00,25.38
2021-08-09 00:00:00,25.06
2021-08-06 00:00:00,25.29
2021-08-05 00:00:00,25.28
2021-08-04 00:00:00,25.59
2021-08-03 00:00:00,25.3
2021-08-02 00:00:00,25.48
2021-07-30 00:00:00,25.17
2021-07-29 00:00:00,25.26
2021-07-28 00:00:00,25.7
2021-07-27 00:00:00,40.55
2021-07-26 00:00:00,39.8
2021-07-23 00:00:00,40.16
2021-07-22 00:00:00,39.78
2021-07-21 00:00:00,41.63
2021-07-20 00:00:00,41.95
2021-07-19 00:00:00,40.72
2021-07-16 00:00:00,40.86
2021-07-15 00:00:00,40.28
2021-07-14 00:00:00,40.44
2021-07-13 00:00:00,40.17
2021-07-12 00:00:00,36.75
2021-07-09 00:00:00,38.16
2021-07-08 00:00:00,37.37
2021-07-07 00:00:00,37.16
2021-07-06 00:00:00,36.64
2021-07-05 00:00:00,36.63
2021-07-02 00:00:00,36.76
2021-07-01 00:00:00,37.32
2021-06-30 00:00:00,37.36
2021-06-29 00:00:00,37.1
2021-06-28 00:00:00,36.47
2021-06-25 00:00:00,36.67
2021-06-24 00:00:00,36.5
2021-06-23 00:00:00,36.85
2021-06-22 00:00:00,37.59
2021-06-21 00:00:00,37.74
2021-06-18 00:00:00,37.31
2021-06-17 00:00:00,37.17
2021-06-16 00:00:00,37.65
2021-06-15 00:00:00,37.07
2021-06-14 00:00:00,36.74
2021-06-11 00:00:00,37.42
2021-06-10 00:00:00,37.75
2021-06-09 00:00:00,37.71
2021-06-08 00:00:00,38
2021-06-07 00:00:00,37.71
2021-06-04 00:00:00,38.59
2021-06-03 00:00:00,37.73
2021-06-02 00:00:00,37.76
2021-06-01 00:00:00,37.99
2021-05-31 00:00:00,37.99
2021-05-28 00:00:00,38.06
2021-05-27 00:00:00,38.45
2021-05-26 00:00:00,38.14
2021-05-25 00:00:00,38.47
2021-05-24 00:00:00,38.9
2021-05-21 00:00:00,38.62
2021-05-20 00:00:00,39.66
2021-05-19 00:00:00,38.76
2021-05-18 00:00:00,38.69
2021-05-17 00:00:00,38.01
2021-05-14 00:00:00,38.84
2021-05-13 00:00:00,39.02
2021-05-12 00:00:00,39.48
2021-05-11 00:00:00,38.32
2021-05-10 00:00:00,38.19
2021-05-07 00:00:00,38.93
2021-05-06 00:00:00,38.47
2021-05-05 00:00:00,38.74
2021-05-04 00:00:00,38.05
2021-05-03 00:00:00,38.05
2021-04-30 00:00:00,38.05
2021-04-29 00:00:00,38.28
2021-04-28 00:00:00,38.68
2021-04-27 00:00:00,37.97
2021-04-26 00:00:00,38.27
2021-04-23 00:00:00,38.39
2021-04-22 00:00:00,38.6
2021-04-21 00:00:00,39
2021-04-20 00:00:00,38.24
2021-04-19 00:00:00,38.68
2021-04-16 00:00:00,38.66
2021-04-15 00:00:00,39
2021-04-14 00:00:00,39.52
2021-04-13 00:00:00,39.37
2021-04-12 00:00:00,38.95
2021-04-09 00:00:00,39.02
2021-04-08 00:00:00,39.37
2021-04-07 00:00:00,38.04
2021-04-06 00:00:00,37.98
2021-04-05 00:00:00,37.97
2021-04-02 00:00:00,37.97
2021-04-01 00:00:00,38.89
2021-03-31 00:00:00,40.1
2021-03-30 00:00:00,40.39
2021-03-29 00:00:00,40.39
2021-03-26 00:00:00,40.39
2021-03-25 00:00:00,40.39
2021-03-24 00:00:00,40.38
2021-03-23 00:00:00,40.38
2021-03-22 00:00:00,40.38
2021-03-19 00:00:00,37.96
2021-03-18 00:00:00,38.65
2021-03-17 00:00:00,38.02
2021-03-16 00:00:00,38.33
2021-03-15 00:00:00,38.62
2021-03-12 00:00:00,37.25
2021-03-11 00:00:00,38.88
2021-03-10 00:00:00,38.56
2021-03-09 00:00:00,38.93
2021-03-08 00:00:00,39.9
2021-03-05 00:00:00,39.28
2021-03-04 00:00:00,39.16
2021-03-03 00:00:00,38.58
2021-03-02 00:00:00,37.7
2021-03-01 00:00:00,40.88
2021-02-26 00:00:00,39.87
2021-02-25 00:00:00,38.98
2021-02-24 00:00:00,39.67
2021-02-23 00:00:00,39.72
2021-02-22 00:00:00,38.52
2021-02-19 00:00:00,38.98
2021-02-18 00:00:00,39.24
2021-02-17 00:00:00,38.62
2021-02-16 00:00:00,38.37
2021-02-15 00:00:00,38.37
2021-02-12 00:00:00,38.12
2021-02-11 00:00:00,38.13
2021-02-10 00:00:00,39.26
2021-02-09 00:00:00,38.33
2021-02-08 00:00:00,38.39
2021-02-05 00:00:00,38.01
2021-02-04 00:00:00,38.6
2021-02-03 00:00:00,38.8
2021-02-02 00:00:00,39.97
2021-02-01 00:00:00,39.89
2021-01-29 00:00:00,40.02
2021-01-28 00:00:00,40.82
2021-01-27 00:00:00,39.41
2021-01-26 00:00:00,39.96
2021-01-25 00:00:00,39.64
2021-01-22 00:00:00,39.08
2021-01-21 00:00:00,38.76
2021-01-20 00:00:00,38.91
2021-01-19 00:00:00,40.4
2021-01-18 00:00:00,40.4
2021-01-15 00:00:00,39.5
2021-01-14 00:00:00,39.2
2021-01-13 00:00:00,39.86
2021-01-12 00:00:00,39.63
2021-01-11 00:00:00,38.8
2021-01-08 00:00:00,38.66
2021-01-07 00:00:00,37.94
2021-01-06 00:00:00,40.19
2021-01-05 00:00:00,38.17
2021-01-04 00:00:00,38.89
2021-01-01 00:00:00,38.89
2020-12-31 00:00:00,38.71
2020-12-30 00:00:00,38.11
2020-12-29 00:00:00,37.97
2020-12-28 00:00:00,37.97
2020-12-25 00:00:00,37.97
2020-12-24 00:00:00,38.29
2020-12-23 00:00:00,39.52
2020-12-22 00:00:00,42.4
2020-12-21 00:00:00,39.08
2020-12-18 00:00:00,37.82
2020-12-17 00:00:00,37.88
2020-12-16 00:00:00,38.83
2020-12-15 00:00:00,39.06
2020-12-14 00:00:00,40.98
2020-12-11 00:00:00,39.75
2020-12-10 00:00:00,38.01
2020-12-09 00:00:00,38.58
2020-12-08 00:00:00,39.72
2020-12-07 00:00:00,37.45
2020-12-04 00:00:00,38.07
2020-12-03 00:00:00,38.62
2020-12-02 00:00:00,37.54
2020-12-01 00:00:00,39.51
2020-11-30 00:00:00,38.84
2020-11-27 00:00:00,39.39
2020-11-26 00:00:00,39.38
2020-11-25 00:00:00,37.96
2020-11-24 00:00:00,39.49
2020-11-23 00:00:00,40.58
2020-11-20 00:00:00,40.8
2020-11-19 00:00:00,39.8
2020-11-18 00:00:00,40.45
2020-11-17 00:00:00,38.72
2020-11-16 00:00:00,40.73
2020-11-13 00:00:00,42.25
2020-11-12 00:00:00,40.03
2020-11-11 00:00:00,40.43
2020-11-10 00:00:00,39.11
2020-11-09 00:00:00,40.85
2020-11-06 00:00:00,40.01
2020-11-05 00:00:00,42.5
2020-11-04 00:00:00,43.32
2020-11-03 00:00:00,44.27
2020-11-02 00:00:00,46.16
2020-10-30 00:00:00,56.77
2020-10-29 00:00:00,56.77
2020-10-28 00:00:00,52.26
2020-10-27 00:00:00,52.83
2020-10-26 00:00:00,49.74
2020-10-23 00:00:00,51.36
2020-10-22 00:00:00,49.88
2020-10-21 00:00:00,50.83
2020-10-20 00:00:00,49.98
2020-10-19 00:00:00,47.93
2020-10-16 00:00:00,50.1
2020-10-15 00:00:00,48.14
2020-10-14 00:00:00,47.58
2020-10-13 00:00:00,45.76
2020-10-12 00:00:00,46.55
2020-10-09 00:00:00,46.01
2020-10-08 00:00:00,46.56
2020-10-07 00:00:00,44.31
2020-10-06 00:00:00,45.88
2020-10-05 00:00:00,46.1
2020-10-02 00:00:00,47.28
2020-10-01 00:00:00,46.29
2020-09-30 00:00:00,46.39
2020-09-29 00:00:00,45.37
2020-09-28 00:00:00,47.05
2020-09-25 00:00:00,51.07
2020-09-24 00:00:00,48.32
2020-09-23 00:00:00,48.17
2020-09-22 00:00:00,48.17
2020-09-21 00:00:00,48.17
2020-09-18 00:00:00,46.75
2020-09-17 00:00:00,46.64
2020-09-16 00:00:00,46.11
2020-09-15 00:00:00,45.7
2020-09-14 00:00:00,48.73
2020-09-11 00:00:00,46.32
2020-09-10 00:00:00,46.22
2020-09-09 00:00:00,48.25
2020-09-08 00:00:00,48.25
2020-09-07 00:00:00,48.25
2020-09-04 00:00:00,47.25
2020-09-03 00:00:00,44.82
2020-09-02 00:00:00,45.41
2020-09-01 00:00:00,46.97
2020-08-31 00:00:00,46.97
2020-08-28 00:00:00,45.79
2020-08-27 00:00:00,46.43
2020-08-26 00:00:00,47.41
2020-08-25 00:00:00,44.75
2020-08-24 00:00:00,46.64
2020-08-21 00:00:00,47.39
2020-08-20 00:00:00,46.34
2020-08-19 00:00:00,46.71
2020-08-18 00:00:00,46.47
2020-08-17 00:00:00,48.32
2020-08-14 00:00:00,47.56
2020-08-13 00:00:00,46.23
2020-08-12 00:00:00,45.81
2020-08-11 00:00:00,46.57
2020-08-10 00:00:00,45.94
2020-08-07 00:00:00,46.26
2020-08-06 00:00:00,45.47
2020-08-05 00:00:00,45.96
2020-08-04 00:00:00,45.18
2020-08-03 00:00:00,45.69
2020-07-31 00:00:00,47.8
2020-07-30 00:00:00,46.06
2020-07-29 00:00:00,47.61
2020-07-28 00:00:00,47
2020-07-27 00:00:00,47.02
2020-07-24 00:00:00,46.36
2020-07-23 00:00:00,47.24
2020-07-22 00:00:00,45.05
2020-07-21 00:00:00,44.89
2020-07-20 00:00:00,46.94
2020-07-17 00:00:00,47.91
2020-07-16 00:00:00,45.13
2020-07-15 00:00:00,47.57
2020-07-14 00:00:00,44.82
2020-07-13 00:00:00,47.25
2020-07-10 00:00:00,46.31
2020-07-09 00:00:00,46.97
2020-07-08 00:00:00,47.06
2020-07-07 00:00:00,44.33
2020-07-06 00:00:00,47.24
2020-07-03 00:00:00,45.16
2020-07-02 00:00:00,44.79
2020-07-01 00:00:00,44.32
2020-06-30 00:00:00,47.16
2020-06-29 00:00:00,47.09
2020-06-26 00:00:00,47.7
2020-06-25 00:00:00,48.85
2020-06-24 00:00:00,44.09
2020-06-23 00:00:00,48.37
2020-06-22 00:00:00,45.53
2020-06-19 00:00:00,48.03
2020-06-18 00:00:00,48.67
2020-06-17 00:00:00,48.18
2020-06-16 00:00:00,48.19
2020-06-15 00:00:00,48.82
2020-06-12 00:00:00,48.82
2020-06-11 00:00:00,48.37
2020-06-10 00:00:00,49.45
2020-06-09 00:00:00,46.58
2020-06-08 00:00:00,43.49
2020-06-05 00:00:00,46.48
2020-06-04 00:00:00,44.51
2020-06-03 00:00:00,43.62
2020-06-02 00:00:00,44.4
2020-06-01 00:00:00,49.09
2020-05-29 00:00:00,45.93
2020-05-28 00:00:00,44.31
2020-05-27 00:00:00,43.19
2020-05-26 00:00:00,47.21
2020-05-25 00:00:00,47.21
2020-05-22 00:00:00,45.96
2020-05-21 00:00:00,44.36
2020-05-20 00:00:00,44.04
2020-05-19 00:00:00,43.63
2020-05-18 00:00:00,45.88
2020-05-15 00:00:00,48.89
2020-05-14 00:00:00,48.66
2020-05-13 00:00:00,46.46
2020-05-12 00:00:00,44.86
2020-05-11 00:00:00,47.23
2020-05-08 00:00:00,47.23
2020-05-07 00:00:00,46.55
2020-05-06 00:00:00,45.98
2020-05-05 00:00:00,50.52
2020-05-04 00:00:00,48.44
2020-05-01 00:00:00,48.44
2020-04-30 00:00:00,44.93
2020-04-29 00:00:00,46.14
2020-04-28 00:00:00,44.43
2020-04-27 00:00:00,47.5
2020-04-24 00:00:00,43.77
2020-04-23 00:00:00,45.01
2020-04-22 00:00:00,48.67
2020-04-21 00:00:00,48.85
2020-04-20 00:00:00,44.16
2020-04-17 00:00:00,47.15
2020-04-16 00:00:00,43.22
2020-04-15 00:00:00,43.22
2020-04-14 00:00:00,37.41
2020-04-13 00:00:00,37.41
2020-04-10 00:00:00,37.41
2020-04-09 00:00:00,43.19
2020-04-08 00:00:00,43.19
2020-04-07 00:00:00,41.88
2020-04-06 00:00:00,46.4
2020-04-03 00:00:00,46.4
2020-04-02 00:00:00,46.4
2020-04-01 00:00:00,46.4
2020-03-31 00:00:00,46.4
2020-03-30 00:00:00,46.67
2020-03-27 00:00:00,46.67
2020-03-26 00:00:00,46.66
2020-03-25 00:00:00,46.66
2020-03-24 00:00:00,46.67
2020-03-23 00:00:00,46.66
2020-03-20 00:00:00,46.65
2020-03-19 00:00:00,45.1
2020-03-18 00:00:00,39.88
2020-03-17 00:00:00,41.25
2020-03-16 00:00:00,49.93
2020-03-13 00:00:00,49.93
2020-03-12 00:00:00,37.14
2020-03-11 00:00:00,37.13
2020-03-10 00:00:00,55.26
2020-03-09 00:00:00,47.29
2020-03-06 00:00:00,44.05
2020-03-05 00:00:00,39.27
2020-03-04 00:00:00,44
2020-03-03 00:00:00,44.01
2020-03-02 00:00:00,43.1
2020-02-28 00:00:00,46.63
2020-02-27 00:00:00,40.53
2020-02-26 00:00:00,40.53
2020-02-25 00:00:00,41.53
2020-02-24 00:00:00,40.53
2020-02-21 00:00:00,40.53
2020-02-20 00:00:00,40.53
2020-02-19 00:00:00,40.53
2020-02-18 00:00:00,40.53
2020-02-17 00:00:00,40.53
2020-02-14 00:00:00,40.53
2020-02-13 00:00:00,40.53
2020-02-12 00:00:00,40.53
2020-02-11 00:00:00,40.53
2020-02-10 00:00:00,40.53
2020-02-07 00:00:00,40.52
2020-02-06 00:00:00,40.52
2020-02-05 00:00:00,40.52
2020-02-04 00:00:00,40.53
2020-02-03 00:00:00,40.53
2020-01-31 00:00:00,40.52
2020-01-30 00:00:00,40.52
2020-01-29 00:00:00,39.52
2020-01-28 00:00:00,41.52
2020-01-27 00:00:00,40.52
2020-01-24 00:00:00,40.52
2020-01-23 00:00:00,40.52
2020-01-22 00:00:00,40.51
2020-01-21 00:00:00,40.51
2020-01-20 00:00:00,40.51
2020-01-17 00:00:00,40.51
2020-01-16 00:00:00,40.51
2020-01-15 00:00:00,40.51
2020-01-14 00:00:00,40.51
2020-01-13 00:00:00,40.51
2020-01-10 00:00:00,40.51
2020-01-09 00:00:00,40.51
2020-01-08 00:00:00,40.51
2020-01-07 00:00:00,40.51
2020-01-06 00:00:00,41.51
2020-01-03 00:00:00,41.51
2020-01-02 00:00:00,40.51
2020-01-01 00:00:00,40.51
2019-12-31 00:00:00,40.5
2019-12-30 00:00:00,41.51
2019-12-27 00:00:00,40.51
2019-12-26 00:00:00,40.51
2019-12-25 00:00:00,40.5
2019-12-24 00:00:00,40.51
2019-12-23 00:00:00,40.51
2019-12-20 00:00:00,40.5
2019-12-19 00:00:00,40.5
2019-12-18 00:00:00,40.51
2019-12-17 00:00:00,40.51
2019-12-16 00:00:00,41.51
2019-12-13 00:00:00,40.51
2019-12-12 00:00:00,40.51
2019-12-11 00:00:00,40.5
2019-12-10 00:00:00,40.51
2019-12-09 00:00:00,40.51
2019-12-06 00:00:00,40.51
2019-12-05 00:00:00,40.51
2019-12-04 00:00:00,41.51
2019-12-03 00:00:00,40.5
2019-12-02 00:00:00,40.51
2019-11-29 00:00:00,40.51
2019-11-28 00:00:00,40.51
2019-11-27 00:00:00,40.51
2019-11-26 00:00:00,42.15
2019-11-25 00:00:00,40.51
2019-11-22 00:00:00,40.5
2019-11-21 00:00:00,41.51
2019-11-20 00:00:00,40.5
2019-11-19 00:00:00,41.51
2019-11-18 00:00:00,40.51
2019-11-15 00:00:00,41.5
2019-11-14 00:00:00,41.5
2019-11-13 00:00:00,40.5
2019-11-12 00:00:00,41.5
2019-11-11 00:00:00,41.5
2019-11-08 00:00:00,40.99
2019-11-07 00:00:00,41.5
2019-11-06 00:00:00,40.5
2019-11-05 00:00:00,40.51
2019-11-04 00:00:00,40.57
2019-11-01 00:00:00,41.96
2019-10-31 00:00:00,42.69
2019-10-30 00:00:00,42.94
2019-10-29 00:00:00,41.5
2019-10-28 00:00:00,41.5
2019-10-25 00:00:00,41.51
2019-10-24 00:00:00,41.51
2019-10-23 00:00:00,41.5
2019-10-22 00:00:00,41.5
2019-10-21 00:00:00,41.5
2019-10-18 00:00:00,41.51
2019-10-17 00:00:00,41.51
2019-10-16 00:00:00,41.51
2019-10-15 00:00:00,41.51
2019-10-14 00:00:00,40.51
2019-10-11 00:00:00,40.51
2019-10-10 00:00:00,41.51
2019-10-09 00:00:00,41.51
2019-10-08 00:00:00,41.52
2019-10-07 00:00:00,41.52
2019-10-04 00:00:00,41.52
2019-10-03 00:00:00,41.51
2019-10-02 00:00:00,41.51
2019-10-01 00:00:00,40.52
2019-09-30 00:00:00,40.52
2019-09-27 00:00:00,40.52
2019-09-26 00:00:00,40.53
2019-09-25 00:00:00,37.29
2019-09-24 00:00:00,39.94
2019-09-23 00:00:00,37.14
2019-09-20 00:00:00,41.17
2019-09-19 00:00:00,40.15
2019-09-18 00:00:00,40.15
2019-09-17 00:00:00,38.12
2019-09-16 00:00:00,39.42
2019-09-13 00:00:00,34.24
2019-09-12 00:00:00,38.99
2019-09-11 00:00:00,38.99
2019-09-10 00:00:00,38.3
2019-09-09 00:00:00,38.38
2019-09-06 00:00:00,38.29
2019-09-05 00:00:00,40.77
2019-09-04 00:00:00,40
2019-09-03 00:00:00,38.78
2019-09-02 00:00:00,39.46
2019-08-30 00:00:00,35.82
2019-08-29 00:00:00,38.61
2019-08-28 00:00:00,39.67
2019-08-27 00:00:00,38.96
2019-08-26 00:00:00,38.96
2019-08-23 00:00:00,38.95
2019-08-22 00:00:00,38.19
2019-08-21 00:00:00,41.15
2019-08-20 00:00:00,38.66
2019-08-19 00:00:00,38.67
2019-08-16 00:00:00,39.62
2019-08-15 00:00:00,43.79
2019-08-14 00:00:00,39.02
2019-08-13 00:00:00,40.22
2019-08-12 00:00:00,41.43
2019-08-09 00:00:00,38.81
2019-08-08 00:00:00,41.71
2019-08-07 00:00:00,39.02
2019-08-06 00:00:00,43.07
2019-08-05 00:00:00,41.13
2019-08-02 00:00:00,37.12
2019-08-01 00:00:00,37.11
2019-07-31 00:00:00,39.28
2019-07-30 00:00:00,37.32
2019-07-29 00:00:00,37.36
2019-07-26 00:00:00,36.59
2019-07-25 00:00:00,35.53
2019-07-24 00:00:00,36.77
2019-07-23 00:00:00,37.9
2019-07-22 00:00:00,37.1
2019-07-19 00:00:00,37.1
2019-07-18 00:00:00,38.73
2019-07-17 00:00:00,38.37
2019-07-16 00:00:00,37.1
2019-07-15 00:00:00,37.74
2019-07-12 00:00:00,37.94
2019-07-11 00:00:00,37.2
2019-07-10 00:00:00,37.86
2019-07-09 00:00:00,37.87
2019-07-08 00:00:00,38.75
2019-07-05 00:00:00,37.68
2019-07-04 00:00:00,37.67
2019-07-03 00:00:00,37.92
2019-07-02 00:00:00,37.63
2019-07-01 00:00:00,38.8
2019-06-28 00:00:00,40.38
2019-06-27 00:00:00,40.38
2019-06-26 00:00:00,40.38
2019-06-25 00:00:00,40.38
2019-06-24 00:00:00,40.38
2019-06-21 00:00:00,37.9
2019-06-20 00:00:00,37.24
2019-06-19 00:00:00,37.63
2019-06-18 00:00:00,37.62
2019-06-17 00:00:00,38.61
2019-06-14 00:00:00,39.55
2019-06-13 00:00:00,39.55
2019-06-12 00:00:00,36.57
2019-06-11 00:00:00,36.57
2019-06-10 00:00:00,36.57
2019-06-07 00:00:00,38.5
2019-06-06 00:00:00,37.51
2019-06-05 00:00:00,37.78
2019-06-04 00:00:00,37.78
2019-06-03 00:00:00,39.1
2019-05-31 00:00:00,39.1
2019-05-30 00:00:00,39.1
2019-05-29 00:00:00,38.97
2019-05-28 00:00:00,37.32
2019-05-27 00:00:00,37.32
2019-05-24 00:00:00,37.69
2019-05-23 00:00:00,37.69
2019-05-22 00:00:00,37.68
2019-05-21 00:00:00,40.28
2019-05-20 00:00:00,40.28
2019-05-17 00:00:00,40.28
2019-05-16 00:00:00,40.28
2019-05-15 00:00:00,40.87
2019-05-14 00:00:00,40.28
2019-05-13 00:00:00,38.47
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
